10	Число действительных избирательных бюллетеней	64908	1451	761	120	1220	1135	965	657	769	1116	796	1120	942	1240	1410	724	1069	1045	1435	115	816	751	951	1143	1485	1116	1128	1241	1219	1508	1135	1551	1406	1226	1101	1072	1354	1605	1404	918	1267	936	1201	930	1675	1415	1531	1227	1301	1295	1333	1144	1134	1361	1259	113	344	457	917	107	127	269	298	1047					
11	Число полученных открепительных  удостоверений	3010	50	0	0	50	50	40	30	30	50	40	30	40	60	30	30	40	110	250	5	40	40	50	50	65	50	50	60	55	60	50	65	60	60	55	55	60	60	60	40	60	60	55	40	60	60	60	60	60	60	60	55	55	65	40	5	20	30	40	0	0	0	5	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1844	28	0	0	35	26	18	14	12	30	24	25	16	28	28	22	20	95	219	1	17	17	29	30	40	13	32	31	21	40	14	29	32	41	34	39	48	36	49	22	44	16	44	31	38	41	34	32	32	32	46	35	29	33	27	0	5	13	27	0	0	0	5	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2804	23	769	120	27	36	19	34	17	38	31	29	64	76	110	53	21	17	38	12	0	28	55	35	23	26	13	24	20	23	22	50	21	14	12	14	26	20	16	42	27	20	77	53	59	28	24	10	45	25	22	25	63	16	32	16	54	6	21	26	38	74	3	22					
14	Число неиспользованных открепительных удостоверений	1166	22	0	0	15	24	22	16	18	20	16	5	24	32	2	8	20	15	31	4	23	23	21	20	25	37	18	29	34	20	36	36	28	19	21	16	12	24	11	18	16	44	11	9	22	19	26	28	28	28	14	20	26	32	13	5	15	17	13	0	0	0	0	15					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	41	6	0	0	1	1	0	0	0	3	1	0	0	1	1	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	4	1	1	3	1	0	0	1	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																						
18	Богданов Андрей Владимирович	1509	32	12	1	46	41	41	16	25	26	37	33	39	38	39	21	38	43	52	1	9	14	18	28	32	24	21	17	33	28	22	41	27	17	39	27	19	28	22	13	22	10	18	19	48	33	33	24	28	33	33	23	11	31	13	2	2	8	10	2	5	3	4	34					
		2.28%	2.18%	1.56%	0.83%	3.66%	3.49%	4.14%	2.40%	3.18%	2.28%	4.52%	2.87%	3.99%	2.98%	2.70%	2.85%	3.48%	4.03%	3.53%	0.85%	1.08%	1.83%	1.86%	2.41%	2.11%	2.11%	1.83%	1.33%	2.64%	1.82%	1.90%	2.60%	1.88%	1.35%	3.46%	2.46%	1.38%	1.71%	1.54%	1.39%	1.70%	1.05%	1.48%	2.00%	2.83%	2.28%	2.12%	1.92%	2.12%	2.49%	2.45%	1.98%	0.94%	2.23%	1.01%	1.71%	0.56%	1.72%	1.08%	1.83%	3.88%	1.09%	1.33%	3.17%					
19	Жириновский Владимир Вольфович	9847	348	141	11	163	138	102	94	91	147	105	132	104	220	188	97	120	166	240	22	143	132	167	150	200	147	173	170	175	212	170	193	206	184	151	177	226	267	213	132	202	134	204	150	300	232	250	191	210	182	159	213	207	229	225	15	67	75	139	12	18	43	29	144					
		14.86%	23.66%	18.36%	9.17%	12.98%	11.75%	10.30%	14.09%	11.56%	12.89%	12.82%	11.49%	10.63%	17.25%	13.02%	13.16%	10.99%	15.57%	16.30%	18.80%	17.17%	17.28%	17.27%	12.91%	13.18%	12.92%	15.08%	13.34%	13.98%	13.78%	14.66%	12.25%	14.35%	14.63%	13.39%	16.13%	16.46%	16.34%	14.91%	14.10%	15.62%	14.02%	16.72%	15.81%	17.66%	16.03%	16.05%	15.24%	15.87%	13.75%	11.80%	18.33%	17.77%	16.50%	17.46%	12.82%	18.77%	16.09%	14.95%	11.01%	13.95%	15.58%	9.67%	13.43%					
20	Зюганов Геннадий Андреевич	8713	93	90	5	193	177	165	106	115	175	115	176	164	156	252	115	151	127	162	14	91	78	93	140	204	166	150	181	171	183	138	193	174	148	129	135	193	228	206	121	160	154	179	126	218	197	226	181	174	185	224	129	141	157	152	9	35	37	110	13	11	46	11	165					
		13.15%	6.32%	11.72%	4.17%	15.37%	15.08%	16.67%	15.89%	14.61%	15.35%	14.04%	15.32%	16.77%	12.24%	17.45%	15.60%	13.84%	11.91%	11.01%	11.97%	10.92%	10.21%	9.62%	12.05%	13.44%	14.59%	13.08%	14.21%	13.66%	11.90%	11.90%	12.25%	12.12%	11.76%	11.44%	12.31%	14.06%	13.95%	14.42%	12.93%	12.37%	16.11%	14.67%	13.28%	12.83%	13.61%	14.51%	14.45%	13.15%	13.97%	16.63%	11.10%	12.10%	11.31%	11.79%	7.69%	9.80%	7.94%	11.83%	11.93%	8.53%	16.67%	3.67%	15.39%					
21	Медведев Дмитрий Анатольевич	44839	978	518	103	818	779	657	441	538	768	539	779	635	826	931	491	760	709	981	78	573	527	673	825	1049	779	784	873	840	1085	805	1124	999	877	782	733	916	1082	963	652	883	638	800	635	1109	953	1022	831	889	895	917	779	775	944	869	87	240	337	658	80	93	177	254	704					
		67.66%	66.49%	67.45%	85.83%	65.13%	66.35%	66.36%	66.12%	68.36%	67.37%	65.81%	67.80%	64.93%	64.78%	64.47%	66.62%	69.66%	66.51%	66.64%	66.67%	68.79%	68.98%	69.60%	70.99%	69.10%	68.45%	68.35%	68.52%	67.09%	70.55%	69.40%	71.37%	69.57%	69.71%	69.33%	66.82%	66.72%	66.22%	67.39%	69.66%	68.29%	66.74%	65.57%	66.91%	65.27%	65.86%	65.60%	66.32%	67.20%	67.60%	68.08%	67.04%	66.52%	68.01%	67.42%	74.36%	67.23%	72.32%	70.75%	73.39%	72.09%	64.13%	84.67%	65.67%					
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
