15	Число открепительных удостоверений, выданных избирателям ТИК	53	1	0	0	2	1	0	1	0	0	0	1	0	2	0	1	3	2	1	1	0	1	0	2	0	0	0	3	0	3	1	0	0	0	0	2	0	0	0	1	0	0	0	1	1	1	2	1	0	2	0	0	0	0	0	1	1	3	2	2	1	0	0	1	0	1	0	1	0	0	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																	
19	Жириновский Владимир Вольфович	3361	72	55	41	41	54	48	56	2	7	6	62	32	34	36	27	47	42	41	46	50	48	29	36	56	48	3	49	54	77	84	54	47	56	67	42	46	65	38	57	48	75	53	61	75	50	55	64	59	56	55	65	50	74	61	63	72	62	74	63	70	72	7	22	25	41	6	63	8	14	43									
		4.83%	6.64%	4.83%	7.64%	5.26%	4.66%	5.36%	5.86%	9.52%	1.16%	10.00%	4.87%	2.74%	3.53%	5.49%	3.82%	3.95%	3.87%	3.53%	4.51%	4.60%	3.41%	3.48%	2.76%	4.81%	5.26%	3.45%	5.90%	6.24%	8.18%	5.17%	3.84%	4.06%	4.92%	5.24%	3.29%	3.58%	4.45%	3.15%	4.39%	3.60%	7.32%	4.99%	4.45%	5.99%	4.54%	5.69%	5.80%	6.19%	4.39%	5.89%	5.67%	5.66%	6.16%	5.19%	5.84%	5.90%	4.52%	5.43%	4.83%	5.54%	5.70%	4.52%	5.03%	5.25%	4.28%	7.89%	5.27%	4.32%	4.67%	3.67%									
20	Зюганов Геннадий Андреевич	8914	151	129	80	118	144	139	131	3	32	10	196	145	106	83	94	178	126	147	132	154	195	106	152	149	117	18	101	107	100	204	175	152	137	185	169	152	174	137	147	202	77	134	163	155	142	115	140	137	148	125	162	111	176	162	134	134	231	156	161	186	157	11	57	57	147	14	166	25	14	140									
		12.80%	13.93%	11.34%	14.90%	15.15%	12.44%	15.53%	13.70%	14.29%	5.32%	16.67%	15.41%	12.39%	11.02%	12.65%	13.31%	14.95%	11.60%	12.66%	12.94%	14.15%	13.86%	12.73%	11.67%	12.80%	12.83%	20.69%	12.15%	12.37%	10.63%	12.55%	12.45%	13.13%	12.04%	14.48%	13.25%	11.84%	11.91%	11.34%	11.33%	15.15%	7.52%	12.62%	11.90%	12.38%	12.90%	11.90%	12.68%	14.38%	11.59%	13.38%	14.14%	12.56%	14.65%	13.79%	12.42%	10.97%	16.82%	11.45%	12.35%	14.73%	12.43%	7.10%	13.04%	11.97%	15.36%	18.42%	13.88%	13.51%	4.67%	11.95%									
21	Миронов Сергей Михайлович	4061	71	79	20	53	65	49	69	1	18	4	67	85	80	42	47	80	68	62	71	67	113	54	77	69	63	4	36	60	39	96	98	60	79	77	100	73	63	60	73	81	33	71	103	104	64	71	71	50	66	48	61	65	57	69	58	64	60	76	77	56	56	4	7	13	36	2	65	9	11	61									
		5.83%	6.55%	6.94%	3.72%	6.80%	5.61%	5.47%	7.22%	4.76%	2.99%	6.67%	5.27%	7.26%	8.32%	6.40%	6.66%	6.72%	6.26%	5.34%	6.96%	6.16%	8.03%	6.48%	5.91%	5.93%	6.91%	4.60%	4.33%	6.94%	4.14%	5.90%	6.97%	5.18%	6.94%	6.03%	7.84%	5.69%	4.31%	4.97%	5.63%	6.08%	3.22%	6.69%	7.52%	8.31%	5.81%	7.35%	6.43%	5.25%	5.17%	5.14%	5.32%	7.35%	4.75%	5.87%	5.38%	5.24%	4.37%	5.58%	5.90%	4.43%	4.43%	2.58%	1.60%	2.73%	3.76%	2.63%	5.43%	4.86%	3.67%	5.20%									
22	Прохоров Михаил Дмитриевич	11336	183	184	75	111	211	147	137	4	52	7	289	283	213	119	155	271	278	294	261	178	301	183	253	251	188	6	128	121	99	259	234	151	177	165	217	156	230	173	240	233	119	126	219	200	133	107	157	117	188	126	180	156	183	130	190	154	162	188	192	188	172	17	63	42	84	10	166	19	15	316									
		16.28%	16.88%	16.17%	13.97%	14.25%	18.22%	16.42%	14.33%	19.05%	8.64%	11.67%	22.72%	24.19%	22.14%	18.14%	21.95%	22.75%	25.60%	25.32%	25.59%	16.36%	21.39%	21.97%	19.42%	21.56%	20.61%	6.90%	15.40%	13.99%	10.52%	15.93%	16.64%	13.04%	15.55%	12.91%	17.02%	12.15%	15.74%	14.32%	18.50%	17.48%	11.62%	11.86%	15.99%	15.97%	12.08%	11.08%	14.22%	12.28%	14.72%	13.49%	15.71%	17.65%	15.24%	11.06%	17.61%	12.61%	11.80%	13.79%	14.72%	14.89%	13.62%	10.97%	14.42%	8.82%	8.78%	13.16%	13.88%	10.27%	5.00%	26.96%									
23	Путин Владимир Владимирович	40897	589	680	317	444	673	503	554	11	484	33	643	612	522	366	368	603	555	601	492	633	732	439	772	602	460	54	507	496	607	967	822	693	681	764	732	844	912	783	762	749	707	658	808	699	695	607	655	579	755	567	671	487	701	734	619	767	832	847	805	751	793	116	281	331	639	44	721	121	244	602									
		58.74%	54.34%	59.75%	59.03%	56.99%	58.12%	56.20%	57.95%	52.38%	80.40%	55.00%	50.55%	52.31%	54.26%	55.79%	52.12%	50.63%	51.10%	51.77%	48.24%	58.18%	52.03%	52.70%	59.25%	51.72%	50.44%	62.07%	61.01%	57.34%	64.51%	59.47%	58.46%	59.84%	59.84%	59.78%	57.41%	65.73%	62.42%	64.82%	58.75%	56.19%	69.04%	61.96%	58.98%	55.83%	63.12%	62.84%	59.33%	60.76%	59.12%	60.71%	58.55%	55.09%	58.37%	62.47%	57.37%	62.82%	60.60%	62.14%	61.73%	59.46%	62.79%	74.84%	64.30%	69.54%	66.77%	57.89%	60.28%	65.41%	81.33%	51.37%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
