10	Число действительных избирательных бюллетеней	79315	1213	1583	1229	1157	1502	1022	1360	1020	919	1590	1365	1464	1282	1498	1538	1323	1372	1438	1593	1240	1202	1000	1305	1286	1430	1160	1243	1735	1307	1329	1429	1306	518	1289	840	1017	1091	1536	1513	1403	1424	1459	1300	1292	1257	1223	1146	978	907	1129	1155	1123	1132	1177	1224	1162	1170	1145	1003	1296	1278	1244	1444					
11	Число полученных открепительных  удостоверений	2665	48	48	53	33	85	33	33	33	33	50	63	43	40	43	43	33	33	33	43	63	33	33	33	48	63	45	33	53	43	43	63	53	33	48	33	43	48	33	33	55	55	43	33	43	33	33	68	33	33	33	33	33	48	33	55	33	33	43	33	33	33	33	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2266	47	48	47	28	45	27	33	19	33	38	63	40	38	43	43	27	33	32	31	48	33	33	27	41	41	43	33	53	38	39	63	51	13	42	21	31	34	33	33	55	44	36	22	34	33	33	63	32	28	22	29	27	33	33	44	30	28	38	19	22	27	30	39					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1442	13	37	71	38	14	22	33	13	15	23	11	18	18	12	21	24	34	27	18	18	19	16	26	22	46	51	16	51	23	22	26	28	21	29	39	5	16	26	11	27	44	20	32	27	14	25	16	12	14	14	10	25	20	19	14	29	14	11	25	18	17	15	7					
14	Число неиспользованных открепительных удостоверений	399	1	0	6	5	40	6	0	14	0	12	0	3	2	0	0	6	0	1	12	15	0	0	6	7	22	2	0	0	5	4	0	2	20	6	12	12	14	0	0	0	11	7	11	9	0	0	5	1	5	11	4	6	15	0	11	3	5	5	14	11	6	3	21					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	234	6	8	5	6	4	1	2	4	1	2	5	4	3	4	0	3	7	5	1	5	4	6	3	1	3	10	13	7	6	2	2	0	1	4	2	3	3	2	4	7	3	3	7	3	3	2	6	3	6	1	2	2	6	4	3	2	6	2	1	1	1	4	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																						
18	Богданов Андрей Владимирович	1613	35	31	37	23	47	14	29	18	19	45	24	23	16	27	58	18	26	24	22	25	27	18	29	28	24	20	31	55	37	20	20	16	5	26	17	20	20	20	18	20	28	36	28	24	18	27	10	19	19	28	28	27	22	29	29	23	21	19	25	30	28	33	30					
		1.99%	2.81%	1.92%	2.96%	1.95%	3.06%	1.35%	1.99%	1.74%	2.02%	2.76%	1.73%	1.56%	1.23%	1.77%	3.69%	1.33%	1.86%	1.64%	1.36%	1.98%	2.21%	1.78%	2.18%	2.13%	1.65%	1.69%	2.46%	3.13%	2.80%	1.48%	1.39%	1.21%	0.96%	1.99%	1.97%	1.95%	1.79%	1.30%	1.19%	1.41%	1.93%	2.42%	2.12%	1.83%	1.42%	2.17%	0.87%	1.90%	1.88%	2.42%	2.38%	2.37%	1.90%	2.42%	2.29%	1.94%	1.75%	1.63%	2.46%	2.27%	2.14%	2.60%	2.04%					
19	Жириновский Владимир Вольфович	6024	124	130	104	109	176	105	64	104	75	120	119	110	91	138	140	80	97	73	117	60	80	84	59	80	112	63	155	125	97	101	100	93	50	116	62	75	89	78	68	111	124	113	100	118	117	78	60	74	82	84	75	89	71	101	85	78	80	80	78	110	102	93	98					
		7.45%	9.95%	8.04%	8.33%	9.26%	11.46%	10.10%	4.40%	10.05%	7.98%	7.35%	8.60%	7.45%	7.02%	9.06%	8.92%	5.93%	6.95%	4.99%	7.21%	4.76%	6.54%	8.29%	4.43%	6.08%	7.68%	5.33%	12.31%	7.12%	7.35%	7.46%	6.95%	7.02%	9.58%	8.88%	7.17%	7.30%	7.97%	5.07%	4.49%	7.82%	8.55%	7.60%	7.56%	9.01%	9.23%	6.28%	5.19%	7.39%	8.12%	7.27%	6.37%	7.81%	6.13%	8.42%	6.70%	6.57%	6.67%	6.85%	7.66%	8.32%	7.81%	7.32%	6.65%					
20	Зюганов Геннадий Андреевич	14579	196	248	213	204	190	180	145	180	191	295	243	260	212	271	259	256	251	225	313	247	229	202	295	264	296	175	184	325	229	234	293	226	84	281	157	210	204	165	171	279	285	294	207	223	231	249	218	235	162	246	233	246	246	184	268	259	271	210	201	237	263	249	280					
		18.03%	15.73%	15.34%	17.05%	17.33%	12.37%	17.31%	9.96%	17.39%	20.32%	18.06%	17.56%	17.60%	16.36%	17.78%	16.50%	18.98%	17.98%	15.37%	19.30%	19.59%	18.72%	19.94%	22.13%	20.06%	20.30%	14.82%	14.61%	18.52%	17.35%	17.29%	20.36%	17.07%	16.09%	21.52%	18.15%	20.43%	18.26%	10.73%	11.28%	19.65%	19.64%	19.78%	15.65%	17.02%	18.23%	20.03%	18.86%	23.45%	16.04%	21.30%	19.78%	21.60%	21.23%	15.35%	21.12%	21.80%	22.60%	17.98%	19.74%	17.93%	20.14%	19.59%	19.01%					
21	Медведев Дмитрий Анатольевич	57099	858	1174	875	821	1089	723	1122	718	634	1130	979	1071	963	1062	1081	969	998	1116	1141	908	866	696	922	914	998	902	873	1230	944	974	1016	971	379	866	604	712	778	1273	1256	993	987	1016	965	927	891	869	858	650	644	771	819	761	793	863	842	802	798	836	699	919	885	869	1036					
		70.62%	68.86%	72.60%	70.06%	69.75%	70.90%	69.52%	77.06%	69.37%	67.45%	69.20%	70.74%	72.51%	74.31%	69.69%	68.85%	71.83%	71.49%	76.23%	70.35%	72.01%	70.81%	68.71%	69.17%	69.45%	68.45%	76.38%	69.34%	70.09%	71.52%	71.99%	70.60%	73.34%	72.61%	66.31%	69.83%	69.26%	69.65%	82.77%	82.85%	69.93%	68.02%	68.37%	72.94%	70.76%	70.32%	69.91%	74.22%	64.87%	63.76%	66.75%	69.52%	66.81%	68.42%	71.98%	66.35%	67.51%	66.56%	71.58%	68.66%	69.52%	67.76%	68.37%	70.33%					
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
