Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Серовская городская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	741	0	21	10	10	15	20	20	15	20	20	20	20	15	20	18	15	15	24	20	15	15	27	15	15	15	17	28	17	16	15	15	20	10	15	10	10	10	10	10	10	5	15	25	20	10	15	13	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	714	0	19	10	10	15	20	20	15	20	20	20	20	15	20	17	15	15	20	20	15	15	26	15	15	14	17	27	17	16	15	15	20	7	15	10	10	10	8	6	10	2	15	25	20	10	15	13	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	578	16	18	3	2	28	24	3	6	8	66	13	8	38	3	8	3	10	4	4	9	16	12	9	11	32	40	5	2	1	12	4	21	3	2	7	3	10	29	4	9	5	6	5	4	43	5	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	2	4	0	3	0	0	0	0	0	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	1.Политическая партия «Аграрная партия России»	535	10	17	12	5	14	16	4	9	5	23	16	5	20	9	10	13	15	16	4	9	16	16	15	12	17	19	14	19	5	15	10	14	14	17	9	8	10	4	8	3	0	5	9	14	14	8	7	1					
		1.25%	1.76%	1.68%	1.28%	0.70%	1.66%	1.77%	0.58%	1.32%	0.57%	2.19%	1.72%	0.59%	1.72%	0.87%	1.08%	1.32%	1.26%	1.53%	0.46%	0.97%	1.83%	1.42%	1.46%	1.20%	1.49%	1.67%	1.23%	1.78%	0.42%	1.73%	0.87%	1.01%	2.08%	1.50%	1.26%	0.89%	1.86%	0.71%	1.72%	0.55%	0.00%	0.43%	0.86%	1.32%	1.38%	1.02%	0.96%	1.25%					
19	2.Всероссийская политическая партия «Гражданская Сила»	988	7	13	16	14	16	19	16	28	26	28	32	20	25	34	19	27	20	32	13	13	24	35	38	21	32	35	30	27	22	20	24	28	14	28	20	23	8	28	3	11	1	21	21	15	11	25	5	0					
		2.30%	1.23%	1.28%	1.70%	1.95%	1.89%	2.11%	2.32%	4.11%	2.99%	2.66%	3.44%	2.36%	2.14%	3.27%	2.04%	2.74%	1.68%	3.07%	1.48%	1.40%	2.75%	3.11%	3.70%	2.10%	2.80%	3.08%	2.63%	2.53%	1.86%	2.31%	2.10%	2.02%	2.08%	2.47%	2.80%	2.57%	1.49%	4.94%	0.65%	2.01%	0.51%	1.79%	2.00%	1.41%	1.08%	3.17%	0.69%	0.00%					
20	3.Политическая партия «Демократическая партия России»	41	0	1	5	0	0	1	1	0	2	0	1	0	1	0	0	0	0	1	1	2	1	3	0	0	2	2	1	2	3	0	1	1	1	1	0	1	0	0	0	2	0	0	0	1	3	0	0	0					
		0.10%	0.00%	0.10%	0.53%	0.00%	0.00%	0.11%	0.15%	0.00%	0.23%	0.00%	0.11%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.10%	0.11%	0.22%	0.11%	0.27%	0.00%	0.00%	0.17%	0.18%	0.09%	0.19%	0.25%	0.00%	0.09%	0.07%	0.15%	0.09%	0.00%	0.11%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.09%	0.29%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2515	27	45	40	28	60	47	48	33	36	74	44	39	60	59	63	54	100	83	41	58	65	79	94	60	83	50	71	77	62	70	53	76	34	62	39	41	27	23	13	30	4	78	71	76	74	26	37	1					
		5.86%	4.75%	4.44%	4.25%	3.89%	7.10%	5.21%	6.97%	4.84%	4.14%	7.04%	4.74%	4.59%	5.15%	5.68%	6.77%	5.47%	8.42%	7.96%	4.66%	6.26%	7.44%	7.03%	9.15%	5.99%	7.26%	4.40%	6.23%	7.21%	5.25%	8.07%	4.64%	5.50%	5.04%	5.46%	5.45%	4.59%	5.03%	4.06%	2.80%	5.49%	2.05%	6.64%	6.77%	7.16%	7.28%	3.30%	5.10%	1.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1048	6	30	11	6	20	16	12	23	24	27	16	19	19	23	35	39	31	24	17	28	18	19	33	28	46	55	30	21	30	14	41	51	4	42	21	19	12	16	22	11	3	24	13	15	18	4	11	1					
		2.44%	1.06%	2.96%	1.17%	0.83%	2.37%	1.77%	1.74%	3.37%	2.76%	2.57%	1.72%	2.24%	1.63%	2.21%	3.76%	3.95%	2.61%	2.30%	1.93%	3.02%	2.06%	1.69%	3.21%	2.79%	4.02%	4.84%	2.63%	1.97%	2.54%	1.61%	3.59%	3.69%	0.59%	3.70%	2.94%	2.13%	2.23%	2.82%	4.74%	2.01%	1.54%	2.04%	1.24%	1.41%	1.77%	0.51%	1.52%	1.25%					
23	6.Политическая партия «Партия социальной справедливости»	201	1	4	1	0	2	2	2	3	4	3	4	2	7	72	2	4	6	2	0	4	2	3	1	3	1	6	4	4	6	2	2	4	1	6	4	2	4	0	1	2	0	3	4	5	2	3	1	0					
		0.47%	0.18%	0.39%	0.11%	0.00%	0.24%	0.22%	0.29%	0.44%	0.46%	0.29%	0.43%	0.24%	0.60%	6.93%	0.22%	0.41%	0.51%	0.19%	0.00%	0.43%	0.23%	0.27%	0.10%	0.30%	0.09%	0.53%	0.35%	0.37%	0.51%	0.23%	0.17%	0.29%	0.15%	0.53%	0.56%	0.22%	0.74%	0.00%	0.22%	0.37%	0.00%	0.26%	0.38%	0.47%	0.20%	0.38%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	5931	60	154	150	84	124	146	103	94	129	175	138	109	146	136	141	113	145	111	127	129	110	144	126	137	172	155	154	115	137	95	148	200	120	193	110	110	89	88	49	64	16	182	169	155	167	110	88	14					
		13.82%	10.56%	15.20%	15.94%	11.68%	14.67%	16.19%	14.95%	13.78%	14.83%	16.65%	14.85%	12.84%	12.52%	13.09%	15.16%	11.45%	12.21%	10.64%	14.45%	13.93%	12.59%	12.81%	12.27%	13.67%	15.05%	13.64%	13.51%	10.77%	11.60%	10.96%	12.95%	14.46%	17.80%	17.00%	15.38%	12.30%	16.57%	15.52%	10.56%	11.72%	8.21%	15.49%	16.11%	14.60%	16.42%	13.96%	12.12%	17.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2644	26	39	43	40	64	60	42	43	48	76	60	69	86	3	60	64	76	92	65	55	47	76	67	56	86	67	79	67	71	64	92	91	36	48	42	66	43	42	9	31	3	63	85	73	62	35	31	1					
		6.16%	4.58%	3.85%	4.57%	5.56%	7.57%	6.65%	6.10%	6.30%	5.52%	7.23%	6.46%	8.13%	7.38%	0.29%	6.45%	6.48%	6.40%	8.82%	7.39%	5.94%	5.38%	6.76%	6.52%	5.59%	7.52%	5.90%	6.93%	6.27%	6.01%	7.38%	8.05%	6.58%	5.34%	4.23%	5.87%	7.38%	8.01%	7.41%	1.94%	5.68%	1.54%	5.36%	8.10%	6.87%	6.10%	4.44%	4.27%	1.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	244	5	4	3	2	8	6	7	3	2	7	7	4	6	7	9	8	4	7	4	5	8	5	4	3	10	5	8	3	6	7	11	2	1	10	2	5	2	3	2	4	0	9	6	4	7	3	5	1					
		0.57%	0.88%	0.39%	0.32%	0.28%	0.95%	0.67%	1.02%	0.44%	0.23%	0.67%	0.75%	0.47%	0.51%	0.67%	0.97%	0.81%	0.34%	0.67%	0.46%	0.54%	0.92%	0.44%	0.39%	0.30%	0.87%	0.44%	0.70%	0.28%	0.51%	0.81%	0.96%	0.14%	0.15%	0.88%	0.28%	0.56%	0.37%	0.53%	0.43%	0.73%	0.00%	0.77%	0.57%	0.38%	0.69%	0.38%	0.69%	1.25%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27875	416	693	642	527	533	570	434	436	571	609	587	562	765	671	571	640	772	645	593	602	565	721	621	652	655	718	729	705	806	554	721	889	442	699	460	608	334	360	356	383	165	766	653	682	637	564	531	60					
		64.93%	73.24%	68.41%	68.23%	73.30%	63.08%	63.19%	62.99%	63.93%	65.63%	57.94%	63.19%	66.20%	65.61%	64.58%	61.40%	64.84%	64.98%	61.84%	67.46%	65.01%	64.65%	64.15%	60.47%	65.07%	57.31%	63.20%	63.95%	66.01%	68.25%	63.90%	63.08%	64.28%	65.58%	61.59%	64.34%	68.01%	62.20%	63.49%	76.72%	70.15%	84.62%	65.19%	62.25%	64.22%	62.64%	71.57%	73.14%	75.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	538	4	3	7	7	2	9	11	4	16	21	17	15	22	15	15	17	15	12	10	14	6	17	23	19	23	14	16	17	23	19	31	10	5	10	3	6	1	2	1	0	0	12	11	11	15	6	1	0					
		1.25%	0.70%	0.30%	0.74%	0.97%	0.24%	0.99%	1.60%	0.59%	1.84%	1.99%	1.83%	1.77%	1.89%	1.44%	1.61%	1.72%	1.26%	1.15%	1.14%	1.51%	0.69%	1.51%	2.24%	1.90%	2.01%	1.23%	1.40%	1.59%	1.95%	2.19%	2.71%	0.72%	0.74%	0.88%	0.42%	0.67%	0.19%	0.35%	0.22%	0.00%	0.00%	1.02%	1.05%	1.04%	1.47%	0.76%	0.14%	0.00%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
