Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Олекминская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486					
41	Против всех	361	1	11	2	0	8	1	22	15	1	9	1	11	7	7	10	2	18	7	3	15	4	2	6	1	12	4	5	3	3	7	4	20	27	22	26	2	19	15	5	12	11					
		2.94%	2.22%	2.60%	0.85%	0.0%	2.81%	0.38%	3.00%	3.38%	1.47%	1.87%	2.22%	4.29%	2.35%	3.03%	2.60%	1.12%	3.82%	3.5%	1.32%	3.74%	1.73%	1.6%	1.58%	1.36%	2.32%	2.51%	3.42%	2.60%	1.89%	2.29%	6.89%	3.66%	4.39%	3.32%	3.63%	0.72%	3.99%	3.14%	2.95%	5.47%	8.39%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
