Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Балтасинская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	249	8	5	11	6	6	2	9	0	13	10	26	4	0	2	10	2	18	6	8	4	5	4	8	3	0	13	3	7	1	10	29	16					
		1.03%	0.60%	0.35%	1.29%	1.50%	1.13%	0.61%	1.03%	0.00%	1.50%	1.95%	1.44%	0.53%	0.00%	0.54%	2.01%	0.91%	1.36%	0.84%	1.10%	0.61%	1.31%	0.93%	1.12%	0.87%	0.00%	0.81%	0.65%	0.85%	0.65%	1.12%	2.17%	1.20%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	2	3	0	2	0	0	5	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4					
		0.10%	0.15%	0.21%	0.00%	0.50%	0.00%	0.00%	0.57%	0.00%	0.23%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.22%	0.30%					
20	3.Политическая партия «Демократическая партия России»	17	2	3	0	0	0	0	4	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0					
		0.07%	0.15%	0.21%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	526	25	30	17	14	15	11	28	14	10	9	53	10	19	17	8	5	23	21	34	9	3	7	18	2	1	17	7	38	5	8	25	23					
		2.18%	1.88%	2.13%	1.99%	3.49%	2.83%	3.34%	3.19%	2.61%	1.15%	1.75%	2.94%	1.32%	2.48%	4.59%	1.61%	2.27%	1.73%	2.93%	4.67%	1.38%	0.78%	1.62%	2.51%	0.58%	0.46%	1.06%	1.53%	4.63%	3.25%	0.90%	1.87%	1.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	4	4	1	0	1	0	3	0	1	0	5	0	0	0	0	1	2	0	0	0	1	1	0	0	0	1	0	0	0	0	3	6					
		0.14%	0.30%	0.28%	0.12%	0.00%	0.19%	0.00%	0.34%	0.00%	0.12%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.45%	0.15%	0.00%	0.00%	0.00%	0.26%	0.23%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.22%	0.45%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	5	0	0	0	0	2	0	1	0	2	0	3	0	0	0	1	0	3	0	1	1	0	0	0	2	0	0	0	0	4	3					
		0.12%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.12%	0.00%	0.11%	0.00%	0.39%	0.00%	0.00%	0.00%	0.08%	0.00%	0.41%	0.00%	0.26%	0.23%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.30%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	262	21	20	4	4	6	5	4	14	8	8	36	4	4	0	2	1	15	5	6	17	5	2	9	3	0	3	3	13	2	20	2	16					
		1.08%	1.58%	1.42%	0.47%	0.99%	1.13%	1.52%	0.46%	2.61%	0.92%	1.56%	1.99%	0.53%	0.52%	0.00%	0.40%	0.45%	1.13%	0.70%	0.82%	2.61%	1.31%	0.46%	1.26%	0.87%	0.00%	0.19%	0.65%	1.58%	1.30%	2.24%	0.15%	1.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	307	13	28	5	8	9	3	13	0	7	8	15	4	7	3	2	2	61	7	5	13	0	3	4	1	2	9	0	18	5	6	25	21					
		1.27%	0.98%	1.99%	0.58%	1.99%	1.70%	0.91%	1.48%	0.00%	0.81%	1.56%	0.83%	0.53%	0.92%	0.81%	0.40%	0.91%	4.60%	0.98%	0.69%	1.99%	0.00%	0.70%	0.56%	0.29%	0.93%	0.56%	0.00%	2.19%	3.25%	0.67%	1.87%	1.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	1	2	2	0	0	2	5	0	5	3	2	0	4	0	0	1	2	0	5	0	0	1	0	0	0	1	0	0	0	0	3	8					
		0.19%	0.08%	0.14%	0.23%	0.00%	0.00%	0.61%	0.57%	0.00%	0.58%	0.58%	0.11%	0.00%	0.52%	0.00%	0.00%	0.45%	0.15%	0.00%	0.69%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.22%	0.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22491	1247	1276	814	365	493	301	799	509	816	473	1645	735	725	348	469	206	1201	678	637	605	366	410	677	329	212	1548	446	726	132	847	1228	1228					
		93.06%	93.90%	90.56%	95.09%	91.02%	93.02%	91.49%	91.11%	94.79%	94.23%	92.02%	91.24%	96.71%	94.77%	94.05%	94.18%	93.64%	90.57%	94.56%	87.50%	92.93%	95.56%	95.13%	94.42%	95.92%	98.15%	96.75%	97.17%	88.43%	85.71%	95.06%	92.05%	92.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	2	7	2	0	0	2	5	0	3	3	4	1	3	0	2	0	1	0	0	0	0	2	1	0	1	1	0	2	5	0	2	1					
		0.21%	0.15%	0.50%	0.23%	0.00%	0.00%	0.61%	0.57%	0.00%	0.35%	0.58%	0.22%	0.13%	0.39%	0.00%	0.40%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.46%	0.14%	0.00%	0.46%	0.06%	0.00%	0.24%	3.25%	0.00%	0.15%	0.07%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
