Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Усманская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854					
18	"1. ""ЕДИНЕНИЕ"""	291	4	5	4	8	10	11	11	5	13	7	7	7	11	8	10	8	29	0	4	4	4	3	3	3	0	2	9	5	4	1	1	1	4	11	7	3	4	9	8	8	15	6	4	2	3	5					
		1.46%	0.77%	1.27%	0.70%	0.92%	1.12%	1.10%	1.39%	0.74%	1.53%	1.88%	2.47%	2.78%	3.40%	2.17%	1.37%	1.10%	4.13%	0.0%	1.65%	0.97%	2.17%	0.97%	0.85%	0.90%	0.0%	0.61%	2.46%	1.34%	1.06%	0.37%	0.79%	0.27%	0.71%	1.19%	1.63%	1.28%	2.51%	3.55%	2.01%	1.22%	3.44%	3.70%	1.21%	1.47%	1.21%	2.51%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	394	18	10	9	19	18	27	18	11	19	4	5	2	5	7	21	17	19	5	3	5	3	10	19	3	3	5	4	12	3	2	0	2	3	16	6	7	2	3	3	21	10	4	2	2	4	3					
		1.98%	3.47%	2.55%	1.57%	2.20%	2.03%	2.71%	2.28%	1.63%	2.24%	1.07%	1.76%	0.79%	1.54%	1.90%	2.88%	2.34%	2.70%	2.73%	1.24%	1.21%	1.63%	3.24%	5.39%	0.90%	1.39%	1.53%	1.09%	3.23%	0.80%	0.74%	0.0%	0.54%	0.53%	1.73%	1.40%	2.99%	1.25%	1.18%	0.75%	3.20%	2.29%	2.46%	0.60%	1.47%	1.62%	1.50%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	423	6	9	19	12	16	20	17	21	13	19	1	7	6	9	13	13	26	3	3	9	4	7	3	8	4	4	1	4	7	15	3	8	4	21	14	5	2	3	16	14	2	3	7	4	7	11					
		2.13%	1.15%	2.29%	3.33%	1.39%	1.80%	2.01%	2.16%	3.12%	1.53%	5.10%	0.35%	2.78%	1.85%	2.44%	1.78%	1.79%	3.70%	1.63%	1.24%	2.18%	2.17%	2.27%	0.85%	2.40%	1.86%	1.22%	0.27%	1.07%	1.87%	5.55%	2.38%	2.19%	0.71%	2.27%	3.27%	2.13%	1.25%	1.18%	4.03%	2.13%	0.45%	1.85%	2.13%	2.94%	2.84%	5.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	302	10	18	11	20	14	37	19	7	14	2	6	0	2	5	9	7	8	3	4	2	2	2	1	5	3	6	3	6	7	3	2	5	7	9	4	6	0	3	4	5	4	5	3	1	7	1					
		1.52%	1.93%	4.59%	1.92%	2.32%	1.58%	3.72%	2.41%	1.04%	1.65%	0.53%	2.12%	0.0%	0.61%	1.35%	1.23%	0.96%	1.13%	1.63%	1.65%	0.48%	1.08%	0.64%	0.28%	1.50%	1.39%	1.84%	0.82%	1.61%	1.87%	1.11%	1.58%	1.37%	1.25%	0.97%	0.93%	2.56%	0.0%	1.18%	1.00%	0.76%	0.91%	3.08%	0.91%	0.73%	2.84%	0.50%					
22	"5. ""За Русь Святую"""	235	8	4	9	10	12	10	7	9	15	3	0	4	4	10	7	5	9	1	1	5	5	2	6	4	3	3	4	1	4	7	1	3	7	11	5	3	2	6	6	5	3	3	3	1	3	1					
		1.18%	1.54%	1.02%	1.57%	1.16%	1.35%	1.00%	0.88%	1.33%	1.77%	0.80%	0.0%	1.59%	1.23%	2.71%	0.96%	0.68%	1.28%	0.54%	0.41%	1.21%	2.71%	0.64%	1.70%	1.20%	1.39%	0.92%	1.09%	0.26%	1.06%	2.59%	0.79%	0.82%	1.25%	1.19%	1.17%	1.28%	1.25%	2.37%	1.51%	0.76%	0.68%	1.85%	0.91%	0.73%	1.21%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	1	1	0	1	0	1	1	0	2	2	3	0	0	0	2	3	4	0	0	0	2	1	4	2	2	0	1	1	2	1	0	3	1	4	0	0	0	0	0	0	0	0	1	0	0	2					
		0.24%	0.19%	0.25%	0.0%	0.11%	0.0%	0.10%	0.12%	0.0%	0.23%	0.53%	1.06%	0.0%	0.0%	0.0%	0.27%	0.41%	0.56%	0.0%	0.0%	0.0%	1.08%	0.32%	1.13%	0.60%	0.93%	0.0%	0.27%	0.26%	0.53%	0.37%	0.0%	0.82%	0.17%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	1.00%					
24	"7. ""Новый курс - Автомобильная Россия"""	115	7	2	4	7	3	7	5	2	11	2	2	0	1	2	5	0	4	1	3	0	2	8	0	3	2	2	1	2	1	2	0	0	5	5	1	0	0	0	0	1	4	2	4	0	2	0					
		0.58%	1.35%	0.51%	0.70%	0.81%	0.33%	0.70%	0.63%	0.29%	1.29%	0.53%	0.70%	0.0%	0.30%	0.54%	0.68%	0.0%	0.56%	0.54%	1.24%	0.0%	1.08%	2.59%	0.0%	0.90%	0.93%	0.61%	0.27%	0.53%	0.26%	0.74%	0.0%	0.0%	0.89%	0.54%	0.23%	0.0%	0.0%	0.0%	0.0%	0.15%	0.91%	1.23%	1.21%	0.0%	0.81%	0.0%					
25	"8. ""Народно-республиканская партия России"""	43	1	1	0	3	0	0	1	0	2	2	0	3	4	1	2	0	3	0	1	0	4	0	1	2	0	0	1	2	1	1	0	0	0	1	2	0	0	2	1	0	0	0	1	0	0	0					
		0.21%	0.19%	0.25%	0.0%	0.34%	0.0%	0.0%	0.12%	0.0%	0.23%	0.53%	0.0%	1.19%	1.23%	0.27%	0.27%	0.0%	0.42%	0.0%	0.41%	0.0%	2.17%	0.0%	0.28%	0.60%	0.0%	0.0%	0.27%	0.53%	0.26%	0.37%	0.0%	0.0%	0.0%	0.10%	0.46%	0.0%	0.0%	0.79%	0.25%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	55	4	6	3	0	4	3	3	3	4	1	1	0	3	0	1	1	6	0	0	1	1	0	1	0	0	1	2	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1					
		0.27%	0.77%	1.53%	0.52%	0.0%	0.45%	0.30%	0.38%	0.44%	0.47%	0.26%	0.35%	0.0%	0.92%	0.0%	0.13%	0.13%	0.85%	0.0%	0.0%	0.24%	0.54%	0.0%	0.28%	0.0%	0.0%	0.30%	0.54%	0.0%	0.26%	0.0%	0.0%	0.0%	0.17%	0.0%	0.46%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%					
27	"10. ""Аграрная партия России"""	1579	26	25	25	40	51	54	40	58	38	49	15	30	41	48	103	58	55	44	14	18	23	23	44	38	18	60	22	39	34	22	3	20	67	51	20	17	15	39	40	46	29	12	34	6	19	6					
		7.96%	5.01%	6.37%	4.38%	4.64%	5.75%	5.43%	5.08%	8.61%	4.48%	13.17%	5.30%	11.95%	12.69%	13.04%	14.14%	7.98%	7.83%	24.04%	5.80%	4.37%	12.5%	7.46%	12.5%	11.44%	8.37%	18.40%	6.02%	10.51%	9.09%	8.14%	2.38%	5.49%	12.05%	5.53%	4.68%	7.26%	9.43%	15.41%	10.07%	7.02%	6.65%	7.40%	10.36%	4.41%	7.72%	3.01%					
28	"11. ""Истинные патриоты России"""	45	0	0	1	2	4	0	0	0	1	4	0	0	0	5	1	1	3	0	0	0	3	0	0	0	0	0	2	0	1	0	0	2	0	1	1	3	0	1	3	2	0	1	3	0	0	0					
		0.22%	0.0%	0.0%	0.17%	0.23%	0.45%	0.0%	0.0%	0.0%	0.11%	1.07%	0.0%	0.0%	0.0%	1.35%	0.13%	0.13%	0.42%	0.0%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.26%	0.0%	0.0%	0.54%	0.0%	0.10%	0.23%	1.28%	0.0%	0.39%	0.75%	0.30%	0.0%	0.61%	0.91%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	200	6	3	6	8	10	7	4	4	8	3	4	3	3	6	8	10	8	0	3	5	1	1	3	5	6	4	7	4	2	1	1	3	7	9	1	1	3	1	7	10	2	6	3	1	1	1					
		1.00%	1.15%	0.76%	1.05%	0.92%	1.12%	0.70%	0.50%	0.59%	0.94%	0.80%	1.41%	1.19%	0.92%	1.63%	1.09%	1.37%	1.13%	0.0%	1.24%	1.21%	0.54%	0.32%	0.85%	1.50%	2.79%	1.22%	1.91%	1.07%	0.53%	0.37%	0.79%	0.82%	1.25%	0.97%	0.23%	0.42%	1.88%	0.39%	1.76%	1.52%	0.45%	3.70%	0.91%	0.73%	0.40%	0.50%					
30	"13. ""Демократическая партия России"""	54	4	0	0	2	2	5	0	1	5	1	0	0	1	1	2	1	4	3	1	0	0	1	0	0	0	0	4	0	0	1	0	1	0	1	0	3	1	0	5	1	1	0	0	0	1	1					
		0.27%	0.77%	0.0%	0.0%	0.23%	0.22%	0.50%	0.0%	0.14%	0.59%	0.26%	0.0%	0.0%	0.30%	0.27%	0.27%	0.13%	0.56%	1.63%	0.41%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.37%	0.0%	0.27%	0.0%	0.10%	0.0%	1.28%	0.62%	0.0%	1.25%	0.15%	0.22%	0.0%	0.0%	0.0%	0.40%	0.50%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	0	2	2	2	0	2	2	3	4	2	1	0	0	1	1	0	8	1	0	0	2	0	0	4	2	1	0	1	0	1	1	2	0	1	0	1	0	0	1	1	0	2	2	1	1	0					
		0.27%	0.0%	0.51%	0.35%	0.23%	0.0%	0.20%	0.25%	0.44%	0.47%	0.53%	0.35%	0.0%	0.0%	0.27%	0.13%	0.0%	1.13%	0.54%	0.0%	0.0%	1.08%	0.0%	0.0%	1.20%	0.93%	0.30%	0.0%	0.26%	0.0%	0.37%	0.79%	0.54%	0.0%	0.10%	0.0%	0.42%	0.0%	0.0%	0.25%	0.15%	0.0%	1.23%	0.60%	0.73%	0.40%	0.0%					
32	"15. ""Партия СЛОН"""	30	0	1	0	2	1	2	1	0	0	0	0	0	0	0	2	0	4	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	3	1	1	0	3	0	1	0	1	1	0	1	0					
		0.15%	0.0%	0.25%	0.0%	0.23%	0.11%	0.20%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.56%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.23%	0.42%	0.0%	1.18%	0.0%	0.15%	0.0%	0.61%	0.30%	0.0%	0.40%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1576	58	40	71	83	90	77	75	68	84	13	33	5	14	31	44	99	10	17	14	25	13	20	18	32	12	15	25	22	25	27	16	9	70	81	31	17	13	20	26	27	34	6	16	11	18	21					
		7.95%	11.19%	10.20%	12.45%	9.62%	10.15%	7.74%	9.52%	10.10%	9.91%	3.49%	11.66%	1.99%	4.33%	8.42%	6.04%	13.63%	1.42%	9.28%	5.80%	6.08%	7.06%	6.49%	5.11%	9.63%	5.58%	4.60%	6.84%	5.92%	6.68%	10.0%	12.69%	2.47%	12.58%	8.78%	7.25%	7.26%	8.17%	7.90%	6.54%	4.12%	7.79%	3.70%	4.87%	8.08%	7.31%	10.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	87	1	0	1	1	3	2	2	2	0	5	3	0	1	3	2	4	3	2	4	4	4	0	1	1	0	0	8	1	1	1	0	2	0	5	2	1	2	2	4	2	2	1	2	0	1	1					
		0.43%	0.19%	0.0%	0.17%	0.11%	0.33%	0.20%	0.25%	0.29%	0.0%	1.34%	1.06%	0.0%	0.30%	0.81%	0.27%	0.55%	0.42%	1.09%	1.65%	0.97%	2.17%	0.0%	0.28%	0.30%	0.0%	0.0%	2.19%	0.26%	0.26%	0.37%	0.0%	0.54%	0.0%	0.54%	0.46%	0.42%	1.25%	0.79%	1.00%	0.30%	0.45%	0.61%	0.60%	0.0%	0.40%	0.50%					
35	"18. ""ЛДПР"""	2396	69	45	69	118	97	91	99	87	112	71	25	23	40	38	74	99	83	16	21	38	20	50	47	47	30	40	45	39	44	34	24	45	40	119	67	29	29	22	59	58	44	19	34	15	20	61					
		12.09%	13.32%	11.47%	12.10%	13.68%	10.94%	9.15%	12.57%	12.92%	13.22%	19.08%	8.83%	9.16%	12.38%	10.32%	10.16%	13.63%	11.82%	8.74%	8.71%	9.24%	10.86%	16.23%	13.35%	14.15%	13.95%	12.26%	12.32%	10.51%	11.76%	12.59%	19.04%	12.36%	7.19%	12.90%	15.69%	12.39%	18.23%	8.69%	14.86%	8.85%	10.09%	11.72%	10.36%	11.02%	8.13%	30.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	416	14	6	14	18	17	26	16	12	12	6	4	4	10	9	11	26	15	2	1	7	6	8	5	8	2	2	10	6	3	3	3	11	9	34	9	5	0	8	4	12	8	6	12	2	4	6					
		2.09%	2.70%	1.53%	2.45%	2.08%	1.91%	2.61%	2.03%	1.78%	1.41%	1.61%	1.41%	1.59%	3.09%	2.44%	1.51%	3.58%	2.13%	1.09%	0.41%	1.70%	3.26%	2.59%	1.42%	2.40%	0.93%	0.61%	2.73%	1.61%	0.80%	1.11%	2.38%	3.02%	1.61%	3.68%	2.10%	2.13%	0.0%	3.16%	1.00%	1.83%	1.83%	3.70%	3.65%	1.47%	1.62%	3.01%					
37	"20. ""Политическая партия ""Единая Россия"""	5809	158	108	157	255	259	258	228	218	290	67	58	111	53	68	253	213	224	39	89	108	28	102	117	79	47	99	101	92	100	79	41	166	183	232	140	97	59	48	85	221	205	44	102	32	72	24					
		29.31%	30.50%	27.55%	27.54%	29.58%	29.23%	25.95%	28.97%	32.39%	34.23%	18.01%	20.49%	44.22%	16.40%	18.47%	34.75%	29.33%	31.90%	21.31%	36.92%	26.27%	15.21%	33.11%	33.23%	23.79%	21.86%	30.36%	27.67%	24.79%	26.73%	29.25%	32.53%	45.60%	32.91%	25.16%	32.78%	41.45%	37.10%	18.97%	21.41%	33.74%	47.01%	27.16%	31.09%	23.52%	29.26%	12.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	77	0	0	2	1	3	3	1	2	4	1	1	2	3	1	1	0	3	1	1	0	0	0	1	1	2	0	1	1	0	0	0	17	2	3	2	1	4	1	0	3	4	1	2	0	0	1					
		0.38%	0.0%	0.0%	0.35%	0.11%	0.33%	0.30%	0.12%	0.29%	0.47%	0.26%	0.35%	0.79%	0.92%	0.27%	0.13%	0.0%	0.42%	0.54%	0.41%	0.0%	0.0%	0.0%	0.28%	0.30%	0.93%	0.0%	0.27%	0.26%	0.0%	0.0%	0.0%	4.67%	0.35%	0.32%	0.46%	0.42%	2.51%	0.39%	0.0%	0.45%	0.91%	0.61%	0.60%	0.0%	0.0%	0.50%					
39	"22. ""Развитие предпринимательства"""	46	1	0	0	3	4	2	1	0	1	1	0	0	1	2	2	1	3	0	0	0	1	0	0	1	2	0	0	4	1	1	0	0	0	4	2	0	0	0	2	2	0	0	2	0	0	2					
		0.23%	0.19%	0.0%	0.0%	0.34%	0.45%	0.20%	0.12%	0.0%	0.11%	0.26%	0.0%	0.0%	0.30%	0.54%	0.27%	0.13%	0.42%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.30%	0.93%	0.0%	0.0%	1.07%	0.26%	0.37%	0.0%	0.0%	0.0%	0.43%	0.46%	0.0%	0.0%	0.0%	0.50%	0.30%	0.0%	0.0%	0.60%	0.0%	0.0%	1.00%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4228	101	76	134	191	211	277	185	134	140	76	104	28	92	86	119	103	123	31	53	150	31	52	71	65	63	59	82	106	92	46	26	49	118	232	74	17	19	57	77	162	58	33	72	44	66	43					
		21.33%	19.49%	19.38%	23.50%	22.15%	23.81%	27.86%	23.50%	19.91%	16.52%	20.43%	36.74%	11.15%	28.48%	23.36%	16.34%	14.18%	17.52%	16.93%	21.99%	36.49%	16.84%	16.88%	20.17%	19.57%	29.30%	18.09%	22.46%	28.57%	24.59%	17.03%	20.63%	13.46%	21.22%	25.16%	17.33%	7.26%	11.94%	22.52%	19.39%	24.73%	13.30%	20.37%	21.95%	32.35%	26.82%	21.60%					
																																																					
41	Против всех	865	18	23	28	47	44	65	40	24	39	20	3	12	10	9	19	33	35	7	9	20	11	14	6	16	13	13	18	10	24	11	1	13	22	44	24	15	4	8	24	27	11	2	8	9	9	3					
		4.36%	3.47%	5.86%	4.91%	5.45%	4.96%	6.53%	5.08%	3.56%	4.60%	5.37%	1.06%	4.78%	3.09%	2.44%	2.60%	4.54%	4.98%	3.82%	3.73%	4.86%	5.97%	4.54%	1.70%	4.81%	6.04%	3.98%	4.93%	2.69%	6.41%	4.07%	0.79%	3.57%	3.95%	4.77%	5.62%	6.41%	2.51%	3.16%	6.04%	4.12%	2.52%	1.23%	2.43%	6.61%	3.65%	1.50%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
