Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Смидовичская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90					
		0.11%	0.0%	0.0%	0.0%	0.58%	0.0%	0.20%	0.56%	0.0%	0.0%	0.0%	0.0%	0.49%	0.23%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	49	1	0	4	6	1	10	1	2	2	0	2	3	0	2	6	2	4	1	1	0	1					
		0.40%	0.28%	0.0%	0.48%	0.70%	0.13%	2.04%	0.18%	0.35%	0.22%	0.0%	0.40%	0.49%	0.0%	0.33%	0.79%	0.26%	0.55%	0.14%	0.14%	0.0%	0.17%					
30	"13. ""Демократическая партия России"""	34	1	0	5	3	3	1	0	3	2	0	1	2	1	5	2	1	0	1	2	0	1					
		0.28%	0.28%	0.0%	0.60%	0.35%	0.41%	0.20%	0.0%	0.52%	0.22%	0.0%	0.20%	0.33%	0.23%	0.83%	0.26%	0.13%	0.0%	0.14%	0.29%	0.0%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	0	0	1	2	1	3	2	1	0	2	0	2	2	4	1	0	1	1	1	2					
		0.22%	0.28%	0.0%	0.0%	0.11%	0.27%	0.20%	0.56%	0.35%	0.11%	0.0%	0.40%	0.0%	0.46%	0.33%	0.52%	0.13%	0.0%	0.14%	0.14%	1.26%	0.35%					
32	"15. ""Партия СЛОН"""	12	0	0	1	2	2	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	2					
		0.10%	0.0%	0.0%	0.12%	0.23%	0.27%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.13%	0.13%	0.0%	0.14%	0.0%	0.35%					
33	"16. ""Родина"" (народно-патриотический союз)"""	419	6	0	40	43	28	11	24	19	25	3	12	8	15	18	30	34	25	32	26	7	13					
		3.49%	1.72%	0.0%	4.85%	5.05%	3.88%	2.25%	4.51%	3.35%	2.77%	2.20%	2.43%	1.32%	3.48%	2.99%	3.96%	4.47%	3.45%	4.56%	3.89%	8.86%	2.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	2	0	4	3	1	0	4	1	5	0	1	2	2	1	1	2	2	2	3	0	0					
		0.30%	0.57%	0.0%	0.48%	0.35%	0.13%	0.0%	0.75%	0.17%	0.55%	0.0%	0.20%	0.33%	0.46%	0.16%	0.13%	0.26%	0.27%	0.28%	0.44%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2256	61	35	122	145	112	94	93	169	222	15	94	100	67	131	122	143	122	169	130	30	80					
		18.82%	17.52%	14.58%	14.80%	17.05%	15.55%	19.26%	17.51%	29.80%	24.66%	11.02%	19.06%	16.58%	15.54%	21.79%	16.11%	18.81%	16.87%	24.10%	19.46%	37.97%	14.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	173	1	1	8	10	18	3	4	6	13	4	6	11	4	11	12	5	16	15	15	1	9					
		1.44%	0.28%	0.41%	0.97%	1.17%	2.5%	0.61%	0.75%	1.05%	1.44%	2.94%	1.21%	1.82%	0.92%	1.83%	1.58%	0.65%	2.21%	2.13%	2.24%	1.26%	1.59%					
37	"20. ""Политическая партия ""Единая Россия"""	5679	158	159	381	357	300	221	329	240	393	78	251	363	276	257	371	330	317	249	274	19	356					
		47.39%	45.40%	66.25%	46.23%	42.0%	41.66%	45.28%	61.95%	42.32%	43.66%	57.35%	50.91%	60.19%	64.03%	42.76%	49.00%	43.42%	43.84%	35.52%	41.01%	24.05%	63.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	1	1	4	1	1	4	0	2	2	1	0	2	0	1	1	3	2	0	0	0	6					
		0.26%	0.28%	0.41%	0.48%	0.11%	0.13%	0.81%	0.0%	0.35%	0.22%	0.73%	0.0%	0.33%	0.0%	0.16%	0.13%	0.39%	0.27%	0.0%	0.0%	0.0%	1.06%					
39	"22. ""Развитие предпринимательства"""	19	0	0	2	3	1	0	1	0	3	0	0	0	0	1	0	3	2	0	1	0	2					
		0.15%	0.0%	0.0%	0.24%	0.35%	0.13%	0.0%	0.18%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.39%	0.27%	0.0%	0.14%	0.0%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1322	73	15	130	117	129	54	39	47	74	15	60	25	24	73	71	91	99	93	70	0	23					
		11.03%	20.97%	6.25%	15.77%	13.76%	17.91%	11.06%	7.34%	8.28%	8.22%	11.02%	12.17%	4.14%	5.56%	12.14%	9.37%	11.97%	13.69%	13.26%	10.47%	0.0%	4.08%					
																												
41	Против всех	489	10	7	43	44	22	18	6	15	47	9	13	31	12	24	31	34	31	32	34	4	22					
		4.08%	2.87%	2.91%	5.21%	5.17%	3.05%	3.68%	1.12%	2.64%	5.22%	6.61%	2.63%	5.14%	2.78%	3.99%	4.09%	4.47%	4.28%	4.56%	5.08%	5.06%	3.90%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
