Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Купинская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624					
11	Число полученных открепительных  удостоверений	247	10	10	10	10	10	10	10	10	3	3	3	3	3	3	3	3	3	3	17	3	3	3	3	3	3	3	3	3	3	3	22	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	3	3	3	3					
12	Число выданных открепительных удостоверений	88	4	3	3	3	1	1	2	3	3	0	1	1	0	2	2	0	0	2	16	0	0	0	0	0	0	1	0	0	2	1	22	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	7	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	3	0	6	1	0	3	0	3	4	1	1	0	0	0	0	0	0	0	3	0	2	0	0	3	0	1	0	0	1	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0					
14	Число неиспользованных открепительных удостоверений	159	6	7	7	7	9	9	8	7	0	3	2	2	3	1	1	3	3	1	1	3	3	3	3	3	3	2	3	3	1	2	0	0	3	0	3	2	3	3	3	3	3	2	3	3	3	3	3	0	3	1	3	3					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	329	30	19	35	31	34	25	11	9	6	6	2	3	0	0	1	4	1	1	14	0	1	6	0	1	12	7	4	2	8	0	6	8	2	2	0	4	10	1	0	3	0	3	2	0	0	2	0	4	1	8	0	0					
		1.72%	2.29%	2.52%	3.43%	3.65%	3.55%	2.21%	1.47%	1.40%	1.35%	3.17%	1.59%	0.80%	0.00%	0.00%	0.83%	0.92%	0.65%	0.46%	2.57%	0.00%	0.71%	1.33%	0.00%	0.50%	3.29%	1.61%	2.04%	1.89%	1.43%	0.00%	1.10%	2.13%	0.40%	0.68%	0.00%	1.37%	2.37%	1.19%	0.00%	1.94%	0.00%	0.80%	1.03%	0.00%	0.00%	0.51%	0.00%	1.00%	0.22%	1.67%	0.00%	0.00%					
19	. Малышкин Олег Александрович	394	40	17	10	8	15	20	8	15	9	2	3	4	3	1	2	4	5	8	11	4	3	12	2	11	15	15	1	0	8	6	13	14	16	10	5	9	9	0	0	3	4	7	1	2	4	5	1	10	8	9	0	2					
		2.06%	3.06%	2.26%	0.98%	0.94%	1.57%	1.77%	1.07%	2.33%	2.02%	1.06%	2.38%	1.07%	2.52%	1.23%	1.65%	0.92%	3.27%	3.65%	2.02%	4.17%	2.13%	2.66%	1.60%	5.45%	4.11%	3.45%	0.51%	0.00%	1.43%	1.85%	2.38%	3.73%	3.21%	3.40%	4.39%	3.07%	2.13%	0.00%	0.00%	1.94%	2.53%	1.87%	0.52%	1.57%	6.35%	1.28%	0.85%	2.50%	1.74%	1.88%	0.00%	1.37%					
20	. Миронов Сергей Михайлович	68	4	3	6	3	4	9	2	3	1	0	0	1	0	1	0	0	1	2	2	2	0	0	0	0	2	3	1	0	3	0	5	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	1	3	0	0					
		0.36%	0.31%	0.40%	0.59%	0.35%	0.42%	0.80%	0.27%	0.47%	0.22%	0.00%	0.00%	0.27%	0.00%	1.23%	0.00%	0.00%	0.65%	0.91%	0.37%	2.08%	0.00%	0.00%	0.00%	0.00%	0.55%	0.69%	0.51%	0.00%	0.54%	0.00%	0.91%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.51%	0.00%	0.25%	0.22%	0.62%	0.00%	0.00%					
21	. Путин Владимир Владимирович	11844	816	410	548	465	531	650	464	391	316	137	112	236	102	68	62	223	109	153	304	54	82	230	105	89	177	277	96	77	352	221	376	173	351	219	98	209	223	71	61	108	125	275	90	94	37	292	95	295	369	234	80	112					
		61.92%	62.34%	54.45%	53.67%	54.71%	55.43%	57.52%	62.12%	60.62%	70.85%	72.49%	88.89%	63.27%	85.71%	83.95%	51.24%	51.15%	71.24%	69.86%	55.88%	56.25%	58.16%	51.00%	84.00%	44.06%	48.49%	63.68%	48.98%	72.64%	63.08%	68.00%	68.74%	46.13%	70.34%	74.49%	85.96%	71.33%	52.84%	84.52%	71.76%	69.68%	79.11%	73.33%	46.39%	74.02%	58.73%	74.68%	80.51%	73.75%	80.39%	48.75%	61.54%	76.71%					
22	. Хакамада Ирина Муцуовна	311	21	8	21	19	29	21	23	14	12	2	2	6	1	0	4	3	0	2	9	0	1	5	1	1	6	8	3	2	8	1	5	3	10	6	1	1	8	0	1	1	3	3	8	2	1	4	0	5	4	10	2	0					
		1.63%	1.60%	1.06%	2.06%	2.24%	3.03%	1.86%	3.08%	2.17%	2.69%	1.06%	1.59%	1.61%	0.84%	0.00%	3.31%	0.69%	0.00%	0.91%	1.65%	0.00%	0.71%	1.11%	0.80%	0.50%	1.64%	1.84%	1.53%	1.89%	1.43%	0.31%	0.91%	0.80%	2.00%	2.04%	0.88%	0.34%	1.90%	0.00%	1.18%	0.65%	1.90%	0.80%	4.12%	1.57%	1.59%	1.02%	0.00%	1.25%	0.87%	2.08%	1.54%	0.00%					
23	. Харитонов Николай Михайлович	5691	369	271	367	295	316	366	217	192	88	38	7	118	8	8	51	187	35	53	190	34	52	186	12	96	145	113	87	24	169	85	125	152	107	54	8	62	166	10	22	36	25	78	91	29	20	76	21	83	66	205	48	28					
		29.75%	28.19%	35.99%	35.95%	34.71%	32.99%	32.39%	29.05%	29.77%	19.73%	20.11%	5.56%	31.64%	6.72%	9.88%	42.15%	42.89%	22.88%	24.20%	34.93%	35.42%	36.88%	41.24%	9.60%	47.52%	39.73%	25.98%	44.39%	22.64%	30.29%	26.15%	22.85%	40.53%	21.44%	18.37%	7.02%	21.16%	39.34%	11.90%	25.88%	23.23%	15.82%	20.80%	46.91%	22.83%	31.75%	19.44%	17.80%	20.75%	14.38%	42.71%	36.92%	19.18%					
																																																											
24	Против всех	270	19	11	18	24	16	20	15	16	6	1	0	0	0	1	1	4	1	0	10	0	1	11	3	3	4	5	2	0	1	8	8	18	7	2	1	4	6	0	0	4	1	2	1	0	0	5	1	0	3	2	0	4					
		1.41%	1.45%	1.46%	1.76%	2.82%	1.67%	1.77%	2.01%	2.48%	1.35%	0.53%	0.00%	0.00%	0.00%	1.23%	0.83%	0.92%	0.65%	0.00%	1.84%	0.00%	0.71%	2.44%	2.40%	1.49%	1.10%	1.15%	1.02%	0.00%	0.18%	2.46%	1.46%	4.80%	1.40%	0.68%	0.88%	1.37%	1.42%	0.00%	0.00%	2.58%	0.63%	0.53%	0.52%	0.00%	0.00%	1.28%	0.85%	0.00%	0.65%	0.42%	0.00%	2.74%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
