Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Ковровская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2376	67	38	15	202	107	106	28	11	57	76	38	51	88	110	34	21	75	27	131	17	47	62	31	49	127	38	103	48	19	37	168	146	178	24					
		15.87%	15.73%	24.05%	10.79%	24.02%	20.15%	9.25%	19.72%	11.34%	22.71%	21.65%	21.59%	29.31%	32.59%	24.55%	25.37%	21.21%	18.47%	22.69%	21.69%	14.41%	22.49%	21.02%	16.06%	20.08%	21.34%	15.77%	21.64%	15.24%	12.10%	21.39%	24.17%	18.55%	18.05%	0.81%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1656	46	16	16	111	72	274	14	13	24	43	27	21	20	49	19	8	46	14	67	18	34	23	27	30	125	35	71	21	18	22	85	87	147	13					
		11.06%	10.80%	10.13%	11.51%	13.20%	13.56%	23.91%	9.86%	13.40%	9.56%	12.25%	15.34%	12.07%	7.41%	10.94%	14.18%	8.08%	11.33%	11.76%	11.09%	15.25%	16.27%	7.80%	13.99%	12.30%	21.01%	14.52%	14.92%	6.67%	11.46%	12.72%	12.23%	11.05%	14.91%	0.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	130	5	2	2	16	7	16	3	0	3	4	2	2	4	0	1	0	5	0	10	1	1	1	0	3	9	2	2	3	3	1	0	9	10	3					
		0.87%	1.17%	1.27%	1.44%	1.90%	1.32%	1.40%	2.11%	0.00%	1.20%	1.14%	1.14%	1.15%	1.48%	0.00%	0.75%	0.00%	1.23%	0.00%	1.66%	0.85%	0.48%	0.34%	0.00%	1.23%	1.51%	0.83%	0.42%	0.95%	1.91%	0.58%	0.00%	1.14%	1.01%	0.10%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2286	86	21	32	178	101	114	23	19	44	52	28	30	74	69	19	33	128	21	104	17	42	72	37	67	124	28	82	64	33	33	143	170	198	0					
		15.27%	20.19%	13.29%	23.02%	21.17%	19.02%	9.95%	16.20%	19.59%	17.53%	14.81%	15.91%	17.24%	27.41%	15.40%	14.18%	33.33%	31.53%	17.65%	17.22%	14.41%	20.10%	24.41%	19.17%	27.46%	20.84%	11.62%	17.23%	20.32%	21.02%	19.08%	20.58%	21.60%	20.08%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	243	6	10	2	16	10	17	4	1	0	8	5	2	17	8	3	0	4	4	8	7	0	9	14	4	17	0	4	10	2	0	7	19	25	0					
		1.62%	1.41%	6.33%	1.44%	1.90%	1.88%	1.48%	2.82%	1.03%	0.00%	2.28%	2.84%	1.15%	6.30%	1.79%	2.24%	0.00%	0.99%	3.36%	1.32%	5.93%	0.00%	3.05%	7.25%	1.64%	2.86%	0.00%	0.84%	3.17%	1.27%	0.00%	1.01%	2.41%	2.54%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8011	209	67	66	294	222	588	69	50	119	162	73	66	61	196	57	36	144	48	271	56	83	124	79	87	175	132	209	163	80	79	278	340	400	2928					
		53.51%	49.06%	42.41%	47.48%	34.96%	41.81%	51.31%	48.59%	51.55%	47.41%	46.15%	41.48%	37.93%	22.59%	43.75%	42.54%	36.36%	35.47%	40.34%	44.87%	47.46%	39.71%	42.03%	40.93%	35.66%	29.41%	54.77%	43.91%	51.75%	50.96%	45.66%	40.00%	43.20%	40.57%	98.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	1	0	4	4	2	11	0	0	1	0	0	0	0	0	1	1	1	0	5	0	1	2	0	2	7	1	0	1	0	0	1	5	4	5					
		0.40%	0.23%	0.00%	2.88%	0.48%	0.38%	0.96%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	1.01%	0.25%	0.00%	0.83%	0.00%	0.48%	0.68%	0.00%	0.82%	1.18%	0.41%	0.00%	0.32%	0.00%	0.00%	0.14%	0.64%	0.41%	0.17%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
