Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Ульяновск, Железнодорожная"																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	263	55	5	6	26	6	9	8	8	7	5	7	11	1	5	1	4	2	3	3	1	8	9	7	8	4	5	7	4	1	8	5	5	2	4	2	4	6	1					
14	Число погашенных открепительных удостоверений	204	0	2	0	6	0	2	10	4	9	5	2	0	8	9	9	12	6	9	9	13	6	10	7	0	0	7	7	3	3	6	4	4	7	4	6	4	6	5					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	263	4	15	2	7	9	8	9	6	8	3	6	4	4	3	5	9	8	10	8	7	7	4	10	6	9	12	6	9	3	10	2	8	6	7	5	7	8	9					
		0.68%	1.77%	1.00%	0.20%	0.58%	0.59%	0.49%	1.05%	0.50%	0.82%	0.48%	0.49%	0.56%	0.42%	0.22%	0.92%	0.73%	0.70%	0.69%	0.60%	0.62%	0.53%	0.40%	0.66%	0.44%	0.72%	0.85%	0.44%	1.12%	0.3%	1.99%	0.52%	0.71%	1.33%	1.30%	3.81%	0.76%	0.73%	1.05%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	960	4	53	27	36	50	77	15	29	22	15	34	11	14	25	14	10	23	29	41	30	21	33	39	36	33	42	25	20	28	30	5	15	9	11	0	12	26	16					
		2.49%	1.77%	3.55%	2.72%	3.01%	3.32%	4.80%	1.75%	2.45%	2.25%	2.43%	2.80%	1.56%	1.48%	1.85%	2.57%	0.81%	2.03%	2.02%	3.11%	2.67%	1.59%	3.35%	2.59%	2.67%	2.66%	2.99%	1.87%	2.50%	2.8%	5.97%	1.31%	1.34%	1.99%	2.05%	0.0%	1.30%	2.38%	1.87%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1679	9	36	56	63	52	82	29	42	44	38	57	34	50	56	17	62	63	72	73	50	53	40	60	57	52	80	63	39	28	23	13	36	18	18	2	29	52	31					
		4.36%	4.0%	2.41%	5.65%	5.27%	3.45%	5.11%	3.39%	3.55%	4.51%	6.16%	4.70%	4.82%	5.31%	4.15%	3.13%	5.08%	5.56%	5.03%	5.55%	4.45%	4.02%	4.06%	3.99%	4.23%	4.19%	5.70%	4.71%	4.88%	2.8%	4.58%	3.41%	3.22%	3.99%	3.36%	1.52%	3.14%	4.77%	3.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1593	4	60	59	65	96	110	27	58	28	28	58	30	44	48	10	32	45	59	57	49	55	35	64	58	55	80	52	29	42	22	7	16	17	5	5	12	33	39					
		4.13%	1.77%	4.02%	5.95%	5.44%	6.38%	6.86%	3.16%	4.90%	2.87%	4.54%	4.78%	4.26%	4.67%	3.56%	1.84%	2.62%	3.97%	4.12%	4.33%	4.36%	4.17%	3.56%	4.26%	4.30%	4.43%	5.70%	3.89%	3.63%	4.2%	4.38%	1.83%	1.43%	3.76%	0.93%	3.81%	1.30%	3.02%	4.57%					
22	"5. ""За Русь Святую"""	260	2	10	6	3	4	7	5	6	14	4	8	11	4	7	5	7	10	14	6	11	11	5	22	10	9	3	13	9	3	0	3	6	3	8	1	1	6	3					
		0.67%	0.88%	0.67%	0.60%	0.25%	0.26%	0.43%	0.58%	0.50%	1.43%	0.64%	0.66%	1.56%	0.42%	0.51%	0.92%	0.57%	0.88%	0.97%	0.45%	0.97%	0.83%	0.50%	1.46%	0.74%	0.72%	0.21%	0.97%	1.12%	0.3%	0.0%	0.78%	0.53%	0.66%	1.49%	0.76%	0.10%	0.55%	0.35%					
23	"6. ""Объединенная Российская партия ""Русь"""	107	0	8	0	0	2	2	2	1	7	2	8	3	1	6	6	1	2	6	6	1	5	1	4	3	2	2	3	3	0	8	4	2	0	0	0	2	3	1					
		0.27%	0.0%	0.53%	0.0%	0.0%	0.13%	0.12%	0.23%	0.08%	0.71%	0.32%	0.66%	0.42%	0.10%	0.44%	1.10%	0.08%	0.17%	0.41%	0.45%	0.08%	0.37%	0.10%	0.26%	0.22%	0.16%	0.14%	0.22%	0.37%	0.0%	1.59%	1.04%	0.17%	0.0%	0.0%	0.0%	0.21%	0.27%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	285	0	13	5	5	11	10	11	6	9	4	5	2	8	13	8	2	12	19	15	2	10	7	14	12	11	12	6	3	7	1	3	9	2	5	2	6	9	6					
		0.74%	0.0%	0.87%	0.50%	0.41%	0.73%	0.62%	1.28%	0.50%	0.92%	0.64%	0.41%	0.28%	0.85%	0.96%	1.47%	0.16%	1.05%	1.32%	1.14%	0.17%	0.75%	0.71%	0.93%	0.89%	0.88%	0.85%	0.44%	0.37%	0.7%	0.19%	0.78%	0.80%	0.44%	0.93%	1.52%	0.65%	0.82%	0.70%					
25	"8. ""Народно-республиканская партия России"""	68	2	1	2	1	1	2	1	1	2	4	0	0	2	1	1	1	6	8	2	0	0	1	1	4	1	0	2	0	1	7	3	1	2	3	1	0	1	2					
		0.17%	0.88%	0.06%	0.20%	0.08%	0.06%	0.12%	0.11%	0.08%	0.20%	0.64%	0.0%	0.0%	0.21%	0.07%	0.18%	0.08%	0.52%	0.55%	0.15%	0.0%	0.0%	0.10%	0.06%	0.29%	0.08%	0.0%	0.14%	0.0%	0.1%	1.39%	0.78%	0.08%	0.44%	0.56%	0.76%	0.0%	0.09%	0.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	173	3	3	4	5	8	7	2	2	4	0	5	5	4	10	1	5	6	5	8	8	3	6	9	7	9	9	5	4	5	0	1	5	6	0	0	1	3	5					
		0.44%	1.33%	0.20%	0.40%	0.41%	0.53%	0.43%	0.23%	0.16%	0.41%	0.0%	0.41%	0.71%	0.42%	0.74%	0.18%	0.40%	0.52%	0.34%	0.60%	0.71%	0.22%	0.61%	0.59%	0.52%	0.72%	0.64%	0.37%	0.50%	0.5%	0.0%	0.26%	0.44%	1.33%	0.0%	0.0%	0.10%	0.27%	0.58%					
27	"10. ""Аграрная партия России"""	1218	8	23	30	25	45	43	21	28	27	14	36	25	40	53	20	43	48	76	34	39	39	17	50	52	18	44	60	28	38	25	3	22	20	29	3	48	32	12					
		3.16%	3.55%	1.54%	3.02%	2.09%	2.99%	2.68%	2.45%	2.36%	2.77%	2.27%	2.97%	3.55%	4.25%	3.93%	3.68%	3.52%	4.23%	5.31%	2.58%	3.47%	2.95%	1.72%	3.33%	3.86%	1.45%	3.13%	4.49%	3.50%	3.8%	4.98%	0.78%	1.97%	4.43%	5.42%	2.29%	5.21%	2.93%	1.40%					
28	"11. ""Истинные патриоты России"""	105	0	5	1	0	2	1	1	3	2	2	1	1	0	5	0	3	2	0	3	3	4	0	8	1	1	2	0	0	2	4	0	3	2	1	0	1	11	30					
		0.27%	0.0%	0.33%	0.10%	0.0%	0.13%	0.06%	0.11%	0.25%	0.20%	0.32%	0.08%	0.14%	0.0%	0.37%	0.0%	0.24%	0.17%	0.0%	0.22%	0.26%	0.30%	0.0%	0.53%	0.07%	0.08%	0.14%	0.0%	0.0%	0.2%	0.79%	0.0%	0.26%	0.44%	0.18%	0.0%	0.10%	1.00%	3.52%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	390	3	14	15	12	13	18	13	10	11	4	18	5	12	19	2	14	7	15	16	4	0	11	12	18	15	10	15	7	11	7	5	9	2	9	0	11	13	10					
		1.01%	1.33%	0.93%	1.51%	1.00%	0.86%	1.12%	1.52%	0.84%	1.12%	0.64%	1.48%	0.71%	1.27%	1.40%	0.36%	1.14%	0.61%	1.04%	1.21%	0.35%	0.0%	1.11%	0.79%	1.33%	1.21%	0.71%	1.12%	0.87%	1.1%	1.39%	1.31%	0.80%	0.44%	1.68%	0.0%	1.19%	1.19%	1.17%					
30	"13. ""Демократическая партия России"""	61	0	6	1	3	2	1	1	1	2	8	1	1	1	1	0	0	1	4	0	1	1	1	4	2	0	5	2	2	0	0	1	3	0	0	1	2	1	1					
		0.15%	0.0%	0.40%	0.10%	0.25%	0.13%	0.06%	0.11%	0.08%	0.20%	1.29%	0.08%	0.14%	0.10%	0.07%	0.0%	0.0%	0.08%	0.27%	0.0%	0.08%	0.07%	0.10%	0.26%	0.14%	0.0%	0.35%	0.14%	0.25%	0.0%	0.0%	0.26%	0.26%	0.0%	0.0%	0.76%	0.21%	0.09%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	78	0	9	3	5	1	6	0	3	2	1	3	2	0	1	1	3	3	0	0	1	3	1	3	2	3	1	3	0	5	3	1	3	2	1	2	0	0	1					
		0.20%	0.0%	0.60%	0.30%	0.41%	0.06%	0.37%	0.0%	0.25%	0.20%	0.16%	0.24%	0.28%	0.0%	0.07%	0.18%	0.24%	0.26%	0.0%	0.0%	0.08%	0.22%	0.10%	0.19%	0.14%	0.24%	0.07%	0.22%	0.0%	0.5%	0.59%	0.26%	0.26%	0.44%	0.18%	1.52%	0.0%	0.0%	0.11%					
32	"15. ""Партия СЛОН"""	124	1	9	4	3	6	2	1	1	4	2	3	3	2	1	0	3	7	5	4	2	5	2	2	7	1	14	5	3	0	0	1	12	0	0	0	3	2	4					
		0.32%	0.44%	0.60%	0.40%	0.25%	0.39%	0.12%	0.11%	0.08%	0.41%	0.32%	0.24%	0.42%	0.21%	0.07%	0.0%	0.24%	0.61%	0.34%	0.30%	0.17%	0.37%	0.20%	0.13%	0.52%	0.08%	0.99%	0.37%	0.37%	0.0%	0.0%	0.26%	1.07%	0.0%	0.0%	0.0%	0.32%	0.18%	0.46%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4648	15	138	147	163	272	264	87	163	103	59	159	71	154	162	55	161	106	175	173	132	179	112	164	165	129	184	172	71	136	66	39	106	18	42	5	105	119	77					
		12.07%	6.66%	9.26%	14.83%	13.65%	18.08%	16.47%	10.18%	13.79%	10.57%	9.57%	13.11%	10.08%	16.36%	12.01%	10.12%	13.19%	9.35%	12.23%	13.15%	11.75%	13.58%	11.39%	10.92%	12.25%	10.41%	13.12%	12.88%	8.89%	13.6%	13.14%	10.23%	9.50%	3.99%	7.85%	3.81%	11.40%	10.91%	9.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	76	0	4	2	2	4	0	3	4	2	0	2	1	3	0	0	2	0	3	2	3	2	2	1	1	8	2	4	0	0	0	2	5	0	2	0	8	1	1					
		0.19%	0.0%	0.26%	0.20%	0.16%	0.26%	0.0%	0.35%	0.33%	0.20%	0.0%	0.16%	0.14%	0.31%	0.0%	0.0%	0.16%	0.0%	0.20%	0.15%	0.26%	0.15%	0.20%	0.06%	0.07%	0.64%	0.14%	0.29%	0.0%	0.0%	0.0%	0.52%	0.44%	0.0%	0.37%	0.0%	0.86%	0.09%	0.11%					
35	"18. ""ЛДПР"""	5027	27	300	102	133	145	149	123	107	136	89	110	84	90	242	93	159	137	165	170	155	140	151	200	166	192	173	152	124	127	52	69	171	58	84	6	128	176	142					
		13.05%	12.0%	20.13%	10.29%	11.13%	9.64%	9.30%	14.40%	9.05%	13.96%	14.44%	9.07%	11.93%	9.56%	17.95%	17.12%	13.03%	12.09%	11.53%	12.92%	13.80%	10.62%	15.36%	13.32%	12.33%	15.49%	12.33%	11.38%	15.53%	12.7%	10.35%	18.11%	15.33%	12.86%	15.70%	4.58%	13.89%	16.14%	16.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	755	6	23	14	21	21	30	14	23	12	10	26	11	17	25	18	28	22	32	21	22	25	26	32	26	24	32	32	21	15	14	13	19	8	13	1	17	25	16					
		1.96%	2.66%	1.54%	1.41%	1.75%	1.39%	1.87%	1.63%	1.94%	1.23%	1.62%	2.14%	1.56%	1.80%	1.85%	3.31%	2.29%	1.94%	2.23%	1.59%	1.95%	1.89%	2.64%	2.13%	1.93%	1.93%	2.28%	2.39%	2.63%	1.5%	2.78%	3.41%	1.70%	1.77%	2.42%	0.76%	1.84%	2.29%	1.87%					
37	"20. ""Политическая партия ""Единая Россия"""	10164	70	405	244	291	349	370	201	266	247	169	312	194	228	346	141	362	320	346	357	325	363	292	405	344	379	382	321	208	238	102	120	342	128	141	49	317	259	231					
		26.39%	31.11%	27.18%	24.62%	24.37%	23.20%	23.09%	23.53%	22.50%	25.35%	27.43%	25.74%	27.55%	24.22%	25.66%	25.96%	29.67%	28.24%	24.19%	27.14%	28.94%	27.54%	29.70%	26.98%	25.55%	30.58%	27.24%	24.04%	26.06%	23.8%	20.31%	31.49%	30.67%	28.38%	26.35%	37.40%	34.41%	23.76%	27.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	2	1	1	4	1	2	0	0	2	0	1	1	0	0	0	1	1	0	0	0	1	2	2	1	0	0	4	3	0	3	0	1	3	2	0	0	4	0					
		0.11%	0.88%	0.06%	0.10%	0.33%	0.06%	0.12%	0.0%	0.0%	0.20%	0.0%	0.08%	0.14%	0.0%	0.0%	0.0%	0.08%	0.08%	0.0%	0.0%	0.0%	0.07%	0.20%	0.13%	0.07%	0.0%	0.0%	0.29%	0.37%	0.0%	0.59%	0.0%	0.08%	0.66%	0.37%	0.0%	0.0%	0.36%	0.0%					
39	"22. ""Развитие предпринимательства"""	93	0	1	1	0	5	7	3	1	2	2	3	1	1	3	0	3	0	4	5	3	1	2	8	3	2	3	4	6	3	3	1	5	3	0	1	2	0	1					
		0.24%	0.0%	0.06%	0.10%	0.0%	0.33%	0.43%	0.35%	0.08%	0.20%	0.32%	0.24%	0.14%	0.10%	0.22%	0.0%	0.24%	0.0%	0.27%	0.38%	0.26%	0.07%	0.20%	0.53%	0.22%	0.16%	0.21%	0.29%	0.75%	0.3%	0.59%	0.26%	0.44%	0.66%	0.0%	0.76%	0.21%	0.0%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5769	37	166	169	234	235	239	148	223	135	86	201	109	161	197	81	169	170	227	159	175	221	129	197	219	154	159	247	120	170	63	37	114	110	81	20	85	206	116					
		14.98%	16.44%	11.14%	17.05%	19.59%	15.62%	14.91%	17.33%	18.86%	13.86%	13.96%	16.58%	15.48%	17.10%	14.61%	14.91%	13.85%	15.00%	15.87%	12.09%	15.58%	16.76%	13.12%	13.12%	16.27%	12.42%	11.34%	18.50%	15.03%	17.0%	12.54%	9.71%	10.22%	24.39%	15.14%	15.26%	9.22%	18.89%	13.61%					
																																													
41	Против всех	3205	25	153	79	90	146	148	78	100	84	46	88	63	85	104	45	97	80	119	96	82	102	94	131	118	132	112	118	78	92	30	26	95	16	37	8	78	58	72					
		8.32%	11.11%	10.26%	7.97%	7.53%	9.70%	9.23%	9.13%	8.46%	8.62%	7.46%	7.26%	8.94%	9.03%	7.71%	8.28%	7.95%	7.06%	8.32%	7.30%	7.30%	7.73%	9.56%	8.72%	8.76%	10.65%	7.98%	8.83%	9.77%	9.2%	5.97%	6.82%	8.52%	3.54%	6.91%	6.10%	8.46%	5.32%	8.45%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
