Выборы Президента Российской Федерации																																																	
																																																	
Наименование Избирательной комиссии:    Салаватская																																																	
																																																	
Итоги голосования 																																																	
																																																	
		Сумма	УИК №3078	УИК №3079	УИК №3080	УИК №3081	УИК №3082	УИК №3083	УИК №3084	УИК №3085	УИК №3086	УИК №3087	УИК №3088	УИК №3089	УИК №3090	УИК №3091	УИК №3092	УИК №3093	УИК №3094	УИК №3095	УИК №3096	УИК №3097	УИК №3098	УИК №3099	УИК №3100	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119					
11	Число полученных открепительных  удостоверений	297	4	8	4	12	4	4	8	4	10	4	8	4	3	12	4	2	2	8	30	32	4	6	4	2	2	4	8	8	2	0	8	4	8	4	8	4	4	4	15	15	8	8					
12	Число выданных открепительных удостоверений	205	0	8	4	12	0	0	8	4	4	4	3	0	1	12	2	2	0	8	25	32	4	6	0	1	0	1	7	8	1	0	4	0	3	2	8	3	2	0	11	6	1	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	200	2	2	2	10	1	1	6	0	1	3	0	3	0	125	2	1	0	0	7	9	2	1	1	0	0	0	0	1	3	1	0	1	0	0	3	0	6	0	3	0	0	3					
14	Число неиспользованных открепительных удостоверений	92	4	0	0	0	4	4	0	0	6	0	5	4	2	0	2	0	2	0	5	0	0	0	4	1	2	3	1	0	1	0	4	4	5	2	0	1	2	4	4	9	7	0					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	. Глазьев Сергей Юрьевич	80	6	1	6	6	0	1	1	2	0	0	2	2	0	12	5	3	0	0	2	2	0	0	0	0	0	2	3	5	2	4	4	0	0	1	1	0	1	0	0	4	0	2					
		0.44%	1.11%	0.21%	1.73%	0.60%	0.00%	0.52%	0.25%	1.37%	0.00%	0.00%	0.48%	0.90%	0.00%	1.53%	1.76%	1.07%	0.00%	0.00%	0.14%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.79%	0.87%	1.17%	2.60%	0.55%	0.00%	0.00%	0.43%	0.14%	0.00%	0.31%	0.00%	0.00%	0.41%	0.00%	0.65%					
19	. Малышкин Олег Александрович	58	5	1	3	4	1	6	1	1	0	1	2	2	0	4	1	1	3	0	4	1	0	0	0	0	2	0	2	0	4	1	2	1	0	1	1	0	1	0	0	0	0	2					
		0.32%	0.93%	0.21%	0.86%	0.40%	0.64%	3.12%	0.25%	0.68%	0.00%	0.49%	0.48%	0.90%	0.00%	0.51%	0.35%	0.36%	0.90%	0.00%	0.28%	0.08%	0.00%	0.00%	0.00%	0.00%	2.00%	0.00%	0.53%	0.00%	2.34%	0.65%	0.28%	0.53%	0.00%	0.43%	0.14%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.65%					
20	. Миронов Сергей Михайлович	36	2	0	2	2	0	0	1	0	0	0	2	2	3	4	1	2	0	0	3	2	0	0	0	0	0	0	2	2	0	1	1	0	0	0	1	1	0	0	0	1	0	1					
		0.20%	0.37%	0.00%	0.58%	0.20%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.48%	0.90%	0.96%	0.51%	0.35%	0.71%	0.00%	0.00%	0.21%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.35%	0.00%	0.65%	0.14%	0.00%	0.00%	0.00%	0.14%	0.30%	0.00%	0.00%	0.00%	0.10%	0.00%	0.33%					
21	. Путин Владимир Владимирович	17105	507	423	317	954	151	157	388	139	352	199	396	201	292	719	264	264	308	379	1351	1192	240	358	117	178	98	301	349	550	143	126	682	181	580	222	671	323	305	166	723	936	615	288					
		94.56%	93.89%	90.38%	91.35%	95.40%	96.79%	81.77%	98.23%	95.21%	92.63%	98.03%	95.19%	90.13%	93.29%	91.94%	92.96%	94.29%	92.49%	94.75%	96.02%	94.01%	97.56%	98.35%	91.41%	97.27%	98.00%	96.47%	92.08%	95.49%	83.63%	81.82%	93.81%	95.77%	96.99%	94.47%	93.98%	95.85%	95.91%	97.08%	98.64%	96.59%	95.20%	93.81%					
22	. Хакамада Ирина Муцуовна	63	1	1	2	4	1	1	2	1	1	0	2	2	2	5	3	2	3	0	3	4	0	1	0	0	0	1	3	0	2	4	1	2	0	0	2	0	0	1	0	2	0	4					
		0.35%	0.19%	0.21%	0.58%	0.40%	0.64%	0.52%	0.51%	0.68%	0.26%	0.00%	0.48%	0.90%	0.64%	0.64%	1.06%	0.71%	0.90%	0.00%	0.21%	0.32%	0.00%	0.27%	0.00%	0.00%	0.00%	0.32%	0.79%	0.00%	1.17%	2.60%	0.14%	1.06%	0.00%	0.00%	0.28%	0.00%	0.00%	0.58%	0.00%	0.21%	0.00%	1.30%					
23	. Харитонов Николай Михайлович	547	15	36	12	19	3	11	1	2	21	3	11	1	11	24	10	7	15	11	22	49	6	5	10	4	0	5	14	11	17	17	23	2	7	9	34	13	11	2	8	26	31	8					
		3.02%	2.78%	7.69%	3.46%	1.90%	1.92%	5.73%	0.25%	1.37%	5.53%	1.48%	2.64%	0.45%	3.51%	3.07%	3.52%	2.50%	4.50%	2.75%	1.56%	3.86%	2.44%	1.37%	7.81%	2.19%	0.00%	1.60%	3.69%	1.91%	9.94%	11.04%	3.16%	1.06%	1.17%	3.83%	4.76%	3.86%	3.46%	1.17%	1.09%	2.68%	4.80%	2.61%					
																																																	
24	Против всех	54	0	0	2	0	0	1	1	0	0	0	0	1	1	8	0	1	2	0	10	7	0	0	0	1	0	2	4	1	2	0	0	3	2	0	2	0	0	0	2	0	0	1					
		0.30%	0.00%	0.00%	0.58%	0.00%	0.00%	0.52%	0.25%	0.00%	0.00%	0.00%	0.00%	0.45%	0.32%	1.02%	0.00%	0.36%	0.60%	0.00%	0.71%	0.55%	0.00%	0.00%	0.00%	0.55%	0.00%	0.64%	1.06%	0.17%	1.17%	0.00%	0.00%	1.59%	0.33%	0.00%	0.28%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.33%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
