Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Чернская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	2	3	2	2	2	2	2	0	2	1	0	0	0	1	0	1	1	2	2	0	4	1	2	3	2	1	0	1	2	10	14					
		0.57%	0.59%	1.43%	0.34%	0.54%	0.58%	0.68%	1.38%	0.00%	1.29%	0.49%	0.00%	0.00%	0.00%	0.30%	0.00%	0.33%	0.47%	0.89%	1.04%	0.00%	1.58%	0.18%	0.71%	1.53%	0.28%	0.43%	0.00%	0.43%	0.61%	0.63%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8236	289	170	457	283	258	215	115	116	132	136	163	120	244	277	129	224	184	173	141	159	178	371	203	136	483	178	192	174	229	1061	1046					
		72.79%	85.76%	80.95%	77.59%	76.08%	74.78%	73.13%	79.31%	75.32%	85.16%	66.34%	87.17%	84.51%	83.56%	83.94%	77.25%	74.67%	85.98%	76.89%	73.06%	69.13%	70.36%	65.66%	71.99%	69.39%	68.61%	76.72%	82.76%	75.65%	70.25%	66.90%	64.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	4	0	6	1	2	2	1	1	0	0	0	0	2	1	0	0	1	1	0	3	0	2	3	0	3	2	1	2	1	11	11					
		0.54%	1.19%	0.00%	1.02%	0.27%	0.58%	0.68%	0.69%	0.65%	0.00%	0.00%	0.00%	0.00%	0.68%	0.30%	0.00%	0.00%	0.47%	0.44%	0.00%	1.30%	0.00%	0.35%	1.06%	0.00%	0.43%	0.86%	0.43%	0.87%	0.31%	0.69%	0.68%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
