Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
"Наименование Избирательной комиссии:    Ульяновск, Ленинская"																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021					
		0.62%	0.67%	0.21%	0.07%	0.60%	1.05%	0.70%	0.71%	0.0%	0.95%	0.37%	0.46%	0.59%	0.87%	1.30%	0.40%	0.11%	0.16%	0.20%	0.74%	0.44%	0.16%	0.10%	0.24%	0.30%	0.07%	0.33%	0.89%	0.74%	0.57%	0.95%	0.48%	0.74%	0.26%	0.44%	0.71%	1.12%	0.68%	0.65%	0.93%	0.80%	0.43%	0.78%	1.76%	2.36%	1.11%	1.51%	1.57%	0.0%	1.21%	1.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1815	20	10	64	19	58	36	41	9	21	48	40	22	44	34	55	53	47	39	35	52	29	42	48	52	63	43	32	109	55	41	65	50	55	45	26	9	27	36	75	29	24	28	17	6	28	13	10	5	2	4					
		3.75%	1.92%	2.12%	4.98%	2.30%	5.53%	3.64%	3.26%	1.97%	2.51%	3.61%	2.67%	2.18%	3.19%	4.01%	3.72%	6.21%	7.62%	3.91%	4.33%	3.86%	4.71%	4.49%	5.85%	4.00%	5.02%	4.74%	4.07%	7.40%	3.51%	3.56%	4.47%	3.73%	3.60%	3.35%	3.09%	2.52%	2.62%	3.35%	5.85%	3.89%	2.08%	2.19%	1.99%	2.02%	4.45%	1.30%	1.43%	5.61%	1.21%	5.19%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1692	57	18	34	25	47	29	44	17	34	54	62	35	50	12	42	24	37	30	10	49	27	43	29	47	45	24	36	43	49	38	35	51	50	42	38	13	34	49	29	20	62	42	20	14	20	47	20	5	4	6					
		3.49%	5.48%	3.82%	2.64%	3.03%	4.48%	2.93%	3.50%	3.72%	4.07%	4.07%	4.14%	3.47%	3.62%	1.41%	2.84%	2.81%	6.00%	3.01%	1.23%	3.63%	4.39%	4.59%	3.53%	3.62%	3.59%	2.64%	4.58%	2.92%	3.13%	3.30%	2.40%	3.80%	3.27%	3.13%	4.52%	3.65%	3.30%	4.56%	2.26%	2.68%	5.38%	3.28%	2.34%	4.72%	3.18%	4.73%	2.86%	5.61%	2.43%	7.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2763	61	24	104	40	74	53	50	28	32	71	70	54	75	45	85	55	51	69	30	106	59	77	57	87	87	52	29	119	73	45	71	88	114	98	34	8	56	43	125	38	48	76	24	15	12	14	24	2	5	6					
		5.71%	5.86%	5.09%	8.09%	4.84%	7.06%	5.36%	3.98%	6.14%	3.83%	5.35%	4.68%	5.35%	5.44%	5.31%	5.76%	6.44%	8.27%	6.93%	3.71%	7.86%	9.59%	8.23%	6.95%	6.70%	6.94%	5.73%	3.69%	8.08%	4.66%	3.91%	4.88%	6.57%	7.46%	7.31%	4.04%	2.24%	5.44%	4.00%	9.75%	5.10%	4.16%	5.95%	2.81%	5.06%	1.91%	1.40%	3.43%	2.24%	3.04%	7.79%					
22	"5. ""За Русь Святую"""	285	5	3	3	5	8	4	7	5	4	7	2	3	5	2	17	1	2	7	4	9	4	9	6	13	6	5	11	11	8	12	4	4	11	6	7	2	5	8	7	3	5	5	5	5	3	4	11	1	0	1					
		0.58%	0.48%	0.63%	0.23%	0.60%	0.76%	0.40%	0.55%	1.09%	0.47%	0.52%	0.13%	0.29%	0.36%	0.23%	1.15%	0.11%	0.32%	0.70%	0.49%	0.66%	0.65%	0.96%	0.73%	1.00%	0.47%	0.55%	1.40%	0.74%	0.51%	1.04%	0.27%	0.29%	0.72%	0.44%	0.83%	0.56%	0.48%	0.74%	0.54%	0.40%	0.43%	0.39%	0.58%	1.68%	0.47%	0.40%	1.57%	1.12%	0.0%	1.29%					
23	"6. ""Объединенная Российская партия ""Русь"""	88	3	3	3	1	5	4	0	0	5	3	0	3	2	1	4	1	2	2	1	1	1	1	1	1	1	3	0	1	4	1	0	3	1	3	2	3	0	0	2	4	2	1	6	0	1	2	0	0	0	0					
		0.18%	0.28%	0.63%	0.23%	0.12%	0.47%	0.40%	0.0%	0.0%	0.59%	0.22%	0.0%	0.29%	0.14%	0.11%	0.27%	0.11%	0.32%	0.20%	0.12%	0.07%	0.16%	0.10%	0.12%	0.07%	0.07%	0.33%	0.0%	0.06%	0.25%	0.08%	0.0%	0.22%	0.06%	0.22%	0.23%	0.84%	0.0%	0.0%	0.15%	0.53%	0.17%	0.07%	0.70%	0.0%	0.15%	0.20%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	349	7	1	10	6	8	3	9	5	4	8	7	3	8	13	10	5	2	11	4	12	7	13	6	7	7	5	6	11	7	8	15	4	8	10	6	5	7	5	11	3	10	17	7	5	7	7	7	1	0	1					
		0.72%	0.67%	0.21%	0.77%	0.72%	0.76%	0.30%	0.71%	1.09%	0.47%	0.60%	0.46%	0.29%	0.58%	1.53%	0.67%	0.58%	0.32%	1.10%	0.49%	0.89%	1.13%	1.39%	0.73%	0.53%	0.55%	0.55%	0.76%	0.74%	0.44%	0.69%	1.03%	0.29%	0.52%	0.74%	0.71%	1.40%	0.68%	0.46%	0.85%	0.40%	0.86%	1.33%	0.82%	1.68%	1.11%	0.70%	1.00%	1.12%	0.0%	1.29%					
25	"8. ""Народно-республиканская партия России"""	49	1	0	0	2	3	1	3	1	0	1	0	1	3	1	1	1	0	2	0	0	0	0	3	0	0	0	0	1	2	1	0	2	1	1	1	2	1	1	1	0	0	0	4	0	0	3	3	0	0	1					
		0.10%	0.09%	0.0%	0.0%	0.24%	0.28%	0.10%	0.23%	0.21%	0.0%	0.07%	0.0%	0.09%	0.21%	0.11%	0.06%	0.11%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.06%	0.12%	0.08%	0.0%	0.14%	0.06%	0.07%	0.11%	0.56%	0.09%	0.09%	0.07%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.30%	0.42%	0.0%	0.0%	1.29%					
26	"9. ""Российская экологическая партия ""Зеленые"""	275	7	4	16	4	8	4	7	1	2	9	8	5	8	4	11	2	2	6	8	3	1	5	4	14	9	2	4	10	12	13	4	6	6	8	7	0	2	9	7	0	8	11	2	1	7	1	2	1	0	0					
		0.56%	0.67%	0.84%	1.24%	0.48%	0.76%	0.40%	0.55%	0.21%	0.23%	0.67%	0.53%	0.49%	0.58%	0.47%	0.74%	0.23%	0.32%	0.60%	0.99%	0.22%	0.16%	0.53%	0.48%	1.07%	0.71%	0.22%	0.50%	0.67%	0.76%	1.13%	0.27%	0.44%	0.39%	0.59%	0.83%	0.0%	0.19%	0.83%	0.54%	0.0%	0.69%	0.86%	0.23%	0.33%	1.11%	0.10%	0.28%	1.12%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1363	39	23	29	32	60	17	46	5	23	40	60	34	30	17	45	16	14	27	23	31	12	0	16	49	46	23	21	39	13	23	39	38	40	32	18	13	32	22	25	18	40	41	22	9	2	58	46	2	6	7					
		2.81%	3.75%	4.88%	2.25%	3.87%	5.73%	1.72%	3.66%	1.09%	2.75%	3.01%	4.01%	3.37%	2.17%	2.00%	3.05%	1.87%	2.27%	2.71%	2.84%	2.30%	1.95%	0.0%	1.95%	3.77%	3.67%	2.53%	2.67%	2.65%	0.83%	2.0%	2.68%	2.83%	2.61%	2.38%	2.14%	3.65%	3.11%	2.05%	1.95%	2.41%	3.47%	3.21%	2.58%	3.04%	0.31%	5.84%	6.59%	2.24%	3.65%	9.09%					
28	"11. ""Истинные патриоты России"""	145	0	1	5	5	1	0	0	2	1	7	0	2	2	2	3	0	1	1	4	2	0	25	1	6	3	2	7	15	7	3	2	6	3	1	3	0	0	1	2	3	2	3	3	0	2	3	2	0	1	0					
		0.29%	0.0%	0.21%	0.38%	0.60%	0.09%	0.0%	0.0%	0.43%	0.11%	0.52%	0.0%	0.19%	0.14%	0.23%	0.20%	0.0%	0.16%	0.10%	0.49%	0.14%	0.0%	2.67%	0.12%	0.46%	0.23%	0.22%	0.89%	1.01%	0.44%	0.26%	0.13%	0.44%	0.19%	0.07%	0.35%	0.0%	0.0%	0.09%	0.15%	0.40%	0.17%	0.23%	0.35%	0.0%	0.31%	0.30%	0.28%	0.0%	0.60%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	679	18	15	21	3	19	14	10	7	20	18	23	9	24	16	19	16	8	18	6	8	8	2	10	9	14	19	16	10	15	11	32	20	15	15	13	3	20	14	9	14	26	21	11	5	30	12	6	2	5	0					
		1.40%	1.73%	3.18%	1.63%	0.36%	1.81%	1.41%	0.79%	1.53%	2.39%	1.35%	1.53%	0.89%	1.74%	1.89%	1.28%	1.87%	1.29%	1.80%	0.74%	0.59%	1.30%	0.21%	1.21%	0.69%	1.11%	2.09%	2.03%	0.67%	0.95%	0.95%	2.20%	1.49%	0.98%	1.11%	1.54%	0.84%	1.94%	1.30%	0.70%	1.88%	2.25%	1.64%	1.29%	1.68%	4.77%	1.20%	0.85%	2.24%	3.04%	0.0%					
30	"13. ""Демократическая партия России"""	76	0	2	3	3	2	1	2	0	1	1	1	2	1	1	2	1	0	0	0	3	0	8	1	2	0	2	3	1	0	4	0	3	3	0	0	2	0	1	2	3	1	4	4	0	3	1	0	0	2	0					
		0.15%	0.0%	0.42%	0.23%	0.36%	0.19%	0.10%	0.15%	0.0%	0.11%	0.07%	0.06%	0.19%	0.07%	0.11%	0.13%	0.11%	0.0%	0.0%	0.0%	0.22%	0.0%	0.85%	0.12%	0.15%	0.0%	0.22%	0.38%	0.06%	0.0%	0.34%	0.0%	0.22%	0.19%	0.0%	0.0%	0.56%	0.0%	0.09%	0.15%	0.40%	0.08%	0.31%	0.46%	0.0%	0.47%	0.10%	0.0%	0.0%	1.21%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	191	0	0	3	1	3	5	3	2	0	4	3	2	7	0	8	4	5	3	1	4	4	0	0	2	2	3	1	10	6	1	1	2	1	6	1	0	2	6	1	3	2	1	74	0	0	2	2	0	0	0					
		0.39%	0.0%	0.0%	0.23%	0.12%	0.28%	0.50%	0.23%	0.43%	0.0%	0.30%	0.20%	0.19%	0.50%	0.0%	0.54%	0.46%	0.81%	0.30%	0.12%	0.29%	0.65%	0.0%	0.0%	0.15%	0.15%	0.33%	0.12%	0.67%	0.38%	0.08%	0.06%	0.14%	0.06%	0.44%	0.11%	0.0%	0.19%	0.55%	0.07%	0.40%	0.17%	0.07%	8.68%	0.0%	0.0%	0.20%	0.28%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	281	3	2	6	7	5	4	4	3	5	4	11	2	9	11	12	3	1	1	13	5	1	7	5	9	3	3	1	5	8	2	11	11	4	6	4	4	4	3	19	8	6	7	5	2	10	15	6	1	0	0					
		0.58%	0.28%	0.42%	0.46%	0.84%	0.47%	0.40%	0.31%	0.65%	0.59%	0.30%	0.73%	0.19%	0.65%	1.30%	0.81%	0.35%	0.16%	0.10%	1.60%	0.37%	0.16%	0.74%	0.60%	0.69%	0.23%	0.33%	0.12%	0.33%	0.51%	0.17%	0.75%	0.82%	0.26%	0.44%	0.47%	1.12%	0.38%	0.27%	1.48%	1.07%	0.52%	0.54%	0.58%	0.67%	1.59%	1.51%	0.85%	1.12%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6817	185	51	208	96	134	148	206	72	151	210	250	124	177	105	181	118	94	108	80	231	125	6	145	261	268	130	92	254	180	153	201	189	245	229	105	36	139	115	207	90	185	208	78	25	28	84	80	5	17	8					
		14.09%	17.78%	10.82%	16.18%	11.63%	12.79%	14.97%	16.41%	15.78%	18.08%	15.83%	16.72%	12.30%	12.84%	12.41%	12.27%	13.83%	15.25%	10.85%	9.90%	17.14%	20.32%	0.64%	17.68%	20.10%	21.38%	14.33%	11.71%	17.26%	11.50%	13.30%	13.83%	14.11%	16.04%	17.08%	12.5%	10.11%	13.52%	10.71%	16.15%	12.09%	16.05%	16.28%	9.15%	8.44%	4.45%	8.45%	11.46%	5.61%	10.36%	10.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	186	4	1	2	3	2	2	1	3	0	0	2	1	1	0	2	0	0	0	4	1	0	127	0	4	1	2	0	0	1	1	2	0	2	1	1	1	2	0	0	2	0	0	1	3	4	1	1	0	0	0					
		0.38%	0.38%	0.21%	0.15%	0.36%	0.19%	0.20%	0.07%	0.65%	0.0%	0.0%	0.13%	0.09%	0.07%	0.0%	0.13%	0.0%	0.0%	0.0%	0.49%	0.07%	0.0%	13.58%	0.0%	0.30%	0.07%	0.22%	0.0%	0.0%	0.06%	0.08%	0.13%	0.0%	0.13%	0.07%	0.11%	0.28%	0.19%	0.0%	0.0%	0.26%	0.0%	0.0%	0.11%	1.01%	0.63%	0.10%	0.14%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	5278	106	72	139	118	100	96	119	48	65	158	142	121	218	106	139	117	81	131	91	78	32	91	61	95	79	84	125	145	139	147	143	154	187	142	105	39	115	143	124	81	107	173	114	41	101	147	93	9	5	12					
		10.91%	10.19%	15.28%	10.81%	14.30%	9.55%	9.71%	9.48%	10.52%	7.78%	11.91%	9.49%	12.00%	15.82%	12.52%	9.42%	13.71%	13.14%	13.16%	11.26%	5.79%	5.20%	9.73%	7.43%	7.31%	6.30%	9.26%	15.92%	9.85%	8.88%	12.78%	9.84%	11.50%	12.24%	10.59%	12.5%	10.95%	11.18%	13.32%	9.67%	10.88%	9.28%	13.54%	13.38%	13.85%	16.08%	14.80%	13.32%	10.11%	3.04%	15.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	849	12	5	24	11	17	21	22	5	21	29	25	24	21	6	29	17	11	17	13	30	17	16	11	19	18	18	20	35	11	21	15	14	29	30	18	4	26	21	14	6	29	26	16	7	4	15	22	3	3	1					
		1.75%	1.15%	1.06%	1.86%	1.33%	1.62%	2.12%	1.75%	1.09%	2.51%	2.18%	1.67%	2.38%	1.52%	0.70%	1.96%	1.99%	1.78%	1.70%	1.60%	2.22%	2.76%	1.71%	1.34%	1.46%	1.43%	1.98%	2.54%	2.37%	0.70%	1.82%	1.03%	1.04%	1.89%	2.23%	2.14%	1.12%	2.52%	1.95%	1.09%	0.80%	2.51%	2.03%	1.87%	2.36%	0.63%	1.51%	3.15%	3.37%	1.82%	1.29%					
37	"20. ""Политическая партия ""Единая Россия"""	12524	242	130	335	217	245	332	327	114	218	312	331	266	387	221	396	203	147	260	304	295	147	235	174	296	268	240	182	345	642	320	536	363	355	298	187	90	267	252	293	166	292	301	170	58	246	302	159	26	23	9					
		25.90%	23.26%	27.60%	26.07%	26.30%	23.40%	33.60%	26.05%	24.99%	26.10%	23.52%	22.14%	26.38%	28.08%	26.12%	26.84%	23.79%	23.86%	26.13%	37.62%	21.90%	23.90%	25.13%	21.21%	22.80%	21.38%	26.46%	23.18%	23.45%	41.02%	27.82%	36.88%	27.10%	23.24%	22.23%	22.26%	25.28%	25.97%	23.48%	22.87%	22.31%	25.34%	23.57%	19.95%	19.59%	39.17%	30.41%	22.77%	29.21%	14.02%	11.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	1	0	0	3	2	0	1	0	1	4	1	0	0	1	0	0	1	0	1	3	0	3	0	0	1	0	1	0	2	1	1	2	1	1	2	0	5	1	0	0	0	2	0	1	1	3	0	0	0	0					
		0.09%	0.09%	0.0%	0.0%	0.36%	0.19%	0.0%	0.07%	0.0%	0.11%	0.30%	0.06%	0.0%	0.0%	0.11%	0.0%	0.0%	0.16%	0.0%	0.12%	0.22%	0.0%	0.32%	0.0%	0.0%	0.07%	0.0%	0.12%	0.0%	0.12%	0.08%	0.06%	0.14%	0.06%	0.07%	0.23%	0.0%	0.48%	0.09%	0.0%	0.0%	0.0%	0.15%	0.0%	0.33%	0.15%	0.30%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	152	1	2	4	1	2	2	3	3	3	9	5	3	8	4	3	4	5	4	3	6	0	6	5	2	2	0	5	3	5	3	5	5	3	3	3	2	3	4	4	1	0	2	0	1	4	1	5	0	0	0					
		0.31%	0.09%	0.42%	0.31%	0.12%	0.19%	0.20%	0.23%	0.65%	0.35%	0.67%	0.33%	0.29%	0.58%	0.47%	0.20%	0.46%	0.81%	0.40%	0.37%	0.44%	0.0%	0.64%	0.60%	0.15%	0.15%	0.0%	0.63%	0.20%	0.31%	0.26%	0.34%	0.37%	0.19%	0.22%	0.35%	0.56%	0.29%	0.37%	0.31%	0.13%	0.0%	0.15%	0.0%	0.33%	0.63%	0.10%	0.71%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7128	156	66	165	129	120	115	227	84	118	233	303	156	140	161	286	89	50	153	74	290	77	132	164	195	239	137	96	155	193	154	131	159	219	204	165	75	139	197	187	131	190	139	157	36	43	105	88	13	81	12					
		14.74%	15.0%	14.01%	12.84%	15.63%	11.46%	11.63%	18.08%	18.42%	14.13%	17.57%	20.26%	15.47%	10.15%	19.03%	19.38%	10.43%	8.11%	15.37%	9.15%	21.52%	12.52%	14.11%	20.0%	15.02%	19.07%	15.10%	12.22%	10.53%	12.33%	13.39%	9.01%	11.87%	14.34%	15.22%	19.64%	21.06%	13.52%	18.35%	14.59%	17.60%	16.49%	10.88%	18.42%	12.16%	6.84%	10.57%	12.60%	14.60%	49.39%	15.58%					
																																																									
41	Против всех	3770	84	30	99	70	79	56	82	31	72	82	112	98	129	64	99	61	48	86	85	104	50	77	57	107	78	68	67	124	106	99	123	120	132	126	61	27	88	77	91	56	67	140	59	23	50	57	47	13	4	5					
		7.79%	8.07%	6.36%	7.70%	8.48%	7.54%	5.66%	6.53%	6.79%	8.62%	6.18%	7.49%	9.72%	9.36%	7.56%	6.71%	7.15%	7.79%	8.64%	10.51%	7.72%	8.13%	8.23%	6.95%	8.24%	6.22%	7.49%	8.53%	8.42%	6.77%	8.60%	8.46%	8.96%	8.64%	9.40%	7.26%	7.58%	8.56%	7.17%	7.10%	7.52%	5.81%	10.96%	6.92%	7.77%	7.96%	5.74%	6.73%	14.60%	2.43%	6.49%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
