Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Усть-Алданская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599									
		0.87%	0.92%	0.71%	0.78%	0.62%	0.89%	0.00%	6.08%	0.00%	1.17%	0.00%	0.27%	0.00%	0.00%	0.98%	0.00%	1.09%	0.00%	3.70%	1.33%	0.00%	0.41%	0.00%	0.00%	0.70%	0.00%	0.48%	0.51%	0.00%	0.42%	0.90%	0.67%	0.00%	0.77%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	111	8	7	6	9	4	1	5	0	6	0	2	0	3	5	4	3	4	5	5	1	2	0	0	2	1	3	0	3	3	2	4	0	7	0	1	5									
		1.28%	1.22%	1.65%	1.55%	1.86%	1.19%	0.36%	1.90%	0.00%	1.75%	0.00%	0.54%	0.00%	2.36%	4.90%	1.88%	1.09%	2.52%	1.15%	2.21%	1.47%	0.82%	0.00%	0.00%	1.41%	2.63%	0.72%	0.00%	1.14%	1.26%	0.60%	2.67%	0.00%	1.80%	0.00%	0.53%	2.22%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	19	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	2									
		0.22%	0.15%	0.00%	0.00%	0.21%	0.00%	0.00%	1.14%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.92%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.38%	0.00%	0.00%	0.00%	0.85%	0.26%	0.00%	0.00%	0.89%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	15	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0	1	2	0	0	1									
		0.17%	0.31%	0.00%	0.26%	0.00%	0.00%	0.00%	0.38%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.00%	0.24%	0.00%	0.76%	0.00%	0.60%	0.00%	0.85%	0.51%	0.00%	0.00%	0.44%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	15	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	2	0	0	0	1	0	0	2									
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.79%	0.00%	0.00%	0.36%	0.00%	0.23%	0.00%	0.00%	0.00%	1.64%	0.00%	0.00%	0.00%	0.24%	0.00%	0.38%	0.84%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.89%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	26	3	0	5	6	0	1	2	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0									
		0.30%	0.46%	0.00%	1.30%	1.24%	0.00%	0.36%	0.76%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.63%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.51%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1849	175	94	97	117	101	89	38	0	56	27	111	72	14	21	62	66	38	68	35	6	23	2	4	22	2	66	60	67	42	75	39	7	79	1	22	51									
		21.35%	26.72%	22.12%	25.13%	24.12%	30.06%	32.13%	14.45%	0.00%	16.33%	29.03%	29.76%	23.53%	11.02%	20.59%	29.11%	23.91%	23.90%	15.70%	15.49%	8.82%	9.39%	3.28%	7.02%	15.49%	5.26%	15.94%	30.77%	25.48%	17.65%	22.46%	26.00%	5.93%	20.31%	5.26%	11.70%	22.67%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	16	1	0	2	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2									
		0.18%	0.15%	0.00%	0.52%	0.00%	0.30%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.47%	0.36%	0.63%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	1.06%	0.89%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1735	137	81	66	90	48	36	83	3	51	14	84	74	19	10	15	40	35	115	72	7	39	2	21	37	10	117	22	20	61	49	21	31	65	4	87	69									
		20.03%	20.92%	19.06%	17.10%	18.56%	14.29%	12.99%	31.56%	7.50%	14.87%	15.05%	22.52%	24.18%	14.96%	9.80%	7.04%	14.49%	22.01%	26.56%	31.86%	10.29%	15.92%	3.28%	36.84%	26.06%	26.32%	28.26%	11.28%	7.60%	25.63%	14.67%	14.00%	26.27%	16.71%	21.05%	46.28%	30.67%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
