Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Мелекесская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366					
		0.61%	0.35%	0.56%	0.83%	0.00%	0.65%	0.73%	0.41%	0.66%	0.00%	0.00%	0.52%	1.67%	0.47%	0.80%	0.75%	0.34%	0.00%	0.68%	0.53%	2.00%	0.60%	0.46%	1.99%	0.00%	0.51%	2.11%	0.00%	0.48%	0.59%	0.42%	0.56%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.41%	0.41%	0.00%	2.17%	0.53%	1.56%	0.17%	1.29%	0.55%	0.00%	2.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15627	573	1192	797	153	848	570	651	160	92	69	442	269	147	501	295	213	62	670	238	68	902	157	120	136	134	190	164	294	766	572	413	105	103	49	151	468	125	183	377	64	34	616	46	487	449	259	117	136					
		70.27%	67.41%	67.00%	66.03%	76.50%	68.44%	69.26%	66.23%	53.16%	59.35%	90.79%	76.08%	64.20%	68.69%	66.80%	73.38%	72.20%	71.26%	65.05%	62.96%	68.00%	60.54%	72.35%	59.70%	66.34%	68.02%	66.90%	70.39%	71.19%	75.39%	80.91%	76.62%	82.03%	73.57%	84.48%	77.84%	81.39%	76.22%	75.93%	77.41%	72.73%	73.91%	81.37%	71.88%	80.90%	72.42%	71.35%	66.48%	82.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	86	4	8	3	0	7	10	4	0	1	0	2	3	1	7	0	0	0	4	1	0	5	0	0	0	0	2	1	2	7	1	0	0	0	0	0	1	0	0	2	0	0	1	0	4	1	0	3	1					
		0.39%	0.47%	0.45%	0.25%	0.00%	0.56%	1.22%	0.41%	0.00%	0.65%	0.00%	0.34%	0.72%	0.47%	0.93%	0.00%	0.00%	0.00%	0.39%	0.26%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.70%	0.43%	0.48%	0.69%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.41%	0.00%	0.00%	0.13%	0.00%	0.66%	0.16%	0.00%	1.70%	0.61%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
