Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Некрасовская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №856					
24	"7. ""Новый курс - Автомобильная Россия"""	75	14	3	4	3	7	0	2	0	2	3	0	3	1	0	0	3	0	1	6	6	2	1	0	8	2	1	0	2	0	1					
		0.60%	0.76%	0.31%	0.75%	0.37%	0.76%	0.0%	0.62%	0.0%	1.29%	0.53%	0.0%	0.48%	0.31%	0.0%	0.0%	0.71%	0.0%	1.17%	1.80%	2.10%	0.78%	0.55%	0.0%	1.01%	0.61%	0.62%	0.0%	1.57%	0.0%	0.76%					
25	"8. ""Народно-республиканская партия России"""	30	0	2	5	7	0	2	0	2	0	0	0	2	2	0	0	1	2	0	2	0	1	1	0	1	0	0	0	0	0	0					
		0.24%	0.0%	0.20%	0.94%	0.88%	0.0%	0.27%	0.0%	0.39%	0.0%	0.0%	0.0%	0.32%	0.62%	0.0%	0.0%	0.23%	0.75%	0.0%	0.60%	0.0%	0.39%	0.55%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	36	6	2	6	2	3	0	0	1	0	1	0	3	0	0	0	1	1	0	1	1	2	0	0	3	1	0	0	0	2	0					
		0.29%	0.32%	0.20%	1.13%	0.25%	0.32%	0.0%	0.0%	0.19%	0.0%	0.17%	0.0%	0.48%	0.0%	0.0%	0.0%	0.23%	0.37%	0.0%	0.30%	0.35%	0.78%	0.0%	0.0%	0.37%	0.30%	0.0%	0.0%	0.0%	1.52%	0.0%					
27	"10. ""Аграрная партия России"""	1012	112	71	43	36	23	17	62	73	3	42	5	84	51	16	21	50	40	15	17	14	10	13	26	48	85	3	11	5	12	4					
		8.19%	6.09%	7.43%	8.12%	4.53%	2.52%	2.33%	19.31%	14.31%	1.94%	7.52%	7.14%	13.57%	15.93%	12.90%	22.58%	11.96%	15.03%	17.64%	5.12%	4.91%	3.90%	7.18%	14.44%	6.06%	25.99%	1.87%	7.14%	3.93%	9.16%	3.07%					
28	"11. ""Истинные патриоты России"""	11	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1					
		0.08%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.17%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.35%	0.0%	0.55%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.76%	0.76%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	123	13	10	6	7	10	9	5	6	1	7	1	14	3	0	0	4	1	1	0	2	3	0	1	11	2	2	1	1	1	1					
		0.99%	0.70%	1.04%	1.13%	0.88%	1.09%	1.23%	1.55%	1.17%	0.64%	1.25%	1.42%	2.26%	0.93%	0.0%	0.0%	0.95%	0.37%	1.17%	0.0%	0.70%	1.17%	0.0%	0.55%	1.38%	0.61%	1.25%	0.64%	0.78%	0.76%	0.76%					
30	"13. ""Демократическая партия России"""	41	5	2	0	4	4	0	1	1	0	0	1	2	1	0	0	2	0	1	9	1	1	1	0	3	0	1	0	0	1	0					
		0.33%	0.27%	0.20%	0.0%	0.50%	0.43%	0.0%	0.31%	0.19%	0.0%	0.0%	1.42%	0.32%	0.31%	0.0%	0.0%	0.47%	0.0%	1.17%	2.71%	0.35%	0.39%	0.55%	0.0%	0.37%	0.0%	0.62%	0.0%	0.0%	0.76%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	3	0	0	2	1	3	1	0	0	0	1	2	0	0	6	2	0	0	1	1	0	0	0	2	2	0	0	2	3	0					
		0.25%	0.16%	0.0%	0.0%	0.25%	0.10%	0.41%	0.31%	0.0%	0.0%	0.0%	1.42%	0.32%	0.0%	0.0%	6.45%	0.47%	0.0%	0.0%	0.30%	0.35%	0.0%	0.0%	0.0%	0.25%	0.61%	0.0%	0.0%	1.57%	2.29%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	2	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	8	2	0	0	0	0	0					
		0.15%	0.0%	0.20%	0.18%	0.0%	0.10%	0.13%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.30%	0.35%	0.0%	0.0%	0.0%	1.01%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	803	123	89	29	70	91	55	14	26	10	41	7	33	9	7	3	19	8	6	26	15	10	12	14	35	13	6	16	1	2	13					
		6.50%	6.68%	9.31%	5.48%	8.82%	9.97%	7.56%	4.36%	5.09%	6.49%	7.34%	9.99%	5.33%	2.81%	5.64%	3.22%	4.54%	3.00%	7.05%	7.83%	5.26%	3.90%	6.62%	7.77%	4.41%	3.97%	3.75%	10.38%	0.78%	1.52%	10.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	6	2	1	2	2	1	0	1	0	1	0	4	1	1	0	2	0	1	0	0	2	2	0	2	1	1	0	0	1	0					
		0.27%	0.32%	0.20%	0.18%	0.25%	0.21%	0.13%	0.0%	0.19%	0.0%	0.17%	0.0%	0.64%	0.31%	0.80%	0.0%	0.47%	0.0%	1.17%	0.0%	0.0%	0.78%	1.10%	0.0%	0.25%	0.30%	0.62%	0.0%	0.0%	0.76%	0.0%					
35	"18. ""ЛДПР"""	1408	243	112	70	60	104	83	19	60	12	84	4	67	28	14	13	47	24	5	39	35	32	19	18	122	22	16	6	20	15	15					
		11.40%	13.21%	11.72%	13.23%	7.56%	11.40%	11.41%	5.91%	11.76%	7.79%	15.05%	5.71%	10.82%	8.75%	11.29%	13.97%	11.24%	9.02%	5.88%	11.74%	12.28%	12.5%	10.49%	10.0%	15.40%	6.72%	10.0%	3.89%	15.74%	11.45%	11.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	269	43	20	8	14	13	22	6	12	2	6	1	20	8	8	4	8	4	4	6	10	10	4	0	15	4	8	2	1	1	5					
		2.17%	2.33%	2.09%	1.51%	1.76%	1.42%	3.02%	1.86%	2.35%	1.29%	1.07%	1.42%	3.23%	2.5%	6.45%	4.30%	1.91%	1.50%	4.70%	1.80%	3.50%	3.90%	2.20%	0.0%	1.89%	1.22%	5.0%	1.29%	0.78%	0.76%	3.84%					
37	"20. ""Политическая партия ""Единая Россия"""	5213	808	380	176	322	431	321	144	246	77	240	36	232	150	48	23	177	114	26	131	115	102	78	64	308	113	81	91	55	58	66					
		42.21%	43.93%	39.79%	33.27%	40.60%	47.25%	44.15%	44.85%	48.23%	50.0%	43.01%	51.42%	37.47%	46.87%	38.70%	24.73%	42.34%	42.85%	30.58%	39.45%	40.35%	39.84%	43.09%	35.55%	38.88%	34.55%	50.62%	59.09%	43.30%	44.27%	50.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	3	1	1	2	1	4	2	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	2					
		0.21%	0.16%	0.10%	0.18%	0.25%	0.10%	0.55%	0.62%	0.0%	0.0%	0.35%	0.0%	0.32%	0.0%	0.0%	1.07%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.25%	0.30%	0.0%	0.0%	0.0%	0.76%	1.53%					
39	"22. ""Развитие предпринимательства"""	29	6	1	2	2	1	1	0	1	0	2	0	0	1	0	0	0	1	0	1	0	0	0	1	7	0	0	0	0	0	2					
		0.23%	0.32%	0.10%	0.37%	0.25%	0.10%	0.13%	0.0%	0.19%	0.0%	0.35%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.37%	0.0%	0.30%	0.0%	0.0%	0.0%	0.55%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1146	171	83	58	129	82	84	21	33	22	32	7	63	25	7	6	40	18	4	28	21	20	11	33	73	20	6	16	12	15	6					
		9.28%	9.29%	8.69%	10.96%	16.26%	8.99%	11.55%	6.54%	6.47%	14.28%	5.73%	9.99%	10.17%	7.81%	5.64%	6.45%	9.56%	6.76%	4.70%	8.43%	7.36%	7.81%	6.07%	18.33%	9.21%	6.11%	3.75%	10.38%	9.44%	11.45%	4.61%					
																																					
41	Против всех	500	73	39	16	36	50	30	17	12	6	26	2	13	10	4	3	13	17	1	13	17	12	9	3	44	6	5	3	9	7	4					
		4.04%	3.96%	4.08%	3.02%	4.53%	5.48%	4.12%	5.29%	2.35%	3.89%	4.65%	2.85%	2.10%	3.12%	3.22%	3.22%	3.11%	6.39%	1.17%	3.91%	5.96%	4.68%	4.97%	1.66%	5.55%	1.83%	3.12%	1.94%	7.08%	5.34%	3.07%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
