Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Петровская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012					
		13.59%	13.39%	11.54%	15.13%	16.84%	11.96%	16.12%	13.21%	14.39%	14.48%	15.44%	12.20%	10.11%	13.52%	15.31%	15.53%	16.81%	19.03%	16.27%	12.74%	13.09%	10.99%	9.90%	13.98%	12.10%	16.42%	14.52%	10.15%	12.55%	10.44%	9.78%	13.09%	19.41%	16.20%	9.82%	7.74%	13.78%	11.03%	9.44%	14.15%	13.74%	12.83%	11.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4717	89	125	132	126	153	99	123	165	99	161	131	158	124	172	144	85	78	120	95	102	3	60	120	164	100	32	146	119	163	115	181	109	126	21	23	180	83	98	124	105	95	69					
		17.06%	18.05%	17.81%	19.58%	14.24%	22.60%	17.93%	16.58%	19.95%	14.93%	23.68%	19.73%	21.88%	17.10%	20.26%	18.95%	12.43%	15.79%	16.97%	18.06%	23.02%	3.30%	19.17%	21.24%	21.81%	18.66%	17.20%	18.53%	16.06%	26.59%	16.55%	20.78%	15.44%	15.24%	12.88%	14.84%	12.59%	10.40%	12.01%	11.10%	14.87%	11.83%	13.42%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	323	10	14	5	9	11	7	10	19	11	9	10	14	7	17	14	6	8	9	7	7	1	3	8	7	9	2	7	6	6	5	9	5	12	1	0	10	6	5	1	6	9	1					
		1.17%	2.03%	1.99%	0.74%	1.02%	1.62%	1.27%	1.35%	2.30%	1.66%	1.32%	1.51%	1.94%	0.97%	2.00%	1.84%	0.88%	1.62%	1.27%	1.33%	1.58%	1.10%	0.96%	1.42%	0.93%	1.68%	1.08%	0.89%	0.81%	0.98%	0.72%	1.03%	0.71%	1.45%	0.61%	0.00%	0.70%	0.75%	0.61%	0.09%	0.85%	1.12%	0.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5763	89	177	168	180	132	120	151	174	131	145	149	123	133	154	163	166	115	126	81	100	5	63	104	162	104	23	231	194	122	140	160	122	174	11	19	286	182	190	254	106	213	121					
		20.84%	18.05%	25.21%	24.93%	20.34%	19.50%	21.74%	20.35%	21.04%	19.76%	21.32%	22.44%	17.04%	18.34%	18.14%	21.45%	24.27%	23.28%	17.82%	15.40%	22.57%	5.49%	20.13%	18.41%	21.54%	19.40%	12.37%	29.31%	26.18%	19.90%	20.14%	18.37%	17.28%	21.04%	6.75%	12.26%	20.00%	22.81%	23.28%	22.74%	15.01%	26.53%	23.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	455	6	12	10	33	2	13	13	23	19	7	13	28	28	30	19	12	10	15	9	6	0	6	2	11	2	3	4	7	1	9	5	1	15	0	4	17	8	14	17	2	13	6					
		1.65%	1.22%	1.71%	1.48%	3.73%	0.30%	2.36%	1.75%	2.78%	2.87%	1.03%	1.96%	3.88%	3.86%	3.53%	2.50%	1.75%	2.02%	2.12%	1.71%	1.35%	0.00%	1.92%	0.35%	1.46%	0.37%	1.61%	0.51%	0.94%	0.16%	1.29%	0.57%	0.14%	1.81%	0.00%	2.58%	1.19%	1.00%	1.72%	1.52%	0.28%	1.62%	1.17%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11789	219	268	235	364	279	211	318	307	289	224	259	307	315	333	267	280	165	302	250	153	68	135	231	289	213	95	292	308	246	339	388	305	337	112	89	691	397	408	533	363	357	248					
		42.63%	44.42%	38.18%	34.87%	41.13%	41.21%	38.22%	42.86%	37.12%	43.59%	32.94%	39.01%	42.52%	43.45%	39.22%	35.13%	40.94%	33.40%	42.72%	47.53%	34.54%	74.73%	43.13%	40.88%	38.43%	39.74%	51.08%	37.06%	41.57%	40.13%	48.78%	44.55%	43.20%	40.75%	68.71%	57.42%	48.32%	49.75%	50.00%	47.72%	51.42%	44.46%	48.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	122	1	0	2	4	2	3	4	5	1	2	4	0	6	5	8	2	5	2	1	2	0	4	4	3	1	0	6	0	2	4	3	3	4	0	0	7	7	2	6	3	2	2					
		0.44%	0.20%	0.00%	0.30%	0.45%	0.30%	0.54%	0.54%	0.60%	0.15%	0.29%	0.60%	0.00%	0.83%	0.59%	1.05%	0.29%	1.01%	0.28%	0.19%	0.45%	0.00%	1.28%	0.71%	0.40%	0.19%	0.00%	0.76%	0.00%	0.33%	0.58%	0.34%	0.42%	0.48%	0.00%	0.00%	0.49%	0.88%	0.25%	0.54%	0.42%	0.25%	0.39%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
