Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Павловская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934	УИК №3935	УИК №3936	УИК №3937	УИК №3938	УИК №3939	УИК №3940	УИК №3941	УИК №3942	УИК №3943	УИК №3944					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	958	35	15	32	21	10	36	42	31	10	60	10	10	10	55	25	15	30	21	35	28	25	35	35	36	25	25	15	11	15	16	10	2	25	10	10	15	10	10	3	10	10	10	34	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	958	35	15	32	21	10	36	42	31	10	60	10	10	10	55	25	15	30	21	35	28	25	35	35	36	25	25	15	11	15	16	10	2	25	10	10	15	10	10	3	10	10	10	34	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	214	7	6	6	2	4	0	4	6	3	4	2	1	1	4	5	0	8	4	11	8	7	9	4	13	2	5	7	6	3	8	3	0	9	3	1	1	0	0	0	2	0	6	35	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	42	0	1	1	0	0	1	4	2	1	1	0	0	0	0	0	0	0	3	2	6	3	1	2	4	2	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5047	180	142	114	39	52	70	113	148	23	161	37	25	11	160	68	90	163	172	197	160	225	244	207	211	170	196	122	188	98	141	14	20	63	7	16	176	50	132	10	25	13	71	330	193					
		13.19%	9.13%	10.97%	13.49%	7.83%	7.28%	7.29%	8.03%	9.46%	10.36%	11.52%	9.95%	17.61%	4.60%	9.25%	10.00%	14.61%	14.49%	14.32%	13.98%	17.39%	18.35%	16.16%	17.05%	16.27%	12.21%	14.46%	17.16%	15.22%	14.08%	15.18%	6.54%	10.31%	11.21%	5.38%	5.84%	18.78%	13.48%	21.60%	6.29%	14.88%	7.83%	15.78%	17.36%	15.56%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6243	313	161	57	79	104	184	246	318	41	202	35	12	6	218	131	92	162	215	208	182	183	267	223	212	177	184	105	227	110	220	36	41	124	24	39	137	48	82	20	29	47	88	403	251					
		16.32%	15.87%	12.43%	6.75%	15.86%	14.57%	19.17%	17.47%	20.32%	18.47%	14.46%	9.41%	8.45%	2.51%	12.61%	19.26%	14.94%	14.40%	17.90%	14.76%	19.78%	14.93%	17.68%	18.37%	16.35%	12.72%	13.58%	14.77%	18.38%	15.80%	23.68%	16.82%	21.13%	22.06%	18.46%	14.23%	14.62%	12.94%	13.42%	12.58%	17.26%	28.31%	19.56%	21.20%	20.24%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	387	14	9	7	1	3	4	22	37	1	11	2	0	0	12	7	8	7	13	17	12	17	19	6	25	7	21	6	14	6	11	3	1	5	2	3	9	3	4	1	1	3	3	18	12					
		1.01%	0.71%	0.69%	0.83%	0.20%	0.42%	0.42%	1.56%	2.36%	0.45%	0.79%	0.54%	0.00%	0.00%	0.69%	1.03%	1.30%	0.62%	1.08%	1.21%	1.30%	1.39%	1.26%	0.49%	1.93%	0.50%	1.55%	0.84%	1.13%	0.86%	1.18%	1.40%	0.52%	0.89%	1.54%	1.09%	0.96%	0.81%	0.65%	0.63%	0.60%	1.81%	0.67%	0.95%	0.97%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8047	430	163	84	30	129	96	297	276	58	268	29	22	39	329	172	153	243	266	367	203	277	366	312	293	274	274	144	275	161	197	22	27	144	28	57	334	78	126	19	20	44	107	502	312					
		21.04%	21.81%	12.59%	9.94%	6.02%	18.07%	10.00%	21.09%	17.64%	26.13%	19.18%	7.80%	15.49%	16.32%	19.03%	25.29%	24.84%	21.60%	22.15%	26.05%	22.07%	22.59%	24.24%	25.70%	22.59%	19.68%	20.22%	20.25%	22.27%	23.13%	21.21%	10.28%	13.92%	25.62%	21.54%	20.80%	35.65%	21.02%	20.62%	11.95%	11.90%	26.51%	23.78%	26.41%	25.16%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	619	18	5	4	6	8	3	2	39	1	21	2	0	2	9	12	16	11	27	39	22	27	34	37	36	23	33	25	34	12	21	5	7	9	2	1	7	8	6	3	0	3	5	21	13					
		1.62%	0.91%	0.39%	0.47%	1.20%	1.12%	0.31%	0.14%	2.49%	0.45%	1.50%	0.54%	0.00%	0.84%	0.52%	1.76%	2.60%	0.98%	2.25%	2.77%	2.39%	2.20%	2.25%	3.05%	2.78%	1.65%	2.44%	3.52%	2.75%	1.72%	2.26%	2.34%	3.61%	1.60%	1.54%	0.36%	0.75%	2.16%	0.98%	1.89%	0.00%	1.81%	1.11%	1.10%	1.05%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17119	991	781	561	334	399	597	708	705	96	708	263	80	125	968	271	247	522	490	559	331	466	556	404	481	725	625	287	471	299	310	133	93	207	65	149	269	175	260	105	87	44	168	572	432					
		44.75%	50.25%	60.31%	66.39%	67.07%	55.88%	62.19%	50.28%	45.05%	43.24%	50.68%	70.70%	56.34%	52.30%	55.99%	39.85%	40.10%	46.40%	40.80%	39.67%	35.98%	38.01%	36.82%	33.28%	37.09%	52.08%	46.13%	40.37%	38.14%	42.96%	33.37%	62.15%	47.94%	36.83%	50.00%	54.38%	28.71%	47.17%	42.55%	66.04%	51.79%	26.51%	37.33%	30.09%	34.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	200	6	10	3	2	4	4	2	30	0	5	1	1	0	6	1	1	3	6	8	4	11	4	4	11	5	4	6	6	6	10	1	0	3	1	2	4	3	1	1	2	0	1	10	7					
		0.52%	0.30%	0.77%	0.36%	0.40%	0.56%	0.42%	0.14%	1.92%	0.00%	0.36%	0.27%	0.70%	0.00%	0.35%	0.15%	0.16%	0.27%	0.50%	0.57%	0.43%	0.90%	0.26%	0.33%	0.85%	0.36%	0.30%	0.84%	0.49%	0.86%	1.08%	0.47%	0.00%	0.53%	0.77%	0.73%	0.43%	0.81%	0.16%	0.63%	1.19%	0.00%	0.22%	0.53%	0.56%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
