Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Павловская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934	УИК №3935	УИК №3936	УИК №3937	УИК №3938	УИК №3939	УИК №3940	УИК №3941	УИК №3942	УИК №3943	УИК №3944					
		0.53%	0.27%	0.00%	0.33%	1.06%	0.41%	0.34%	0.47%	0.48%	0.38%	0.63%	0.23%	0.00%	0.00%	0.06%	1.13%	0.54%	0.54%	0.68%	0.74%	0.84%	0.99%	0.96%	1.34%	0.85%	0.69%	0.17%	0.95%	0.95%	0.28%	0.30%	1.08%	0.00%	0.29%	1.34%	0.00%	0.21%	0.00%	0.17%	0.00%	1.11%	0.47%	0.38%	0.25%	0.47%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
