Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
"Наименование Избирательной комиссии:    Казань, Авиастроительная"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	3230	90	70	90	90	90	80	90	90	80	100	100	110	90	90	110	90	90	90	90	90	80	80	70	90	90	90	80	90	60	80	70	90	0	0	50	90	100	40	80	80					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1438	27	40	43	62	39	26	49	42	29	41	55	40	46	36	52	28	38	48	36	42	25	27	22	47	19	45	29	39	14	38	24	38	0	0	6	56	66	10	37	77					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1176	24	28	23	23	19	45	19	23	37	25	27	23	16	23	25	10	14	35	26	3	15	9	24	33	12	22	25	15	8	24	63	30	161	52	50	11	11	74	24	45					
14	Число погашенных неиспользованных открепительных удостоверений	1792	63	30	47	28	51	54	41	48	51	59	45	70	44	54	58	62	52	42	54	48	55	53	48	43	71	45	51	51	46	42	46	52	0	0	44	34	34	30	43	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7580	237	196	208	228	110	219	225	316	223	220	222	140	243	182	186	220	254	161	273	183	92	81	234	258	131	232	234	203	152	218	172	181	53	47	79	272	166	66	196	267					
		13.24%	13.72%	12.55%	11.66%	15.38%	6.37%	15.61%	15.38%	19.01%	16.70%	10.88%	13.79%	7.45%	15.56%	11.53%	15.78%	13.47%	17.70%	8.91%	18.32%	9.88%	10.95%	7.58%	19.76%	13.92%	12.11%	15.10%	12.24%	11.08%	16.93%	15.26%	14.24%	12.70%	20.78%	13.09%	11.72%	14.73%	9.99%	14.32%	11.44%	14.55%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3079	9	33	188	26	45	80	93	227	21	131	140	72	55	110	73	61	173	71	17	117	10	101	19	90	29	40	71	161	61	9	105	68	17	38	60	103	27	52	159	117					
		5.38%	0.52%	2.11%	10.54%	1.75%	2.61%	5.70%	6.36%	13.66%	1.57%	6.48%	8.70%	3.83%	3.52%	6.97%	6.19%	3.74%	12.06%	3.93%	1.14%	6.32%	1.19%	9.45%	1.60%	4.86%	2.68%	2.60%	3.71%	8.79%	6.79%	0.63%	8.69%	4.77%	6.67%	10.58%	8.90%	5.58%	1.62%	11.28%	9.28%	6.38%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	455	3	0	18	10	13	9	12	22	5	11	10	18	9	4	8	10	20	44	5	15	6	19	2	19	4	8	17	24	12	5	14	4	1	6	4	18	7	4	14	21					
		0.79%	0.17%	0.00%	1.01%	0.67%	0.75%	0.64%	0.82%	1.32%	0.37%	0.54%	0.62%	0.96%	0.58%	0.25%	0.68%	0.61%	1.39%	2.43%	0.34%	0.81%	0.71%	1.78%	0.17%	1.03%	0.37%	0.52%	0.89%	1.31%	1.34%	0.35%	1.16%	0.28%	0.39%	1.67%	0.59%	0.97%	0.42%	0.87%	0.82%	1.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10139	365	347	289	265	315	273	148	391	262	226	149	312	326	297	174	418	354	250	205	209	98	147	114	269	182	308	319	299	234	348	305	217	34	109	87	438	258	103	347	348					
		17.70%	21.13%	22.22%	16.20%	17.88%	18.25%	19.46%	10.12%	23.53%	19.63%	11.18%	9.25%	16.60%	20.87%	18.82%	14.76%	25.60%	24.67%	13.84%	13.76%	11.29%	11.67%	13.75%	9.63%	14.52%	16.82%	20.05%	16.68%	16.32%	26.06%	24.35%	25.25%	15.23%	13.33%	30.36%	12.91%	23.71%	15.52%	22.34%	20.25%	18.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1534	6	0	69	21	40	15	20	85	9	55	71	42	53	20	21	15	73	20	15	61	11	76	113	67	12	23	60	79	24	4	48	17	4	7	31	75	52	17	41	62					
		2.68%	0.35%	0.00%	3.87%	1.42%	2.32%	1.07%	1.37%	5.11%	0.67%	2.72%	4.41%	2.23%	3.39%	1.27%	1.78%	0.92%	5.09%	1.11%	1.01%	3.29%	1.31%	7.11%	9.54%	3.62%	1.11%	1.50%	3.14%	4.31%	2.67%	0.28%	3.97%	1.19%	1.57%	1.95%	4.60%	4.06%	3.13%	3.69%	2.39%	3.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	32974	1078	942	964	878	1166	764	916	564	788	1321	978	1216	839	926	696	888	504	1201	973	1225	605	600	681	1080	689	883	1146	1028	391	836	524	922	139	135	387	878	1109	202	941	971					
		57.58%	62.42%	60.31%	54.04%	59.24%	67.56%	54.45%	62.61%	33.94%	59.03%	65.33%	60.75%	64.68%	53.71%	58.68%	59.03%	54.38%	35.12%	66.46%	65.30%	66.14%	72.02%	56.13%	57.52%	58.28%	63.68%	57.49%	59.94%	56.11%	43.54%	58.50%	43.38%	64.70%	54.51%	37.60%	57.42%	47.54%	66.73%	43.82%	54.90%	52.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	403	1	0	17	12	5	10	10	12	5	11	11	23	7	4	10	6	12	46	0	11	13	12	3	11	12	12	21	16	5	3	16	6	2	3	3	16	8	5	8	15					
		0.70%	0.06%	0.00%	0.95%	0.81%	0.29%	0.71%	0.68%	0.72%	0.37%	0.54%	0.68%	1.22%	0.45%	0.25%	0.85%	0.37%	0.84%	2.55%	0.00%	0.59%	1.55%	1.12%	0.25%	0.59%	1.11%	0.78%	1.10%	0.87%	0.56%	0.21%	1.32%	0.42%	0.78%	0.84%	0.45%	0.87%	0.48%	1.08%	0.47%	0.82%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
