7	Число избирательных бюллетеней в переносных ящиках для голосования	11410	28	32	19	82	79	55	267	240	192	235	20	54	46	88	44	60	200	187	133	177	123	140	130	245	105	113	41	57	203	108	199	201	206	12	156	151	221	37	81	55	112	75	254	49	117	75	68	73	175	97	122	186	161	310	68	159	30	119	64	207	326	263	110	70	110	248	159	152	82	26	267	205	239	22	101	85	80	159	52	85	131	263	28	46	102	116	77	34	108	265	0	29	27									
8	Число бюллетеней в стационарных ящиках для голосования	130883	1766	1297	303	1103	1870	1186	1573	1406	1494	1731	1665	1396	2252	1140	1597	1897	1320	1558	1138	1740	1650	985	654	1793	1095	1205	1384	1136	1725	1839	2364	2479	1330	1798	1270	1510	1731	1707	2303	1372	1384	1469	1396	1202	1368	1201	1271	1157	1048	1180	1799	1474	1573	1206	1415	970	1443	1498	2025	1552	1334	1207	1661	1283	1357	1277	1942	1697	1024	1116	1133	1380	949	1514	852	1913	1729	1270	2178	1067	1383	1092	1941	1252	1677	839	1250	1517	1037	1432	159	259	769									
9	Число недействительных избирательных бюллетеней	1795	20	18	7	17	16	12	17	19	14	22	33	15	32	14	16	28	13	27	19	32	27	7	14	16	11	13	11	10	19	16	24	35	16	15	26	12	14	23	33	21	24	21	19	23	33	26	19	13	12	15	16	21	17	12	22	17	25	19	31	27	30	18	17	27	16	15	19	15	15	14	20	13	8	40	6	33	24	17	25	15	23	21	12	34	24	11	12	22	19	24	2	4	34									
10	Число действительных избирательных бюллетеней	140498	1774	1311	315	1168	1933	1229	1823	1627	1672	1944	1652	1435	2266	1214	1625	1929	1507	1718	1252	1885	1746	1118	770	2022	1189	1305	1414	1183	1909	1931	2539	2645	1520	1795	1400	1649	1938	1721	2351	1406	1472	1523	1631	1228	1452	1250	1320	1217	1211	1262	1905	1639	1717	1504	1461	1112	1448	1598	2058	1732	1630	1452	1754	1326	1451	1510	2082	1834	1091	1128	1380	1572	1180	1496	947	1965	1785	1412	2205	1137	1491	1334	1957	1264	1755	944	1315	1529	1126	1673	157	284	762									
11	Число полученных открепительных  удостоверений	6362	50	60	20	50	60	50	80	50	185	140	80	50	130	60	75	75	70	80	50	60	69	50	30	95	45	40	40	55	74	70	135	72	60	228	60	60	70	70	60	61	55	60	80	40	63	40	45	57	50	50	80	60	85	80	70	100	40	95	110	80	85	55	80	60	60	85	105	80	60	60	60	50	40	190	35	80	138	53	180	35	70	45	50	60	107	50	67	63	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	6074	49	44	18	43	60	50	80	48	185	140	69	44	130	55	75	75	67	78	39	60	69	50	30	95	45	40	33	55	74	67	129	68	60	223	60	60	70	70	60	61	55	57	80	33	63	36	39	56	46	49	80	60	85	80	70	86	29	95	106	80	85	55	80	60	60	85	105	80	60	60	60	49	24	101	24	80	138	53	180	35	70	45	46	49	107	40	67	63	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	8703	63	110	28	17	56	35	66	30	84	58	102	42	661	69	105	265	24	43	95	102	232	41	32	74	12	16	48	25	66	68	64	66	33	175	52	56	37	80	44	16	68	63	94	48	103	20	51	21	36	42	105	24	55	45	44	25	115	63	279	39	34	38	50	63	33	47	50	62	22	24	16	31	15	85	31	102	57	60	49	24	59	27	77	30	120	16	53	43	852	1178	11	0	712									
14	Число неиспользованных открепительных удостоверений	288	1	16	2	7	0	0	0	2	0	0	11	6	0	5	0	0	3	2	11	0	0	0	0	0	0	0	7	0	0	3	6	4	0	5	0	0	0	0	0	0	0	3	0	7	0	4	6	1	4	1	0	0	0	0	0	14	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	16	89	11	0	0	0	0	0	0	0	4	11	0	10	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	652	9	6	0	6	6	3	10	15	8	11	11	5	15	3	3	8	2	11	2	7	3	10	3	12	2	1	7	7	12	6	17	6	4	4	11	12	6	15	13	8	6	9	8	5	10	5	7	12	6	5	15	2	7	2	8	11	5	10	10	10	11	3	10	7	8	7	3	9	3	5	5	9	2	0	5	5	10	5	15	3	9	4	7	14	10	7	11	12	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																								
19	Жириновский Владимир Вольфович	8795	82	76	22	59	115	95	122	97	126	140	100	90	137	92	140	146	108	122	51	89	120	67	34	53	91	109	112	79	123	106	120	222	97	191	73	82	75	90	115	94	94	77	80	72	99	77	92	80	82	80	68	54	120	88	108	82	124	94	135	58	127	86	142	85	126	110	135	73	73	82	91	93	69	135	45	142	124	95	200	95	95	101	55	67	152	56	104	75	39	36	9	27	25									
		6.18%	4.57%	5.72%	6.83%	4.98%	5.90%	7.66%	6.63%	5.89%	7.47%	7.12%	5.93%	6.21%	5.96%	7.49%	8.53%	7.46%	7.11%	6.99%	4.01%	4.64%	6.77%	5.96%	4.34%	2.60%	7.58%	8.27%	7.86%	6.62%	6.38%	5.44%	4.68%	8.28%	6.32%	10.55%	5.12%	4.94%	3.84%	5.16%	4.82%	6.59%	6.28%	4.99%	4.85%	5.76%	6.67%	6.03%	6.87%	6.50%	6.70%	6.26%	3.54%	3.25%	6.92%	5.80%	7.28%	7.26%	8.42%	5.81%	6.46%	3.30%	7.65%	5.85%	8.02%	6.28%	8.59%	7.21%	6.43%	3.95%	6.60%	7.18%	6.50%	5.87%	5.81%	8.79%	4.72%	7.11%	6.85%	6.65%	8.97%	8.25%	6.27%	7.45%	2.79%	5.16%	8.54%	5.86%	7.84%	4.84%	3.41%	2.12%	5.66%	9.38%	3.14%									
20	Зюганов Геннадий Андреевич	28441	317	353	64	247	444	281	393	300	346	411	348	366	583	259	315	346	296	361	283	427	338	251	143	353	229	266	274	180	370	470	437	385	308	336	357	426	319	382	451	314	382	338	332	264	268	305	285	308	249	312	333	367	379	285	345	212	211	430	444	417	377	242	346	301	361	328	420	402	246	285	248	272	183	139	181	336	356	289	352	224	222	292	293	330	321	182	229	413	130	195	44	33	74									
		19.99%	17.67%	26.56%	19.88%	20.84%	22.78%	22.64%	21.36%	18.23%	20.52%	20.91%	20.65%	25.24%	25.37%	21.09%	19.20%	17.68%	19.47%	20.69%	22.27%	22.27%	19.06%	22.31%	18.24%	17.32%	19.08%	20.18%	19.23%	15.09%	19.19%	24.14%	17.05%	14.37%	20.05%	18.56%	25.04%	25.65%	16.34%	21.90%	18.92%	22.00%	25.53%	21.89%	20.12%	21.10%	18.05%	23.90%	21.28%	25.04%	20.36%	24.43%	17.33%	22.11%	21.86%	18.80%	23.26%	18.78%	14.32%	26.59%	21.25%	23.71%	22.71%	16.46%	19.54%	22.25%	24.61%	21.51%	19.99%	21.74%	22.24%	24.96%	17.71%	17.16%	15.40%	9.05%	18.99%	16.82%	19.68%	20.22%	15.78%	19.44%	14.66%	21.55%	14.88%	25.42%	18.04%	19.06%	17.26%	26.63%	11.35%	11.49%	27.67%	11.46%	9.30%									
21	Миронов Сергей Михайлович	5509	60	50	18	42	73	62	62	60	49	71	66	73	81	38	64	58	69	64	55	83	53	61	20	66	24	37	61	38	73	86	102	87	79	68	72	63	87	92	83	49	82	77	65	57	72	58	65	81	47	54	75	115	97	33	72	47	46	93	91	85	57	31	70	28	55	50	59	53	48	60	53	54	38	29	35	71	90	53	86	45	65	38	65	42	64	30	53	72	34	43	6	9	12									
		3.87%	3.34%	3.76%	5.59%	3.54%	3.75%	4.99%	3.37%	3.65%	2.91%	3.61%	3.92%	5.03%	3.52%	3.09%	3.90%	2.96%	4.54%	3.67%	4.33%	4.33%	2.99%	5.42%	2.55%	3.24%	2.00%	2.81%	4.28%	3.19%	3.79%	4.42%	3.98%	3.25%	5.14%	3.76%	5.05%	3.79%	4.46%	5.28%	3.48%	3.43%	5.48%	4.99%	3.94%	4.56%	4.85%	4.55%	4.85%	6.59%	3.84%	4.23%	3.90%	6.93%	5.59%	2.18%	4.86%	4.16%	3.12%	5.75%	4.36%	4.83%	3.43%	2.11%	3.95%	2.07%	3.75%	3.28%	2.81%	2.87%	4.34%	5.25%	3.79%	3.41%	3.20%	1.89%	3.67%	3.55%	4.98%	3.71%	3.86%	3.91%	4.29%	2.80%	3.30%	3.24%	3.60%	3.14%	3.99%	4.64%	2.97%	2.53%	3.77%	3.13%	1.51%									
22	Прохоров Михаил Дмитриевич	15077	203	11	23	126	215	154	197	156	219	227	323	195	138	143	202	230	158	183	163	236	250	87	69	211	100	93	182	121	220	279	255	245	166	173	124	151	209	153	199	197	199	219	180	156	201	139	164	146	119	137	127	91	226	88	173	131	211	251	285	209	150	103	180	101	146	132	136	81	107	93	146	247	152	184	100	252	277	134	302	97	218	100	134	54	223	138	187	203	77	117	11	21	36									
		10.60%	11.32%	0.83%	7.14%	10.63%	11.03%	12.41%	10.71%	9.48%	12.99%	11.55%	19.17%	13.45%	6.01%	11.64%	12.31%	11.75%	10.39%	10.49%	12.82%	12.31%	14.10%	7.73%	8.80%	10.35%	8.33%	7.06%	12.77%	10.14%	11.41%	14.33%	9.95%	9.14%	10.81%	9.56%	8.70%	9.09%	10.71%	8.77%	8.35%	13.81%	13.30%	14.18%	10.91%	12.47%	13.54%	10.89%	12.25%	11.87%	9.73%	10.73%	6.61%	5.48%	13.03%	5.80%	11.67%	11.60%	14.32%	15.52%	13.64%	11.88%	9.04%	7.01%	10.16%	7.46%	9.95%	8.66%	6.47%	4.38%	9.67%	8.14%	10.43%	15.58%	12.79%	11.98%	10.49%	12.61%	15.31%	9.38%	13.54%	8.42%	14.40%	7.38%	6.81%	4.16%	12.54%	14.45%	14.09%	13.09%	6.72%	6.89%	6.92%	7.29%	4.52%									
23	Путин Владимир Владимирович	82676	1112	821	188	694	1086	637	1049	1014	932	1095	815	711	1327	682	904	1149	876	988	700	1050	985	652	504	1339	745	800	785	765	1123	990	1625	1706	870	1027	774	927	1248	1004	1503	752	715	812	974	679	812	671	714	602	714	679	1302	1012	895	1010	763	640	856	730	1103	963	919	990	1016	811	763	890	1332	1225	617	608	842	906	738	1009	586	1164	938	841	1265	676	891	803	1410	771	995	538	742	766	846	1282	87	194	615									
		58.10%	61.98%	61.78%	58.39%	58.57%	55.72%	51.33%	57.01%	61.60%	55.28%	55.70%	48.37%	49.03%	57.75%	55.54%	55.09%	58.71%	57.63%	56.62%	55.07%	54.77%	55.56%	57.96%	64.29%	65.70%	62.08%	60.70%	55.09%	64.12%	58.25%	50.85%	63.40%	63.66%	56.64%	56.74%	54.28%	55.81%	63.93%	57.57%	63.05%	52.70%	47.79%	52.59%	59.03%	54.28%	54.68%	52.59%	53.32%	48.94%	58.38%	53.17%	67.78%	60.96%	51.61%	66.62%	51.45%	56.69%	58.11%	45.15%	52.80%	54.75%	55.36%	67.35%	57.37%	59.94%	52.01%	58.36%	63.40%	66.25%	55.79%	53.24%	60.14%	57.16%	62.12%	65.69%	61.49%	58.26%	51.85%	58.85%	56.73%	58.68%	58.85%	59.26%	71.61%	59.40%	55.93%	56.34%	55.92%	49.39%	73.89%	75.55%	54.72%	67.36%	77.26%									
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
