Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Улетовская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295					
		18.27%	14.02%	11.99%	18.28%	34.09%	23.87%	19.75%	17.81%	15.63%	14.42%	17.61%	12.31%	15.41%	10.96%	24.27%	15.38%	16.10%	15.50%	24.39%	17.51%	18.54%	17.62%	21.22%	21.00%	25.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	51	0	2	0	1	1	0	1	0	1	2	2	3	1	0	0	8	7	1	7	2	1	10	1	0					
		0.68%	0.00%	0.75%	0.00%	1.14%	0.23%	0.00%	0.21%	0.00%	0.96%	1.26%	0.62%	1.03%	1.37%	0.00%	0.00%	0.91%	0.72%	0.22%	1.98%	0.98%	0.48%	1.04%	1.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1611	19	61	19	19	83	32	96	23	15	40	69	50	8	84	35	233	235	83	78	38	46	217	7	21					
		21.55%	17.76%	22.85%	20.43%	21.59%	18.69%	20.38%	20.60%	14.38%	14.42%	25.16%	21.23%	17.12%	10.96%	27.18%	14.17%	26.60%	24.28%	18.40%	22.03%	18.54%	21.90%	22.46%	7.00%	37.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	69	0	2	0	1	2	0	6	3	0	1	1	1	1	1	0	10	14	4	4	0	1	16	1	0					
		0.92%	0.00%	0.75%	0.00%	1.14%	0.45%	0.00%	1.29%	1.88%	0.00%	0.63%	0.31%	0.34%	1.37%	0.32%	0.00%	1.14%	1.45%	0.89%	1.13%	0.00%	0.48%	1.66%	1.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3195	62	139	41	21	175	74	194	94	66	58	173	144	50	100	140	353	388	200	162	89	73	329	56	14					
		42.73%	57.94%	52.06%	44.09%	23.86%	39.41%	47.13%	41.63%	58.75%	63.46%	36.48%	53.23%	49.32%	68.49%	32.36%	56.68%	40.30%	40.08%	44.35%	45.76%	43.41%	34.76%	34.06%	56.00%	25.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	0	2	1	0	0	0	4	2	0	0	1	1	0	1	1	2	4	0	2	0	1	3	0	0					
		0.33%	0.00%	0.75%	1.08%	0.00%	0.00%	0.00%	0.86%	1.25%	0.00%	0.00%	0.31%	0.34%	0.00%	0.32%	0.40%	0.23%	0.41%	0.00%	0.56%	0.00%	0.48%	0.31%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
