Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Жигаловская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430					
		15.61%	26.83%	18.63%	11.76%	12.07%	8.40%	6.25%	10.16%	16.95%	25.64%	24.26%	11.19%	18.02%	17.24%	11.84%	16.42%	13.51%	15.22%	16.72%	16.45%	15.08%	16.00%	18.52%	20.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	801	4	35	16	53	34	22	52	21	17	18	26	8	38	12	5	34	18	60	45	81	85	68	49					
		18.42%	9.76%	17.16%	23.53%	22.84%	13.60%	27.50%	20.31%	35.59%	21.79%	13.24%	18.18%	7.21%	18.72%	15.79%	7.46%	22.97%	13.04%	18.24%	11.57%	20.35%	21.25%	19.37%	25.52%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	45	1	2	1	1	2	0	3	0	0	2	0	1	2	0	0	1	2	4	4	5	7	4	3					
		1.03%	2.44%	0.98%	1.47%	0.43%	0.80%	0.00%	1.17%	0.00%	0.00%	1.47%	0.00%	0.90%	0.99%	0.00%	0.00%	0.68%	1.45%	1.22%	1.03%	1.26%	1.75%	1.14%	1.56%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	778	11	36	16	31	65	4	53	2	14	15	26	7	18	9	10	19	13	53	95	88	88	65	40					
		17.89%	26.83%	17.65%	23.53%	13.36%	26.00%	5.00%	20.70%	3.39%	17.95%	11.03%	18.18%	6.31%	8.87%	11.84%	14.93%	12.84%	9.42%	16.11%	24.42%	22.11%	22.00%	18.52%	20.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	32	1	1	0	0	0	1	2	0	0	0	0	1	3	0	1	0	1	6	3	1	6	3	2					
		0.74%	2.44%	0.49%	0.00%	0.00%	0.00%	1.25%	0.78%	0.00%	0.00%	0.00%	0.00%	0.90%	1.48%	0.00%	1.49%	0.00%	0.72%	1.82%	0.77%	0.25%	1.50%	0.85%	1.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1948	13	86	26	115	125	48	114	21	25	64	73	73	106	46	40	72	83	148	173	160	146	134	57					
		44.79%	31.71%	42.16%	38.24%	49.57%	50.00%	60.00%	44.53%	35.59%	32.05%	47.06%	51.05%	65.77%	52.22%	60.53%	59.70%	48.65%	60.14%	44.98%	44.47%	40.20%	36.50%	38.18%	29.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	17	0	1	1	1	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	1	6	0					
		0.39%	0.00%	0.49%	1.47%	0.43%	0.40%	0.00%	0.78%	1.69%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.25%	0.25%	1.71%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
