Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Саянская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1875	УИК №1876	УИК №1877	УИК №1878					
		16.61%	17.37%	20.12%	15.67%	10.53%	16.31%	12.50%	8.33%	21.47%	12.31%	20.34%	12.22%	15.71%	16.95%	20.00%	18.39%	11.21%	11.31%	18.97%	12.50%	21.76%	18.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	53	10	9	8	1	1	2	1	2	2	2	1	1	0	1	3	0	4	2	0	2	1					
		1.03%	1.37%	1.31%	0.98%	1.05%	0.71%	1.19%	0.64%	0.61%	1.03%	3.39%	0.45%	1.43%	0.00%	0.63%	0.76%	0.00%	1.46%	1.72%	0.00%	1.04%	1.45%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1133	196	165	203	16	28	22	26	56	27	13	48	7	13	27	86	34	55	26	14	50	21					
		22.01%	26.81%	24.05%	24.85%	16.84%	19.86%	13.10%	16.67%	17.18%	13.85%	22.03%	21.72%	10.00%	11.02%	16.88%	21.66%	31.78%	20.07%	22.41%	29.17%	25.91%	30.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	56	7	5	12	0	0	2	5	6	4	0	2	0	1	0	3	2	3	0	0	3	1					
		1.09%	0.96%	0.73%	1.47%	0.00%	0.00%	1.19%	3.21%	1.84%	2.05%	0.00%	0.90%	0.00%	0.85%	0.00%	0.76%	1.87%	1.09%	0.00%	0.00%	1.55%	1.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2154	249	244	281	58	65	108	78	148	107	31	116	37	49	75	162	44	127	48	25	76	26					
		41.85%	34.06%	35.57%	34.39%	61.05%	46.10%	64.29%	50.00%	45.40%	54.87%	52.54%	52.49%	52.86%	41.53%	46.88%	40.81%	41.12%	46.35%	41.38%	52.08%	39.38%	37.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	4	7	2	0	2	0	0	1	1	0	0	0	1	1	2	0	1	1	0	1	0					
		0.47%	0.55%	1.02%	0.24%	0.00%	1.42%	0.00%	0.00%	0.31%	0.51%	0.00%	0.00%	0.00%	0.85%	0.63%	0.50%	0.00%	0.36%	0.86%	0.00%	0.52%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
