Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    район Орехово-Борисово Южное																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913					
		0.24%	0.07%	0.23%	0.07%	0.11%	0.31%	0.18%	0.10%	0.10%	0.16%	0.00%	0.14%	0.06%	0.08%	0.53%	0.23%	0.09%	0.26%	0.24%	0.17%	0.18%	0.42%	0.16%	0.39%	0.60%	0.14%	0.31%	0.08%	0.15%	0.00%	0.81%	0.37%	0.16%	0.20%	0.22%	1.16%	0.42%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5917	168	170	188	232	128	145	130	136	148	174	235	183	179	190	164	164	219	196	135	146	213	177	167	133	154	144	92	161	168	101	106	156	185	171	145	214					
		12.85%	12.55%	13.14%	13.66%	13.20%	13.10%	13.02%	12.63%	13.14%	12.20%	14.66%	16.29%	10.82%	15.00%	14.42%	12.66%	14.84%	18.67%	15.97%	11.19%	13.09%	14.96%	13.85%	13.17%	11.31%	10.80%	11.17%	7.78%	12.16%	12.20%	9.05%	7.91%	12.61%	12.18%	12.29%	11.99%	15.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	847	29	26	36	18	12	27	27	26	10	23	38	31	13	32	43	25	36	22	31	31	23	22	22	12	21	22	9	20	25	10	15	17	32	33	13	15					
		1.84%	2.17%	2.01%	2.62%	1.02%	1.23%	2.42%	2.62%	2.51%	0.82%	1.94%	2.63%	1.83%	1.09%	2.43%	3.32%	2.26%	3.07%	1.79%	2.57%	2.78%	1.62%	1.72%	1.74%	1.02%	1.47%	1.71%	0.76%	1.51%	1.82%	0.90%	1.12%	1.37%	2.11%	2.37%	1.08%	1.06%					
23	6.Политическая партия «Партия социальной справедливости»	213	5	8	2	7	3	10	4	5	6	8	2	3	2	6	8	5	9	7	3	0	4	8	5	6	7	8	4	12	5	9	12	7	5	4	8	6					
		0.46%	0.37%	0.62%	0.15%	0.40%	0.31%	0.90%	0.39%	0.48%	0.49%	0.67%	0.14%	0.18%	0.17%	0.46%	0.62%	0.45%	0.77%	0.57%	0.25%	0.00%	0.28%	0.63%	0.39%	0.51%	0.49%	0.62%	0.34%	0.91%	0.36%	0.81%	0.90%	0.57%	0.33%	0.29%	0.66%	0.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	3747	122	92	100	80	86	110	78	71	108	115	108	97	107	118	111	76	57	106	111	78	97	92	93	101	94	120	104	139	140	111	138	109	130	133	88	127					
		8.13%	9.11%	7.11%	7.27%	4.55%	8.80%	9.87%	7.58%	6.86%	8.90%	9.69%	7.48%	5.73%	8.97%	8.95%	8.57%	6.88%	4.86%	8.64%	9.20%	6.99%	6.81%	7.20%	7.33%	8.59%	6.59%	9.31%	8.80%	10.50%	10.17%	9.95%	10.30%	8.81%	8.56%	9.56%	7.28%	8.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3658	121	106	116	86	89	83	86	86	90	85	103	93	94	123	84	87	110	94	97	118	102	106	117	99	131	100	90	121	105	74	87	115	109	133	93	125					
		7.94%	9.04%	8.19%	8.43%	4.89%	9.11%	7.45%	8.36%	8.31%	7.42%	7.16%	7.14%	5.50%	7.88%	9.33%	6.49%	7.87%	9.38%	7.66%	8.04%	10.58%	7.16%	8.29%	9.23%	8.42%	9.19%	7.76%	7.61%	9.14%	7.63%	6.63%	6.49%	9.30%	7.18%	9.56%	7.69%	8.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	760	25	23	13	25	8	14	19	18	16	18	22	16	14	26	17	34	23	17	20	28	22	19	21	28	47	16	17	21	30	10	31	19	23	23	19	18					
		1.65%	1.87%	1.78%	0.94%	1.42%	0.82%	1.26%	1.85%	1.74%	1.32%	1.52%	1.52%	0.95%	1.17%	1.97%	1.31%	3.08%	1.96%	1.39%	1.66%	2.51%	1.54%	1.49%	1.66%	2.38%	3.30%	1.24%	1.44%	1.59%	2.18%	0.90%	2.31%	1.54%	1.51%	1.65%	1.57%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26055	712	681	745	1186	542	597	559	573	737	636	741	1156	645	684	739	584	574	652	695	589	793	693	726	663	803	745	786	715	755	730	843	664	850	745	734	783					
		56.57%	53.17%	52.63%	54.14%	67.46%	55.48%	53.59%	54.32%	55.36%	60.76%	53.58%	51.35%	68.32%	54.07%	51.90%	57.07%	52.85%	48.93%	53.14%	57.63%	52.83%	55.69%	54.23%	57.26%	56.38%	56.31%	57.80%	66.50%	54.00%	54.83%	65.41%	62.91%	53.68%	55.96%	53.56%	60.71%	55.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1879	61	93	93	52	31	41	49	43	26	61	83	56	47	55	56	61	57	44	43	55	73	53	50	58	59	56	20	48	58	10	28	55	74	46	38	46					
		4.08%	4.56%	7.19%	6.76%	2.96%	3.17%	3.68%	4.76%	4.15%	2.14%	5.14%	5.75%	3.31%	3.94%	4.17%	4.32%	5.52%	4.86%	3.59%	3.57%	4.93%	5.13%	4.15%	3.94%	4.93%	4.14%	4.34%	1.69%	3.63%	4.21%	0.90%	2.09%	4.45%	4.87%	3.31%	3.14%	3.25%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
