Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Муслюмовская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	349	20	20	20	21	20	21	10	5	8	8	4	7	5	6	10	3	5	5	6	12	11	8	11	6	5	6	7	8	7	5	18	13	7	8	10	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	63	10	3	4	11	6	8	0	1	0	0	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	1	2	2	0	0	4	3	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	29	4	0	3	0	7	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	4	0	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	286	10	17	16	10	14	13	10	4	8	8	4	7	4	6	9	3	5	5	6	9	10	8	11	6	5	5	5	6	7	5	14	10	7	6	10	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	117	9	9	16	15	13	11	3	2	1	0	2	1	0	1	3	3	2	0	3	2	1	0	2	1	2	2	2	1	0	1	2	0	0	0	7	0					
		0.70%	1.07%	1.08%	1.69%	1.43%	1.31%	0.97%	0.67%	0.76%	0.27%	0.00%	1.37%	0.27%	0.00%	0.34%	0.60%	1.71%	0.89%	0.00%	1.28%	0.34%	0.19%	0.00%	0.36%	0.31%	0.64%	0.85%	0.54%	0.24%	0.00%	0.45%	0.22%	0.00%	0.00%	0.00%	1.55%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	69	3	2	5	5	6	3	1	1	1	1	0	2	1	0	1	0	7	3	0	2	1	1	1	1	3	1	1	0	1	1	1	1	2	1	8	1					
		0.41%	0.36%	0.24%	0.53%	0.48%	0.60%	0.26%	0.22%	0.38%	0.27%	0.25%	0.00%	0.54%	0.44%	0.00%	0.20%	0.00%	3.13%	1.90%	0.00%	0.34%	0.19%	0.23%	0.18%	0.31%	0.96%	0.43%	0.27%	0.00%	0.34%	0.45%	0.11%	0.15%	0.58%	0.26%	1.77%	1.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	17	1	2	0	1	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	1	1	0	0	0					
		0.10%	0.12%	0.24%	0.00%	0.10%	0.20%	0.18%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.23%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.11%	0.15%	0.29%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	233	12	26	27	28	21	11	6	2	2	3	3	3	7	2	3	3	4	5	1	5	3	5	3	3	3	2	6	4	3	3	7	5	5	3	3	1					
		1.39%	1.43%	3.12%	2.85%	2.66%	2.11%	0.97%	1.34%	0.76%	0.54%	0.74%	2.05%	0.81%	3.07%	0.68%	0.60%	1.71%	1.79%	3.16%	0.43%	0.84%	0.56%	1.15%	0.55%	0.92%	0.96%	0.85%	1.61%	0.95%	1.02%	1.35%	0.78%	0.75%	1.45%	0.78%	0.67%	1.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	21	2	1	3	2	2	3	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.13%	0.24%	0.12%	0.32%	0.19%	0.20%	0.26%	0.22%	0.38%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.20%	0.57%	0.00%	0.00%	0.43%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16234	812	791	893	999	946	1102	437	256	364	400	139	362	219	288	492	167	211	150	230	586	529	428	544	321	303	229	361	414	288	218	880	661	337	381	433	63					
		97.05%	96.44%	94.96%	94.20%	94.96%	95.27%	97.09%	97.54%	97.71%	98.64%	98.77%	95.21%	98.10%	96.05%	98.63%	98.01%	95.43%	94.20%	94.94%	97.87%	98.32%	98.88%	98.39%	98.91%	98.47%	97.43%	97.86%	97.04%	98.57%	97.63%	97.76%	97.99%	98.80%	97.68%	98.70%	96.01%	96.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	3	2	4	2	3	3	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0					
		0.15%	0.36%	0.24%	0.42%	0.19%	0.30%	0.26%	0.00%	0.00%	0.27%	0.00%	0.68%	0.27%	0.00%	0.34%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.15%	0.00%	0.26%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
