Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Муслюмовская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	42	3	3	1	1	3	0	4	1	1	1	0	0	0	4	1	1	0	1	2	1	2	0	4	0	0	0	1	2	0	0	2	0	0	0	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	28	1	0	1	1	1	2	3	2	0	1	0	0	3	0	1	1	0	0	0	0	1	0	3	0	1	0	0	0	0	1	0	1	0	3	1	0					
		0.18%	0.22%	0.00%	0.12%	0.10%	0.12%	0.30%	0.76%	0.75%	0.00%	0.25%	0.00%	0.00%	1.28%	0.00%	0.20%	0.63%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.52%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.16%	0.00%	0.72%	0.23%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	6	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.25%	0.10%	0.12%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.22%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	210	14	30	5	32	21	12	4	0	0	3	2	3	0	2	3	0	3	3	0	3	3	1	3	5	2	4	9	6	6	1	20	4	1	1	3	1					
		1.37%	3.15%	3.42%	0.62%	3.36%	2.56%	1.79%	1.02%	0.00%	0.00%	0.75%	1.37%	0.85%	0.00%	0.64%	0.61%	0.00%	1.52%	1.82%	0.00%	0.52%	0.61%	0.25%	0.52%	1.72%	0.65%	1.80%	2.23%	1.39%	1.99%	0.49%	2.23%	0.62%	0.29%	0.24%	0.69%	1.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.21%	0.24%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.22%	0.00%	0.00%	1.15%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	43	2	0	5	5	7	4	0	0	0	3	0	0	0	1	1	0	0	0	0	3	0	1	1	0	1	0	3	1	0	0	0	2	1	0	2	0					
		0.28%	0.45%	0.00%	0.62%	0.52%	0.85%	0.60%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.32%	0.20%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.25%	0.17%	0.00%	0.32%	0.00%	0.74%	0.23%	0.00%	0.00%	0.00%	0.31%	0.29%	0.00%	0.46%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	77	5	20	4	1	5	2	1	0	0	1	0	0	0	1	2	0	0	0	5	3	5	0	1	0	1	0	0	1	0	1	10	3	0	0	3	2					
		0.50%	1.12%	2.28%	0.50%	0.10%	0.61%	0.30%	0.25%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.32%	0.41%	0.00%	0.00%	0.00%	2.30%	0.52%	1.01%	0.00%	0.17%	0.00%	0.32%	0.00%	0.00%	0.23%	0.00%	0.49%	1.12%	0.47%	0.00%	0.00%	0.69%	2.67%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	5	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.22%	0.00%	0.00%	0.10%	0.12%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14845	418	822	787	896	780	645	384	263	360	392	144	344	231	308	485	156	194	158	205	571	484	395	570	286	304	218	390	423	295	203	855	632	337	413	425	72					
		97.06%	93.93%	93.73%	97.89%	94.02%	95.01%	95.98%	97.71%	98.87%	98.63%	98.00%	98.63%	97.73%	98.72%	98.72%	98.38%	98.11%	98.48%	95.76%	94.47%	98.45%	97.78%	98.01%	98.45%	98.28%	98.38%	98.20%	96.53%	98.14%	98.01%	98.54%	95.53%	98.44%	99.41%	99.04%	97.93%	96.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	6	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.22%	0.00%	0.00%	0.10%	0.12%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
