Выборы Президента Российской Федерации																																		
																																		
"Наименование Избирательной комиссии:    Новосибирск, Первомайская"																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907					
11	Число полученных открепительных  удостоверений	810	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30					
12	Число выданных открепительных удостоверений	338	5	8	11	16	17	17	12	17	14	17	13	11	20	6	11	17	14	7	10	5	13	10	18	22	7	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	272	6	13	18	12	7	7	3	5	10	11	14	9	9	11	9	2	11	4	5	5	17	3	7	7	6	52	9					
14	Число неиспользованных открепительных удостоверений	472	25	22	19	14	13	13	18	13	16	13	17	19	10	24	19	13	16	23	20	25	17	20	12	8	23	20	20					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	1260	18	34	45	76	22	37	33	62	50	54	44	27	49	40	48	59	66	34	59	28	55	65	63	48	52	40	52					
		4.16%	2.75%	5.13%	4.38%	5.22%	3.06%	3.97%	3.35%	4.84%	5.25%	3.86%	3.80%	3.40%	3.71%	4.02%	5.38%	5.65%	5.38%	3.68%	4.82%	3.07%	3.76%	4.16%	3.92%	3.15%	3.72%	3.98%	4.49%					
19	. Малышкин Олег Александрович	454	14	22	10	22	4	13	25	20	15	28	11	14	15	19	12	6	16	9	10	10	18	24	22	28	23	19	25					
		1.50%	2.14%	3.32%	0.97%	1.51%	0.56%	1.39%	2.54%	1.56%	1.58%	2.00%	0.95%	1.76%	1.13%	1.91%	1.34%	0.57%	1.30%	0.98%	0.82%	1.10%	1.23%	1.54%	1.37%	1.84%	1.65%	1.89%	2.16%					
20	. Миронов Сергей Михайлович	170	8	4	5	8	9	6	5	10	4	6	4	0	8	6	3	6	11	5	6	6	4	8	8	7	4	11	8					
		0.56%	1.22%	0.60%	0.49%	0.55%	1.25%	0.64%	0.51%	0.78%	0.42%	0.43%	0.35%	0.00%	0.61%	0.60%	0.34%	0.57%	0.90%	0.54%	0.49%	0.66%	0.27%	0.51%	0.50%	0.46%	0.29%	1.10%	0.69%					
21	. Путин Владимир Владимирович	20036	435	442	655	960	491	613	704	823	594	965	777	490	926	679	564	670	761	632	739	639	917	999	1137	1070	967	638	749					
		66.19%	66.41%	66.67%	63.78%	65.93%	68.19%	65.77%	71.54%	64.30%	62.39%	69.03%	67.16%	61.64%	70.05%	68.17%	63.16%	64.11%	62.02%	68.47%	60.43%	69.99%	62.77%	63.96%	70.80%	70.21%	69.27%	63.55%	64.74%					
22	. Хакамада Ирина Муцуовна	1132	13	18	36	50	43	41	36	52	35	47	50	25	55	45	49	37	50	27	62	20	55	60	64	54	37	23	48					
		3.74%	1.98%	2.71%	3.51%	3.43%	5.97%	4.40%	3.66%	4.06%	3.68%	3.36%	4.32%	3.14%	4.16%	4.52%	5.49%	3.54%	4.07%	2.93%	5.07%	2.19%	3.76%	3.84%	3.99%	3.54%	2.65%	2.29%	4.15%					
23	. Харитонов Николай Михайлович	5769	140	107	229	283	117	178	132	263	214	239	203	193	215	162	181	233	257	165	279	165	360	249	250	247	253	224	231					
		19.06%	21.37%	16.14%	22.30%	19.44%	16.25%	19.10%	13.41%	20.55%	22.48%	17.10%	17.55%	24.28%	16.26%	16.27%	20.27%	22.30%	20.95%	17.88%	22.81%	18.07%	24.64%	15.94%	15.57%	16.21%	18.12%	22.31%	19.97%					
																																		
24	Против всех	941	10	21	37	52	20	33	30	36	32	42	48	34	43	31	27	26	43	33	36	28	33	60	43	45	40	30	28					
		3.11%	1.53%	3.17%	3.60%	3.57%	2.78%	3.54%	3.05%	2.81%	3.36%	3.00%	4.15%	4.28%	3.25%	3.11%	3.02%	2.49%	3.50%	3.58%	2.94%	3.07%	2.26%	3.84%	2.68%	2.95%	2.87%	2.99%	2.42%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
