Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    территориальная избирательная комиссия Киржачского района																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2531	57	74	92	51	136	98	109	88	39	104	219	269	117	66	201	78	70	25	46	15	22	12	47	20	55	43	80	19	58	84	31	9	97					
		13.73%	25.11%	13.05%	15.06%	10.87%	21.79%	15.24%	16.44%	14.33%	13.31%	13.28%	16.81%	21.82%	9.82%	10.80%	15.43%	11.64%	17.72%	13.44%	9.48%	5.56%	8.80%	3.83%	14.64%	8.58%	17.24%	9.29%	13.49%	7.79%	12.24%	11.34%	5.35%	4.79%	16.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	143	6	7	12	4	9	4	5	1	2	7	11	14	10	6	18	3	0	1	2	1	0	0	1	3	1	4	3	0	1	3	0	1	3					
		0.78%	2.64%	1.23%	1.96%	0.85%	1.44%	0.62%	0.75%	0.16%	0.68%	0.89%	0.84%	1.14%	0.84%	0.98%	1.38%	0.45%	0.00%	0.54%	0.41%	0.37%	0.00%	0.00%	0.31%	1.29%	0.31%	0.86%	0.51%	0.00%	0.21%	0.40%	0.00%	0.53%	0.53%					
23	6.Политическая партия «Партия социальной справедливости»	44	0	1	1	2	2	2	2	2	0	1	3	4	6	1	1	1	0	1	1	1	0	0	0	1	0	1	0	3	0	1	3	2	1					
		0.24%	0.00%	0.18%	0.16%	0.43%	0.32%	0.31%	0.30%	0.33%	0.00%	0.13%	0.23%	0.32%	0.50%	0.16%	0.08%	0.15%	0.00%	0.54%	0.21%	0.37%	0.00%	0.00%	0.00%	0.43%	0.00%	0.22%	0.00%	1.23%	0.00%	0.13%	0.52%	1.06%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	1725	18	55	53	33	49	65	66	56	55	69	115	123	94	57	85	61	34	20	37	32	14	27	28	15	37	42	69	26	47	67	80	33	63					
		9.36%	7.93%	9.70%	8.67%	7.04%	7.85%	10.11%	9.95%	9.12%	18.77%	8.81%	8.83%	9.98%	7.89%	9.33%	6.52%	9.10%	8.61%	10.75%	7.63%	11.85%	5.60%	8.63%	8.72%	6.44%	11.60%	9.07%	11.64%	10.66%	9.92%	9.04%	13.82%	17.55%	11.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2070	24	49	63	49	113	70	74	118	22	160	192	117	173	70	156	81	33	2	39	25	17	32	19	5	20	63	55	10	34	76	51	10	48					
		11.23%	10.57%	8.64%	10.31%	10.45%	18.11%	10.89%	11.16%	19.22%	7.51%	20.43%	14.74%	9.49%	14.51%	11.46%	11.97%	12.09%	8.35%	1.08%	8.04%	9.26%	6.80%	10.22%	5.92%	2.15%	6.27%	13.61%	9.27%	4.10%	7.17%	10.26%	8.81%	5.32%	8.41%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	191	4	2	10	2	6	10	7	10	4	1	20	10	11	7	15	10	2	1	3	2	5	5	1	2	4	8	4	3	5	2	5	1	9					
		1.04%	1.76%	0.35%	1.64%	0.43%	0.96%	1.56%	1.06%	1.63%	1.37%	0.13%	1.53%	0.81%	0.92%	1.15%	1.15%	1.49%	0.51%	0.54%	0.62%	0.74%	2.00%	1.60%	0.31%	0.86%	1.25%	1.73%	0.67%	1.23%	1.05%	0.27%	0.86%	0.53%	1.58%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10583	102	342	350	290	263	336	370	296	152	399	645	617	725	364	735	390	234	115	322	180	176	221	207	176	181	281	348	176	305	464	379	122	320					
		57.42%	44.93%	60.32%	57.28%	61.83%	42.15%	52.26%	55.81%	48.21%	51.88%	50.96%	49.50%	50.04%	60.82%	59.57%	56.41%	58.21%	59.24%	61.83%	66.39%	66.67%	70.40%	70.61%	64.49%	75.54%	56.74%	60.69%	58.68%	72.13%	64.35%	62.62%	65.46%	64.89%	56.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	219	5	9	6	5	10	5	4	13	7	9	15	21	13	4	16	12	5	1	7	1	2	1	5	2	4	4	7	1	0	10	7	1	7					
		1.19%	2.20%	1.59%	0.98%	1.07%	1.60%	0.78%	0.60%	2.12%	2.39%	1.15%	1.15%	1.70%	1.09%	0.65%	1.23%	1.79%	1.27%	0.54%	1.44%	0.37%	0.80%	0.32%	1.56%	0.86%	1.25%	0.86%	1.18%	0.41%	0.00%	1.35%	1.21%	0.53%	1.23%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
