Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
"Наименование Избирательной комиссии:    Тула, Советская"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1627	100	162	26	16	46	96	130	25	49	51	24	30	22	19	23	57	40	78	49	34	20	22	24	28	51	29	24	29	55	30	24	15	54	41	24	18	62					
14	Число погашенных неиспользованных открепительных удостоверений	45	0	0	0	2	1	8	0	0	2	2	0	1	3	2	0	0	0	0	0	0	0	2	6	1	0	1	0	2	0	1	3	3	3	1	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	587	7	0	21	14	12	18	4	8	7	18	0	8	9	16	19	26	29	27	18	16	30	18	23	21	17	17	25	17	20	23	12	18	16	9	14	9	21					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4704	101	35	172	116	130	168	130	81	122	152	43	96	63	160	129	162	243	138	116	147	170	148	138	162	157	141	18	153	118	198	104	139	117	126	93	92	126					
		9.43%	11.40%	9.51%	12.26%	9.57%	9.45%	8.82%	8.91%	5.92%	9.37%	11.35%	6.30%	8.14%	6.56%	11.40%	9.17%	10.63%	12.96%	9.96%	10.18%	8.67%	11.54%	9.97%	9.73%	12.85%	9.84%	9.59%	1.04%	9.70%	10.87%	11.43%	10.63%	10.91%	8.35%	7.90%	8.09%	8.09%	7.62%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4508	74	25	145	99	215	186	144	173	69	90	48	99	63	108	154	127	154	165	107	133	146	104	114	107	113	153	95	170	75	188	102	127	158	182	97	85	114					
		9.04%	8.35%	6.79%	10.33%	8.17%	15.63%	9.76%	9.87%	12.64%	5.30%	6.72%	7.03%	8.39%	6.56%	7.70%	10.95%	8.33%	8.21%	11.91%	9.39%	7.85%	9.91%	7.00%	8.03%	8.49%	7.08%	10.40%	5.50%	10.78%	6.91%	10.85%	10.43%	9.97%	11.28%	11.42%	8.44%	7.48%	6.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	492	10	6	17	19	16	22	12	10	11	4	9	15	12	17	13	15	22	20	6	26	9	15	13	13	16	15	7	15	13	26	12	10	10	13	10	7	6					
		0.99%	1.13%	1.63%	1.21%	1.57%	1.16%	1.15%	0.82%	0.73%	0.84%	0.30%	1.32%	1.27%	1.25%	1.21%	0.92%	0.98%	1.17%	1.44%	0.53%	1.53%	0.61%	1.01%	0.92%	1.03%	1.00%	1.02%	0.41%	0.95%	1.20%	1.50%	1.23%	0.78%	0.71%	0.82%	0.87%	0.62%	0.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8016	144	62	209	187	241	279	180	207	212	172	83	169	108	282	264	203	316	235	194	286	266	244	256	216	283	237	338	313	200	277	170	226	248	201	182	145	181					
		16.07%	16.25%	16.85%	14.90%	15.43%	17.51%	14.65%	12.34%	15.12%	16.28%	12.85%	12.15%	14.32%	11.24%	20.10%	18.76%	13.32%	16.85%	16.97%	17.03%	16.87%	18.06%	16.43%	18.04%	17.13%	17.73%	16.11%	19.57%	19.85%	18.42%	15.98%	17.38%	17.74%	17.70%	12.61%	15.84%	12.75%	10.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3880	84	22	122	92	106	145	65	55	121	35	15	102	65	154	140	111	169	101	122	173	122	148	115	112	171	137	44	132	85	144	94	88	125	128	79	69	88					
		7.78%	9.48%	5.98%	8.70%	7.59%	7.70%	7.61%	4.46%	4.02%	9.29%	2.61%	2.20%	8.64%	6.76%	10.98%	9.95%	7.28%	9.01%	7.29%	10.71%	10.21%	8.28%	9.97%	8.10%	8.88%	10.71%	9.31%	2.55%	8.37%	7.83%	8.31%	9.61%	6.91%	8.92%	8.03%	6.88%	6.07%	5.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	27364	459	213	710	673	618	1076	885	799	744	874	473	682	645	662	687	862	947	715	583	910	737	757	768	632	786	766	1200	764	586	860	478	660	717	914	677	723	1122					
		54.85%	51.81%	57.88%	50.61%	55.53%	44.91%	56.48%	60.66%	58.36%	57.14%	65.27%	69.25%	57.80%	67.12%	47.18%	48.83%	56.56%	50.51%	51.62%	51.19%	53.69%	50.03%	50.98%	54.12%	50.12%	49.25%	52.07%	69.48%	48.45%	53.96%	49.62%	48.88%	51.81%	51.18%	57.34%	58.92%	63.59%	67.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	293	6	2	13	5	22	8	10	15	5	10	3	4	5	3	8	12	11	5	6	10	12	10	5	4	10	10	6	14	4	12	6	3	14	9	3	4	4					
		0.59%	0.68%	0.54%	0.93%	0.41%	1.60%	0.42%	0.69%	1.10%	0.38%	0.75%	0.44%	0.34%	0.52%	0.21%	0.57%	0.79%	0.59%	0.36%	0.53%	0.59%	0.81%	0.67%	0.35%	0.32%	0.63%	0.68%	0.35%	0.89%	0.37%	0.69%	0.61%	0.24%	0.99%	0.56%	0.26%	0.35%	0.24%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
