Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Тюменцевская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673					
		13.13%	12.86%	11.21%	11.87%	13.19%	11.81%	13.58%	10.58%	20.43%	6.29%	12.16%	15.42%	19.51%	17.41%	12.25%	25.86%	16.33%	9.48%	10.17%	15.31%	23.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	52	1	6	5	4	0	3	3	0	2	6	5	0	3	2	3	0	8	0	0	1					
		0.75%	0.15%	0.90%	0.65%	1.39%	0.00%	1.13%	1.09%	0.00%	0.63%	0.66%	0.75%	0.00%	1.34%	0.79%	2.59%	0.00%	1.72%	0.00%	0.00%	0.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1604	116	136	170	48	49	54	39	15	104	226	213	8	58	42	26	44	143	14	46	53					
		22.99%	17.55%	20.33%	21.94%	16.67%	20.68%	20.38%	14.23%	16.13%	32.70%	24.75%	31.89%	9.76%	25.89%	16.60%	22.41%	22.45%	30.82%	23.73%	23.47%	23.56%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	5	7	5	0	0	2	4	4	2	13	7	0	0	3	1	2	7	0	2	3					
		0.96%	0.76%	1.05%	0.65%	0.00%	0.00%	0.75%	1.46%	4.30%	0.63%	1.42%	1.05%	0.00%	0.00%	1.19%	0.86%	1.02%	1.51%	0.00%	1.02%	1.33%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3112	311	316	348	154	111	114	156	45	147	395	253	47	81	109	37	77	207	29	84	91					
		44.61%	47.05%	47.23%	44.90%	53.47%	46.84%	43.02%	56.93%	48.39%	46.23%	43.26%	37.87%	57.32%	36.16%	43.08%	31.90%	39.29%	44.61%	49.15%	42.86%	40.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	14	0	0	4	0	2	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1					
		0.20%	0.00%	0.00%	0.52%	0.00%	0.84%	0.38%	0.36%	0.00%	0.00%	0.00%	0.00%	1.22%	0.00%	0.40%	0.00%	0.51%	0.22%	0.00%	0.51%	0.44%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
