Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																	
Дата голосования: 18.09.2016																																	
																																	
Наименование Избирательной комиссии:    Армизонская																																	
																																	
Сводная таблица итогов голосования по федеральному избирательному округу																																	
																																	
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	8	0	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1									
		0.12%	0.00%	0.29%	0.00%	0.00%	0.00%	2.06%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	19	0	7	1	0	1	0	1	1	1	0	0	1	1	1	0	0	2	1	0	0	0	1									
		0.27%	0.00%	1.01%	0.14%	0.00%	0.87%	0.00%	1.54%	0.29%	1.49%	0.00%	0.00%	1.35%	0.52%	0.32%	0.00%	0.00%	2.08%	0.35%	0.00%	0.00%	0.00%	0.22%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	275	25	61	18	21	3	8	1	15	1	6	15	4	9	11	2	15	7	8	14	3	10	18									
		3.97%	2.53%	8.78%	2.46%	2.13%	2.61%	4.12%	1.54%	4.29%	1.49%	7.50%	3.51%	5.41%	4.66%	3.47%	4.26%	3.95%	7.29%	2.79%	16.28%	2.13%	6.85%	3.91%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	23	0	3	4	4	0	0	0	1	0	1	1	1	1	1	3	0	0	0	0	1	0	2									
		0.33%	0.00%	0.43%	0.55%	0.41%	0.00%	0.00%	0.00%	0.29%	0.00%	1.25%	0.23%	1.35%	0.52%	0.32%	6.38%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.43%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	346	65	44	45	61	4	9	0	16	0	0	24	3	9	4	1	23	0	13	4	0	6	15									
		4.99%	6.57%	6.33%	6.16%	6.19%	3.48%	4.64%	0.00%	4.57%	0.00%	0.00%	5.62%	4.05%	4.66%	1.26%	2.13%	6.05%	0.00%	4.53%	4.65%	0.00%	4.11%	3.26%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
