Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Ульчская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755					
14	Число неиспользованных открепительных удостоверений	105	10	3	7	5	5	3	0	0	2	0	0	0	2	5	5	0	8	5	6	5	5	1	2	2	1	4	5	5	1	3	5					
15	"Число открепительных удостоверений, выданных в ТИК"	9	0	0	0	0	0	1	0	0	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	422	12	2	10	1	14	5	4	2	12	45	17	4	1	9	8	31	15	12	17	3	3	49	36	8	6	0	11	5	56	18	6					
		3.14%	2.55%	2.35%	2.33%	2.17%	4.90%	0.92%	1.72%	1.79%	2.18%	3.44%	3.43%	1.24%	1.59%	2.65%	2.66%	4.04%	3.52%	2.24%	3.01%	0.75%	3.80%	4.85%	3.69%	1.89%	2.42%	0.00%	4.95%	2.10%	5.41%	2.63%	4.48%					
19	. Малышкин Олег Александрович	455	14	1	10	0	10	15	6	5	16	28	8	8	0	13	11	19	4	8	34	14	2	52	51	18	8	9	10	8	51	16	6					
		3.38%	2.97%	1.18%	2.33%	0.00%	3.50%	2.75%	2.58%	4.46%	2.90%	2.14%	1.62%	2.48%	0.00%	3.83%	3.65%	2.48%	0.94%	1.50%	6.02%	3.51%	2.53%	5.15%	5.23%	4.26%	3.23%	7.38%	4.50%	3.36%	4.92%	2.34%	4.48%					
20	. Миронов Сергей Михайлович	133	5	0	6	1	2	2	2	0	4	14	7	2	1	4	2	4	5	2	9	4	0	16	11	1	5	1	2	0	7	11	3					
		0.99%	1.06%	0.00%	1.40%	2.17%	0.70%	0.37%	0.86%	0.00%	0.73%	1.07%	1.41%	0.62%	1.59%	1.18%	0.66%	0.52%	1.17%	0.37%	1.59%	1.00%	0.00%	1.58%	1.13%	0.24%	2.02%	0.82%	0.90%	0.00%	0.68%	1.61%	2.24%					
21	. Путин Владимир Владимирович	9954	346	75	335	43	193	445	193	99	434	971	382	226	47	271	245	550	319	453	374	329	61	624	642	339	195	96	151	192	730	507	87					
		74.00%	73.46%	88.24%	78.09%	93.48%	67.48%	81.65%	82.83%	88.39%	78.77%	74.12%	77.17%	70.19%	74.60%	79.94%	81.40%	71.71%	74.88%	84.67%	66.19%	82.46%	77.22%	61.78%	65.85%	80.14%	78.63%	78.69%	68.02%	80.67%	70.46%	74.01%	64.93%					
22	. Хакамада Ирина Муцуовна	422	14	2	16	0	13	8	5	2	22	49	15	7	5	8	7	22	40	8	9	8	1	55	45	11	5	7	3	2	19	14	0					
		3.14%	2.97%	2.35%	3.73%	0.00%	4.55%	1.47%	2.15%	1.79%	3.99%	3.74%	3.03%	2.17%	7.94%	2.36%	2.33%	2.87%	9.39%	1.50%	1.59%	2.01%	1.27%	5.45%	4.62%	2.60%	2.02%	5.74%	1.35%	0.84%	1.83%	2.04%	0.00%					
23	. Харитонов Николай Михайлович	1386	61	2	31	1	33	36	17	2	33	132	32	59	2	32	16	86	21	42	103	30	10	122	131	30	24	6	37	25	127	79	24					
		10.30%	12.95%	2.35%	7.23%	2.17%	11.54%	6.61%	7.30%	1.79%	5.99%	10.08%	6.46%	18.32%	3.17%	9.44%	5.32%	11.21%	4.93%	7.85%	18.23%	7.52%	12.66%	12.08%	13.44%	7.09%	9.68%	4.92%	16.67%	10.50%	12.26%	11.53%	17.91%					
																																						
24	Против всех	512	16	1	13	0	19	29	4	2	22	58	26	13	6	2	7	41	21	5	16	6	2	73	45	15	3	2	5	2	33	22	3					
		3.81%	3.40%	1.18%	3.03%	0.00%	6.64%	5.32%	1.72%	1.79%	3.99%	4.43%	5.25%	4.04%	9.52%	0.59%	2.33%	5.35%	4.93%	0.93%	2.83%	1.50%	2.53%	7.23%	4.62%	3.55%	1.21%	1.64%	2.25%	0.84%	3.19%	3.21%	2.24%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
