Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Ессентукская городская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379					
		1.93%	3.29%	1.38%	1.94%	2.18%	1.41%	2.02%	2.08%	2.45%	0.99%	1.41%	1.45%	1.65%	3.87%	2.41%	1.56%	2.29%	1.68%	1.77%	1.60%	0.83%	2.12%	1.97%	1.99%	1.04%	1.80%	1.62%	1.75%	2.09%	2.27%	1.00%	3.44%	0.0%	0.0%	7.01%	0.0%	0.0%	8.33%	0.0%	1.85%	7.14%	0.0%	2.59%	5.79%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1526	52	41	44	61	53	44	26	28	32	64	46	33	57	72	50	41	38	48	25	65	106	30	111	95	64	37	22	38	66	19	2	1	0	3	0	0	0	1	2	0	2	4	3					
		5.28%	5.71%	5.68%	5.04%	6.34%	5.00%	5.95%	3.88%	3.62%	3.52%	5.31%	5.15%	4.54%	4.51%	5.42%	4.34%	3.91%	5.81%	5.33%	4.45%	5.99%	8.32%	4.94%	8.49%	7.6%	5.78%	5.46%	2.40%	3.61%	6.0%	2.73%	6.89%	5.0%	0.0%	2.63%	0.0%	0.0%	0.0%	9.09%	3.70%	0.0%	7.69%	5.19%	4.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1130	36	28	40	41	43	26	28	21	20	41	29	31	71	86	40	35	28	33	20	44	49	39	50	54	36	36	24	43	27	15	1	1	1	3	0	0	0	2	1	0	0	5	2					
		3.91%	3.95%	3.88%	4.58%	4.26%	4.06%	3.51%	4.17%	2.71%	2.20%	3.40%	3.25%	4.26%	5.62%	6.48%	3.47%	3.33%	4.28%	3.67%	3.56%	4.05%	3.84%	6.42%	3.82%	4.32%	3.25%	5.31%	2.62%	4.09%	2.45%	2.16%	3.44%	5.0%	12.5%	2.63%	0.0%	0.0%	0.0%	18.18%	1.85%	0.0%	0.0%	6.49%	2.89%					
22	"5. ""За Русь Святую"""	153	13	3	3	2	6	2	2	3	8	8	1	2	5	7	6	5	3	4	8	6	4	4	7	6	6	5	4	3	10	4	0	0	0	0	0	1	0	0	0	0	0	0	2					
		0.53%	1.42%	0.41%	0.34%	0.20%	0.56%	0.27%	0.29%	0.38%	0.88%	0.66%	0.11%	0.27%	0.39%	0.52%	0.52%	0.47%	0.45%	0.44%	1.42%	0.55%	0.31%	0.65%	0.53%	0.48%	0.54%	0.73%	0.43%	0.28%	0.90%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	5.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.89%					
23	"6. ""Объединенная Российская партия ""Русь"""	78	2	0	5	3	6	5	1	0	9	4	0	2	4	3	3	2	1	0	1	0	2	3	1	2	4	2	1	5	1	2	1	0	1	0	0	0	0	0	1	0	0	1	0					
		0.27%	0.21%	0.0%	0.57%	0.31%	0.56%	0.67%	0.14%	0.0%	0.99%	0.33%	0.0%	0.27%	0.31%	0.22%	0.26%	0.19%	0.15%	0.0%	0.17%	0.0%	0.15%	0.49%	0.07%	0.16%	0.36%	0.29%	0.10%	0.47%	0.09%	0.28%	3.44%	0.0%	12.5%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	1.29%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	207	7	5	6	16	9	3	1	6	4	7	6	8	15	5	9	9	6	2	5	14	6	7	6	9	14	3	4	1	10	1	0	0	0	1	0	1	0	0	0	0	0	1	0					
		0.71%	0.76%	0.69%	0.68%	1.66%	0.85%	0.40%	0.14%	0.77%	0.44%	0.58%	0.67%	1.10%	1.18%	0.37%	0.78%	0.85%	0.91%	0.22%	0.89%	1.29%	0.47%	1.15%	0.45%	0.72%	1.26%	0.44%	0.43%	0.09%	0.90%	0.14%	0.0%	0.0%	0.0%	0.87%	0.0%	5.55%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	1	0	0	0	0	1	2	0	0	1	1	2	2	0	1	0	0	0	0	1	1	1	0	1	1	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.10%	0.0%	0.0%	0.0%	0.0%	0.13%	0.29%	0.0%	0.0%	0.08%	0.11%	0.27%	0.15%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.09%	0.07%	0.16%	0.0%	0.08%	0.09%	0.0%	0.32%	0.28%	0.09%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	72	2	1	2	4	0	4	3	1	4	3	1	1	5	6	4	4	0	1	1	2	0	3	3	5	2	1	1	4	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.24%	0.21%	0.13%	0.22%	0.41%	0.0%	0.54%	0.44%	0.12%	0.44%	0.24%	0.11%	0.13%	0.39%	0.45%	0.34%	0.38%	0.0%	0.11%	0.17%	0.18%	0.0%	0.49%	0.22%	0.4%	0.18%	0.14%	0.10%	0.38%	0.18%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	582	21	14	15	24	26	14	7	24	18	19	16	8	28	17	19	15	5	23	21	26	32	11	14	16	24	12	32	25	31	10	0	1	0	2	1	0	0	1	2	0	0	5	3					
		2.01%	2.30%	1.94%	1.71%	2.49%	2.45%	1.89%	1.04%	3.10%	1.98%	1.57%	1.79%	1.10%	2.21%	1.28%	1.64%	1.43%	0.76%	2.55%	3.74%	2.39%	2.51%	1.81%	1.07%	1.28%	2.16%	1.77%	3.50%	2.37%	2.81%	1.44%	0.0%	5.0%	0.0%	1.75%	50.0%	0.0%	0.0%	9.09%	3.70%	0.0%	0.0%	6.49%	4.34%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	0	0	2	1	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.10%	0.0%	0.0%	0.0%	0.0%	0.27%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.15%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	273	13	3	5	6	10	2	10	4	8	5	8	9	12	9	14	13	2	15	3	9	25	4	11	11	7	7	7	11	10	12	0	1	0	4	0	0	1	0	0	2	0	0	0					
		0.94%	1.42%	0.41%	0.57%	0.62%	0.94%	0.27%	1.49%	0.51%	0.88%	0.41%	0.89%	1.23%	0.95%	0.67%	1.21%	1.24%	0.30%	1.66%	0.53%	0.83%	1.96%	0.65%	0.84%	0.88%	0.63%	1.03%	0.76%	1.04%	0.90%	1.72%	0.0%	5.0%	0.0%	3.50%	0.0%	0.0%	8.33%	0.0%	0.0%	14.28%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	60	2	4	0	0	0	1	2	2	5	1	3	4	2	4	1	0	2	3	0	3	1	2	4	2	4	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.20%	0.21%	0.55%	0.0%	0.0%	0.0%	0.13%	0.29%	0.25%	0.55%	0.08%	0.33%	0.55%	0.15%	0.30%	0.08%	0.0%	0.30%	0.33%	0.0%	0.27%	0.07%	0.32%	0.30%	0.16%	0.36%	0.0%	0.21%	0.09%	0.18%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	2	5	2	1	3	3	2	2	2	2	2	0	3	4	3	1	0	1	1	0	2	1	0	0	3	2	2	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.20%	0.21%	0.69%	0.22%	0.10%	0.28%	0.40%	0.29%	0.25%	0.22%	0.16%	0.22%	0.0%	0.23%	0.30%	0.26%	0.09%	0.0%	0.11%	0.17%	0.0%	0.15%	0.16%	0.0%	0.0%	0.27%	0.29%	0.21%	0.19%	0.0%	1.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	25	1	1	2	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	2	1	1	1	2	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.10%	0.13%	0.22%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.13%	0.0%	0.07%	0.08%	0.0%	0.15%	0.0%	0.17%	0.18%	0.07%	0.16%	0.07%	0.16%	0.09%	0.0%	0.10%	0.19%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3488	89	57	115	123	167	69	63	78	144	155	99	85	158	158	125	103	83	99	66	154	165	54	188	149	115	66	95	154	176	49	3	3	1	32	0	3	4	1	13	1	9	6	11					
		12.08%	9.78%	7.90%	13.17%	12.78%	15.78%	9.33%	9.40%	10.09%	15.84%	12.87%	11.09%	11.70%	12.50%	11.91%	10.85%	9.82%	12.71%	11.01%	11.76%	14.20%	12.96%	8.89%	14.39%	11.92%	10.38%	9.74%	10.39%	14.65%	16.0%	7.06%	10.34%	15.0%	12.5%	28.07%	0.0%	16.66%	33.33%	9.09%	24.07%	7.14%	34.61%	7.79%	15.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	2	2	1	1	1	2	1	3	4	1	0	3	1	0	3	2	3	1	2	3	1	0	2	3	3	2	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.21%	0.27%	0.11%	0.10%	0.09%	0.27%	0.14%	0.38%	0.44%	0.08%	0.0%	0.41%	0.07%	0.0%	0.26%	0.19%	0.45%	0.11%	0.35%	0.27%	0.07%	0.0%	0.15%	0.24%	0.27%	0.29%	0.32%	0.09%	0.18%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4486	161	108	130	172	163	138	117	140	140	209	154	103	127	170	236	190	117	144	85	158	177	109	165	185	194	111	178	150	160	70	1	2	3	7	0	1	0	1	3	3	0	2	2					
		15.54%	17.69%	14.97%	14.89%	17.87%	15.40%	18.67%	17.46%	18.11%	15.40%	17.35%	17.26%	14.18%	10.05%	12.82%	20.48%	18.12%	17.91%	16.01%	15.15%	14.57%	13.90%	17.95%	12.63%	14.8%	17.52%	16.39%	19.47%	14.27%	14.54%	10.08%	3.44%	10.0%	37.5%	6.14%	0.0%	5.55%	0.0%	9.09%	5.55%	21.42%	0.0%	2.59%	2.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	421	8	16	8	10	11	9	9	6	21	15	25	15	22	20	11	13	9	13	5	23	30	11	17	13	10	9	19	17	13	10	1	0	0	0	0	0	0	0	0	0	0	1	1					
		1.45%	0.87%	2.21%	0.91%	1.03%	1.03%	1.21%	1.34%	0.77%	2.31%	1.24%	2.80%	2.06%	1.74%	1.50%	0.95%	1.24%	1.37%	1.44%	0.89%	2.12%	2.35%	1.81%	1.30%	1.04%	0.90%	1.32%	2.07%	1.61%	1.18%	1.44%	3.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	9281	281	249	301	290	341	258	261	278	282	407	266	242	401	402	386	355	197	325	191	335	399	197	401	413	314	222	297	346	317	198	14	9	1	19	0	6	3	3	15	2	5	35	17					
		32.16%	30.87%	34.53%	34.47%	30.14%	32.23%	34.91%	38.95%	35.96%	31.02%	33.80%	29.82%	33.33%	31.74%	30.31%	33.50%	33.87%	30.16%	36.15%	34.04%	30.90%	31.34%	32.45%	30.70%	33.04%	28.36%	32.79%	32.49%	32.92%	28.81%	28.53%	48.27%	45.0%	12.5%	16.66%	0.0%	33.33%	25.0%	27.27%	27.77%	14.28%	19.23%	45.45%	24.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	1	0	2	1	0	1	2	0	4	1	2	2	5	2	3	3	0	1	2	3	1	1	3	2	4	2	2	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.18%	0.10%	0.0%	0.22%	0.10%	0.0%	0.13%	0.29%	0.0%	0.44%	0.08%	0.22%	0.27%	0.39%	0.15%	0.26%	0.28%	0.0%	0.11%	0.35%	0.27%	0.07%	0.16%	0.22%	0.16%	0.36%	0.29%	0.21%	0.0%	0.18%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.14%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	65	2	1	2	4	1	5	3	0	1	0	3	1	1	0	3	2	1	3	0	1	2	0	4	1	5	2	4	1	3	7	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.22%	0.21%	0.13%	0.22%	0.41%	0.09%	0.67%	0.44%	0.0%	0.11%	0.0%	0.33%	0.13%	0.07%	0.0%	0.26%	0.19%	0.15%	0.33%	0.0%	0.09%	0.15%	0.0%	0.30%	0.08%	0.45%	0.29%	0.43%	0.09%	0.27%	1.00%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4171	125	107	108	109	131	78	75	107	113	169	144	102	222	246	137	147	105	109	74	141	150	82	215	185	167	117	107	129	168	209	3	2	1	29	1	4	3	0	12	4	8	7	19					
		14.45%	13.73%	14.84%	12.37%	11.33%	12.38%	10.55%	11.19%	13.84%	12.43%	14.03%	16.14%	14.04%	17.57%	18.55%	11.89%	14.02%	16.07%	12.12%	13.19%	13.00%	11.78%	13.50%	16.46%	14.8%	15.08%	17.28%	11.70%	12.27%	15.27%	30.11%	10.34%	10.0%	12.5%	25.43%	50.0%	22.22%	25.0%	0.0%	22.22%	28.57%	30.76%	9.09%	27.53%					
																																																		
41	Против всех	1424	45	44	45	55	50	41	25	33	43	45	57	44	45	56	54	55	25	38	30	65	63	23	55	55	78	24	62	63	58	29	1	0	0	5	0	1	0	2	2	0	1	4	3					
		4.93%	4.94%	6.10%	5.15%	5.71%	4.72%	5.54%	3.73%	4.26%	4.73%	3.73%	6.39%	6.06%	3.56%	4.22%	4.68%	5.24%	3.82%	4.22%	5.34%	5.99%	4.94%	3.78%	4.21%	4.4%	7.04%	3.54%	6.78%	5.99%	5.27%	4.17%	3.44%	0.0%	0.0%	4.38%	0.0%	5.55%	0.0%	18.18%	3.70%	0.0%	3.84%	5.19%	4.34%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
