Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Сибайская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173					
		2.88%	1.99%	3.50%	2.65%	2.40%	3.27%	3.27%	2.40%	3.98%	4.95%	3.64%	4.02%	3.29%	2.38%	3.26%	2.81%	1.31%	NaN%	2.76%	3.31%	3.19%	3.39%	2.38%	2.32%	1.68%	2.37%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	543	24	38	33	28	32	30	17	23	45	27	18	25	27	21	25	38	0	20	32	36	13	8	12	6	10					
		1.93%	1.99%	3.17%	2.19%	2.24%	2.43%	2.00%	1.23%	1.55%	3.32%	2.01%	1.85%	2.22%	2.01%	1.71%	1.75%	2.49%	NaN%	1.41%	2.25%	2.87%	1.29%	0.65%	1.32%	1.00%	1.82%					
22	"5. ""За Русь Святую"""	125	6	9	6	3	5	3	5	9	7	15	5	9	5	2	2	6	0	2	5	4	4	9	3	5	3					
		0.44%	0.49%	0.75%	0.39%	0.24%	0.38%	0.20%	0.36%	0.60%	0.51%	1.11%	0.51%	0.80%	0.37%	0.16%	0.14%	0.39%	NaN%	0.14%	0.35%	0.31%	0.39%	0.74%	0.33%	0.84%	0.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	87	3	3	6	2	0	5	4	3	7	5	5	2	4	3	6	3	0	3	8	7	5	3	4	0	3					
		0.30%	0.24%	0.25%	0.39%	0.16%	0.0%	0.33%	0.29%	0.20%	0.51%	0.37%	0.51%	0.17%	0.29%	0.24%	0.42%	0.19%	NaN%	0.21%	0.56%	0.55%	0.49%	0.24%	0.44%	0.0%	0.54%					
24	"7. ""Новый курс - Автомобильная Россия"""	321	18	11	21	18	17	9	22	20	11	5	11	9	15	18	19	19	0	11	28	7	11	16	12	3	1					
		1.14%	1.49%	0.91%	1.39%	1.44%	1.29%	0.60%	1.60%	1.34%	0.81%	0.37%	1.13%	0.80%	1.11%	1.46%	1.33%	1.24%	NaN%	0.77%	1.97%	0.55%	1.09%	1.31%	1.32%	0.50%	0.18%					
25	"8. ""Народно-республиканская партия России"""	40	0	1	0	0	0	0	3	3	1	2	1	0	1	3	1	3	0	5	0	3	2	6	1	1	4					
		0.14%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.21%	0.20%	0.07%	0.14%	0.10%	0.0%	0.07%	0.24%	0.07%	0.19%	NaN%	0.35%	0.0%	0.23%	0.19%	0.49%	0.11%	0.16%	0.73%					
26	"9. ""Российская экологическая партия ""Зеленые"""	128	7	7	3	4	13	9	9	10	3	8	2	5	4	6	7	10	0	4	6	2	2	2	4	4	0					
		0.45%	0.58%	0.58%	0.19%	0.32%	0.98%	0.60%	0.65%	0.67%	0.22%	0.59%	0.20%	0.44%	0.29%	0.48%	0.49%	0.65%	NaN%	0.28%	0.42%	0.15%	0.19%	0.16%	0.44%	0.67%	0.0%					
27	"10. ""Аграрная партия России"""	698	27	19	53	30	30	26	28	30	24	27	28	23	21	30	26	61	0	40	31	23	31	31	15	22	46					
		2.48%	2.24%	1.58%	3.51%	2.40%	2.28%	1.73%	2.03%	2.02%	1.77%	2.01%	2.88%	2.04%	1.56%	2.44%	1.82%	4.00%	NaN%	2.83%	2.18%	1.83%	3.09%	2.55%	1.65%	3.69%	8.40%					
28	"11. ""Истинные патриоты России"""	155	3	2	15	11	6	5	14	4	7	9	5	3	11	0	13	9	0	11	14	4	2	1	7	4	2					
		0.55%	0.24%	0.16%	0.99%	0.88%	0.45%	0.33%	1.01%	0.26%	0.51%	0.67%	0.51%	0.26%	0.81%	0.0%	0.91%	0.59%	NaN%	0.77%	0.98%	0.31%	0.19%	0.08%	0.77%	0.67%	0.36%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	145	7	7	7	11	6	6	3	7	12	10	4	7	6	3	6	5	0	11	5	3	12	8	5	2	4					
		0.51%	0.58%	0.58%	0.46%	0.88%	0.45%	0.40%	0.21%	0.47%	0.88%	0.74%	0.41%	0.62%	0.44%	0.24%	0.42%	0.32%	NaN%	0.77%	0.35%	0.23%	1.19%	0.65%	0.55%	0.33%	0.73%					
30	"13. ""Демократическая партия России"""	89	3	7	7	4	8	6	5	10	6	3	2	2	2	2	2	1	0	3	2	6	1	1	6	4	2					
		0.31%	0.24%	0.58%	0.46%	0.32%	0.60%	0.40%	0.36%	0.67%	0.44%	0.22%	0.20%	0.17%	0.14%	0.16%	0.14%	0.06%	NaN%	0.21%	0.14%	0.47%	0.09%	0.08%	0.66%	0.67%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	2	2	4	1	7	0	1	3	5	2	3	2	9	4	1	5	0	7	1	2	2	3	2	0	1					
		0.22%	0.16%	0.16%	0.26%	0.08%	0.53%	0.0%	0.07%	0.20%	0.36%	0.14%	0.30%	0.17%	0.67%	0.32%	0.07%	0.32%	NaN%	0.49%	0.07%	0.15%	0.19%	0.24%	0.22%	0.0%	0.18%					
32	"15. ""Партия СЛОН"""	62	2	3	5	1	3	2	3	2	5	4	1	2	2	3	2	5	0	7	4	1	5	3	1	1	0					
		0.22%	0.16%	0.25%	0.33%	0.08%	0.22%	0.13%	0.21%	0.13%	0.36%	0.29%	0.10%	0.17%	0.14%	0.24%	0.14%	0.32%	NaN%	0.49%	0.28%	0.07%	0.49%	0.24%	0.11%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1457	84	100	54	86	71	82	82	91	65	63	58	74	64	43	79	28	0	85	48	74	64	45	52	14	16					
		5.18%	6.98%	8.35%	3.58%	6.90%	5.40%	5.48%	5.96%	6.14%	4.80%	4.69%	5.97%	6.58%	4.76%	3.51%	5.55%	1.83%	NaN%	6.01%	3.38%	5.91%	6.38%	3.70%	5.74%	2.35%	2.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	103	8	1	4	3	5	5	3	7	9	4	2	3	6	7	8	7	0	7	4	5	7	1	3	1	2					
		0.36%	0.66%	0.08%	0.26%	0.24%	0.38%	0.33%	0.21%	0.47%	0.66%	0.29%	0.20%	0.26%	0.44%	0.57%	0.56%	0.45%	NaN%	0.49%	0.28%	0.39%	0.69%	0.08%	0.33%	0.16%	0.36%					
35	"18. ""ЛДПР"""	3390	150	161	167	177	189	213	165	194	196	169	142	145	118	144	185	141	0	140	140	175	148	150	118	29	30					
		12.06%	12.47%	13.45%	11.08%	14.20%	14.38%	14.24%	12.00%	13.09%	14.48%	12.58%	14.63%	12.91%	8.79%	11.75%	13.00%	9.25%	NaN%	9.91%	9.87%	13.98%	14.77%	12.35%	13.03%	4.87%	5.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	466	24	30	27	28	20	27	26	32	30	21	16	20	31	22	21	5	0	17	18	20	11	21	18	4	7					
		1.65%	1.99%	2.50%	1.79%	2.24%	1.52%	1.80%	1.89%	2.15%	2.21%	1.56%	1.64%	1.78%	2.30%	1.79%	1.47%	0.32%	NaN%	1.20%	1.26%	1.59%	1.09%	1.72%	1.98%	0.67%	1.27%					
37	"20. ""Политическая партия ""Единая Россия"""	13615	510	480	815	544	519	680	711	609	578	663	453	499	713	603	680	932	0	738	717	556	458	626	479	350	280					
		48.43%	42.42%	40.10%	54.11%	43.65%	39.49%	45.48%	51.74%	41.09%	42.71%	49.36%	46.70%	44.43%	53.12%	49.22%	47.81%	61.15%	NaN%	52.26%	50.56%	44.44%	45.70%	51.56%	52.92%	58.82%	51.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	3	2	3	1	3	6	0	2	2	3	1	4	0	2	2	1	0	1	4	4	4	2	1	1	0					
		0.17%	0.24%	0.16%	0.19%	0.08%	0.22%	0.40%	0.0%	0.13%	0.14%	0.22%	0.10%	0.35%	0.0%	0.16%	0.14%	0.06%	NaN%	0.07%	0.28%	0.31%	0.39%	0.16%	0.11%	0.16%	0.0%					
39	"22. ""Развитие предпринимательства"""	122	8	5	5	7	3	20	5	9	4	6	2	3	0	8	3	6	0	6	10	2	7	1	4	1	1					
		0.43%	0.66%	0.41%	0.33%	0.56%	0.22%	1.33%	0.36%	0.60%	0.29%	0.44%	0.20%	0.26%	0.0%	0.65%	0.21%	0.39%	NaN%	0.42%	0.70%	0.15%	0.69%	0.08%	0.44%	0.16%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3395	212	160	115	157	231	184	154	218	151	146	101	166	157	142	208	96	0	159	161	164	112	142	91	59	60					
		12.07%	17.63%	13.36%	7.63%	12.60%	17.57%	12.30%	11.20%	14.70%	11.16%	10.87%	10.41%	14.78%	11.69%	11.59%	14.62%	6.29%	NaN%	11.26%	11.35%	13.10%	11.17%	11.69%	10.05%	9.91%	10.96%					
																																
41	Против всех	683	30	25	30	37	33	47	27	39	34	34	24	17	37	33	33	38	0	19	50	40	20	27	15	16	12					
		2.42%	2.49%	2.08%	1.99%	2.96%	2.51%	3.14%	1.96%	2.63%	2.51%	2.53%	2.47%	1.51%	2.75%	2.69%	2.32%	2.49%	NaN%	1.34%	3.52%	3.19%	1.99%	2.22%	1.65%	2.68%	2.19%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
