Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Пичаевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	448	27	12	23	17	8	14	21	15	13	4	14	26	22	3	106	49	41	5	2	10	13	3					
		5.86%	8.31%	4.00%	9.27%	4.61%	6.61%	4.55%	5.12%	11.90%	6.31%	2.04%	2.67%	5.36%	7.46%	3.80%	8.99%	9.50%	9.98%	3.82%	2.35%	3.34%	4.23%	0.41%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	524	45	19	32	19	13	11	22	5	16	12	35	19	23	3	109	66	30	3	14	9	11	8					
		6.85%	13.85%	6.33%	12.90%	5.15%	10.74%	3.57%	5.37%	3.97%	7.77%	6.12%	6.67%	3.92%	7.80%	3.80%	9.25%	12.79%	7.30%	2.29%	16.47%	3.01%	3.58%	1.10%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	27	2	0	1	2	0	2	2	0	1	0	1	3	0	0	6	2	0	1	1	0	3	0					
		0.35%	0.62%	0.00%	0.40%	0.54%	0.00%	0.65%	0.49%	0.00%	0.49%	0.00%	0.19%	0.62%	0.00%	0.00%	0.51%	0.39%	0.00%	0.76%	1.18%	0.00%	0.98%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1283	72	23	50	25	40	42	62	16	11	35	97	82	38	4	290	114	134	11	11	42	55	29					
		16.78%	22.15%	7.67%	20.16%	6.78%	33.06%	13.64%	15.12%	12.70%	5.34%	17.86%	18.48%	16.91%	12.88%	5.06%	24.60%	22.09%	32.60%	8.40%	12.94%	14.05%	17.92%	3.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	42	0	1	3	0	4	5	3	0	0	0	1	4	0	0	10	9	0	0	0	0	0	2					
		0.55%	0.00%	0.33%	1.21%	0.00%	3.31%	1.62%	0.73%	0.00%	0.00%	0.00%	0.19%	0.82%	0.00%	0.00%	0.85%	1.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5201	167	242	137	306	56	223	296	89	154	144	373	344	209	69	641	262	197	102	57	234	221	678					
		68.00%	51.38%	80.67%	55.24%	82.93%	46.28%	72.40%	72.20%	70.63%	74.76%	73.47%	71.05%	70.93%	70.85%	87.34%	54.37%	50.78%	47.93%	77.86%	67.06%	78.26%	71.99%	93.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	3	0	0	0	0	1	1	1	0	1	0	0	0	0	7	7	0	1	0	1	0	3					
		0.34%	0.92%	0.00%	0.00%	0.00%	0.00%	0.32%	0.24%	0.79%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.59%	1.36%	0.00%	0.76%	0.00%	0.33%	0.00%	0.41%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
