Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Пичаевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570					
18	1.Политическая партия «Аграрная партия России»	225	2	6	4	12	5	19	3	5	0	7	4	11	17	0	11	10	35	28	10	8	4	9	12	3					
		2.98%	0.67%	3.28%	1.75%	3.32%	3.13%	5.16%	2.22%	3.76%	0.00%	2.25%	1.82%	1.77%	4.03%	0.00%	3.78%	13.89%	3.03%	5.08%	2.23%	6.61%	1.69%	3.69%	1.67%	2.16%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	0	0	0	1	0	1	0	0	0	4	0	0	1	0	0	0	3	1	0	0	2	1	1	0					
		0.20%	0.00%	0.00%	0.00%	0.28%	0.00%	0.27%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.26%	0.18%	0.00%	0.00%	0.85%	0.41%	0.14%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	2	0					
		0.11%	0.00%	0.55%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1112	44	18	49	55	30	72	9	12	3	32	22	78	43	5	25	3	202	71	94	7	42	41	145	10					
		14.71%	14.77%	9.84%	21.40%	15.24%	18.75%	19.57%	6.67%	9.02%	3.95%	10.29%	10.00%	12.52%	10.19%	7.35%	8.59%	4.17%	17.49%	12.89%	20.98%	5.79%	17.80%	16.80%	20.19%	7.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	2	2	1	0	0	0	1	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.34%	1.39%	0.17%	0.36%	0.22%	0.00%	0.00%	0.00%	0.14%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1					
		0.09%	0.00%	0.00%	0.00%	0.28%	0.00%	0.27%	0.00%	0.75%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%					
24	7.Политическая партия «Либерально-демократическая партия России»	560	32	15	11	23	14	43	15	9	1	22	12	20	12	5	21	5	112	62	37	7	22	19	39	2					
		7.41%	10.74%	8.20%	4.80%	6.37%	8.75%	11.68%	11.11%	6.77%	1.32%	7.07%	5.45%	3.21%	2.84%	7.35%	7.22%	6.94%	9.70%	11.25%	8.26%	5.79%	9.32%	7.79%	5.43%	1.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	330	21	13	11	17	7	18	7	5	2	9	3	8	11	0	13	8	82	24	20	0	9	13	28	1					
		4.36%	7.05%	7.10%	4.80%	4.71%	4.38%	4.89%	5.19%	3.76%	2.63%	2.89%	1.36%	1.28%	2.61%	0.00%	4.47%	11.11%	7.10%	4.36%	4.46%	0.00%	3.81%	5.33%	3.90%	0.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	30	2	1	1	1	2	0	1	1	0	1	0	0	1	1	2	1	4	5	1	1	2	0	2	0					
		0.40%	0.67%	0.55%	0.44%	0.28%	1.25%	0.00%	0.74%	0.75%	0.00%	0.32%	0.00%	0.00%	0.24%	1.47%	0.69%	1.39%	0.35%	0.91%	0.22%	0.83%	0.85%	0.00%	0.28%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5146	187	127	148	246	100	199	97	95	65	224	178	502	330	56	214	42	702	352	278	95	151	158	479	121					
		68.05%	62.75%	69.40%	64.63%	68.14%	62.50%	54.08%	71.85%	71.43%	85.53%	72.03%	80.91%	80.58%	78.20%	82.35%	73.54%	58.33%	60.78%	63.88%	62.05%	78.51%	63.98%	64.75%	66.71%	87.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	9	1	2	1	0	2	0	0	1	1	1	0	0	0	0	0	6	1	4	0	0	0	0	0					
		0.38%	3.02%	0.55%	0.87%	0.28%	0.00%	0.54%	0.00%	0.00%	1.32%	0.32%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.18%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
