Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Варненская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	147	3	1	3	4	0	2	7	33	12	17	1	6	3	2	0	1	1	1	1	3	1	3	1	1	3	0	6	1	8	2	0	2	3	2	4	3	1	2	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	101	7	0	2	0	0	0	0	7	5	11	3	0	3	11	0	1	3	2	2	5	0	3	3	1	0	3	3	2	1	0	0	0	0	11	0	3	0	0	3	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	423	14	6	9	18	0	17	17	33	33	13	6	9	0	25	4	0	4	4	1	22	8	3	12	1	33	4	15	0	10	12	6	1	20	8	9	9	0	17	5	15					
		2.68%	2.44%	3.31%	2.87%	2.02%	0.00%	2.00%	2.06%	2.05%	2.73%	1.09%	3.08%	2.65%	0.00%	5.17%	3.48%	0.00%	2.40%	2.00%	2.27%	3.78%	5.52%	2.07%	5.71%	1.56%	5.02%	2.48%	3.60%	0.00%	1.95%	4.35%	2.63%	0.60%	3.98%	3.04%	3.75%	4.81%	0.00%	2.52%	2.54%	3.05%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	0	0	0	3	0	0	7	10	2	5	0	0	0	1	2	0	0	0	0	1	1	0	0	0	2	0	4	0	3	0	0	3	0	0	1	0	1	0	0	1					
		0.30%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.85%	0.62%	0.17%	0.42%	0.00%	0.00%	0.00%	0.21%	1.74%	0.00%	0.00%	0.00%	0.00%	0.17%	0.69%	0.00%	0.00%	0.00%	0.30%	0.00%	0.96%	0.00%	0.58%	0.00%	0.00%	1.81%	0.00%	0.00%	0.42%	0.00%	0.73%	0.00%	0.00%	0.20%					
20	3.Политическая партия «Демократическая партия России»	11	0	1	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.00%	0.55%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.29%	0.00%	0.21%	0.00%	0.96%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1410	30	17	17	68	2	67	124	160	150	94	2	10	5	23	7	9	1	17	5	45	19	6	17	2	75	7	20	1	34	54	13	23	88	31	7	2	8	43	28	79					
		8.93%	5.23%	9.39%	5.41%	7.62%	2.47%	7.89%	15.03%	9.94%	12.43%	7.87%	1.03%	2.95%	4.72%	4.75%	6.09%	8.65%	0.60%	8.50%	11.36%	7.73%	13.10%	4.14%	8.10%	3.13%	11.40%	4.35%	4.80%	2.22%	6.61%	19.57%	5.70%	13.86%	17.50%	11.79%	2.92%	1.07%	5.84%	6.37%	14.21%	16.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	54	1	0	0	2	1	4	4	14	5	3	0	1	0	0	4	0	1	0	0	1	0	0	0	0	1	2	1	0	5	0	0	0	2	1	0	0	0	0	0	1					
		0.34%	0.17%	0.00%	0.00%	0.22%	1.23%	0.47%	0.48%	0.87%	0.41%	0.25%	0.00%	0.29%	0.00%	0.00%	3.48%	0.00%	0.60%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.15%	1.24%	0.24%	0.00%	0.97%	0.00%	0.00%	0.00%	0.40%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	0	0	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	1	8	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1					
		0.14%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.06%	0.17%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	5.52%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.60%	0.00%	0.00%	0.00%	0.53%	0.00%	0.15%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	934	26	10	16	43	7	32	54	93	63	80	16	17	8	31	8	10	12	17	2	13	0	10	9	6	51	3	35	6	43	12	9	8	28	40	15	11	14	32	13	31					
		5.92%	4.53%	5.52%	5.10%	4.82%	8.64%	3.77%	6.55%	5.78%	5.22%	6.70%	8.21%	5.01%	7.55%	6.40%	6.96%	9.62%	7.19%	8.50%	4.55%	2.23%	0.00%	6.90%	4.29%	9.38%	7.75%	1.86%	8.39%	13.33%	8.37%	4.35%	3.95%	4.82%	5.57%	15.21%	6.25%	5.88%	10.22%	4.74%	6.60%	6.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1419	63	13	36	78	8	42	21	150	114	94	15	42	12	42	19	3	18	14	4	86	23	11	22	7	51	12	47	1	63	15	29	13	46	17	21	3	12	96	19	37					
		8.99%	10.98%	7.18%	11.46%	8.74%	9.88%	4.95%	2.55%	9.32%	9.44%	7.87%	7.69%	12.39%	11.32%	8.68%	16.52%	2.88%	10.78%	7.00%	9.09%	14.78%	15.86%	7.59%	10.48%	10.94%	7.75%	7.45%	11.27%	2.22%	12.26%	5.43%	12.72%	7.83%	9.15%	6.46%	8.75%	1.60%	8.76%	14.22%	9.64%	7.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	126	3	1	3	8	0	7	8	7	11	11	1	1	0	0	3	0	2	0	2	1	0	2	1	0	4	1	1	3	7	2	2	5	5	8	1	1	1	3	1	9					
		0.80%	0.52%	0.55%	0.96%	0.90%	0.00%	0.82%	0.97%	0.44%	0.91%	0.92%	0.51%	0.29%	0.00%	0.00%	2.61%	0.00%	1.20%	0.00%	4.55%	0.17%	0.00%	1.38%	0.48%	0.00%	0.61%	0.62%	0.24%	6.67%	1.36%	0.72%	0.88%	3.01%	0.99%	3.04%	0.42%	0.53%	0.73%	0.44%	0.51%	1.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11128	425	131	231	655	63	670	578	1123	806	878	150	253	80	358	67	81	123	142	30	402	86	113	148	47	436	131	277	33	342	179	168	110	300	154	184	159	98	474	130	313					
		70.50%	74.04%	72.38%	73.57%	73.43%	77.78%	78.92%	70.06%	69.79%	66.78%	73.53%	76.92%	74.63%	75.47%	73.97%	58.26%	77.88%	73.65%	71.00%	68.18%	69.07%	59.31%	77.93%	70.48%	73.44%	66.26%	81.37%	66.43%	73.33%	66.54%	64.86%	73.68%	66.27%	59.64%	58.56%	76.67%	85.03%	71.53%	70.22%	65.99%	63.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	83	3	0	0	6	0	4	12	8	13	2	0	0	1	2	1	0	5	1	0	2	0	0	1	0	2	0	2	1	2	0	0	0	6	3	0	0	1	4	1	0					
		0.53%	0.52%	0.00%	0.00%	0.67%	0.00%	0.47%	1.45%	0.50%	1.08%	0.17%	0.00%	0.00%	0.94%	0.41%	0.87%	0.00%	2.99%	0.50%	0.00%	0.34%	0.00%	0.00%	0.48%	0.00%	0.30%	0.00%	0.48%	2.22%	0.39%	0.00%	0.00%	0.00%	1.19%	1.14%	0.00%	0.00%	0.73%	0.59%	0.51%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
