Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Новоалтайская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №1876					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	878	33	23	32	27	33	56	44	9	8	36	16	46	36	21	44	42	37	43	50	56	16	28	15	23	13	23	29	39					
		2.60%	3.00%	1.81%	2.42%	1.98%	2.67%	3.45%	3.44%	1.47%	1.47%	2.66%	1.95%	2.72%	2.76%	2.03%	2.86%	2.66%	2.48%	3.48%	2.96%	3.27%	2.48%	2.49%	2.12%	1.62%	1.50%	1.59%	4.61%	3.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	224	9	6	8	5	7	22	13	2	5	8	8	19	11	3	15	14	7	7	10	9	2	6	0	7	6	5	3	7					
		0.66%	0.82%	0.47%	0.60%	0.37%	0.57%	1.35%	1.02%	0.33%	0.92%	0.59%	0.97%	1.12%	0.84%	0.29%	0.98%	0.89%	0.47%	0.57%	0.59%	0.53%	0.31%	0.53%	0.00%	0.49%	0.69%	0.35%	0.48%	0.65%					
20	3.Политическая партия «Демократическая партия России»	43	0	1	3	3	2	3	0	0	1	2	4	2	1	1	2	3	4	3	2	1	0	0	1	0	0	1	0	3					
		0.13%	0.00%	0.08%	0.23%	0.22%	0.16%	0.18%	0.00%	0.00%	0.18%	0.15%	0.49%	0.12%	0.08%	0.10%	0.13%	0.19%	0.27%	0.24%	0.12%	0.06%	0.00%	0.00%	0.14%	0.00%	0.00%	0.07%	0.00%	0.28%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5456	180	182	189	176	230	333	247	112	81	167	143	270	251	133	217	376	250	144	280	336	85	181	102	157	123	195	98	218					
		16.18%	16.38%	14.35%	14.27%	12.87%	18.64%	20.49%	19.33%	18.33%	14.84%	12.36%	17.40%	15.94%	19.23%	12.86%	14.12%	23.80%	16.79%	11.64%	16.58%	19.65%	13.20%	16.12%	14.41%	11.06%	14.15%	13.50%	15.58%	20.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	523	21	11	9	21	8	16	34	7	5	35	16	20	11	30	38	23	29	14	26	28	7	14	11	21	18	28	10	12					
		1.55%	1.91%	0.87%	0.68%	1.54%	0.65%	0.98%	2.66%	1.15%	0.92%	2.59%	1.95%	1.18%	0.84%	2.90%	2.47%	1.46%	1.95%	1.13%	1.54%	1.64%	1.09%	1.25%	1.55%	1.48%	2.07%	1.94%	1.59%	1.11%					
23	6.Политическая партия «Партия социальной справедливости»	71	4	0	4	2	2	4	4	1	0	2	4	3	3	2	2	4	3	6	6	1	1	4	0	1	2	2	1	3					
		0.21%	0.36%	0.00%	0.30%	0.15%	0.16%	0.25%	0.31%	0.16%	0.00%	0.15%	0.49%	0.18%	0.23%	0.19%	0.13%	0.25%	0.20%	0.49%	0.36%	0.06%	0.16%	0.36%	0.00%	0.07%	0.23%	0.14%	0.16%	0.28%					
24	7.Политическая партия «Либерально-демократическая партия России»	3763	114	146	156	173	119	166	107	67	71	136	92	173	122	119	171	130	186	202	182	175	73	162	70	166	121	190	74	100					
		11.16%	10.37%	11.51%	11.78%	12.66%	9.64%	10.22%	8.37%	10.97%	13.00%	10.07%	11.19%	10.21%	9.35%	11.51%	11.13%	8.23%	12.49%	16.33%	10.78%	10.23%	11.34%	14.43%	9.89%	11.70%	13.92%	13.16%	11.76%	9.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3902	128	137	143	189	149	192	133	61	46	194	88	218	180	118	209	183	173	118	184	206	54	109	88	168	83	134	101	116					
		11.57%	11.65%	10.80%	10.80%	13.83%	12.07%	11.82%	10.41%	9.98%	8.42%	14.36%	10.71%	12.87%	13.79%	11.41%	13.60%	11.58%	11.62%	9.54%	10.89%	12.05%	8.39%	9.71%	12.43%	11.84%	9.55%	9.28%	16.06%	10.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	311	15	14	7	8	9	17	9	5	4	22	11	25	14	7	11	13	13	5	15	20	5	5	9	13	7	11	9	8					
		0.92%	1.36%	1.10%	0.53%	0.59%	0.73%	1.05%	0.70%	0.82%	0.73%	1.63%	1.34%	1.48%	1.07%	0.68%	0.72%	0.82%	0.87%	0.40%	0.89%	1.17%	0.78%	0.45%	1.27%	0.92%	0.81%	0.76%	1.43%	0.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17877	582	735	752	743	656	755	656	338	319	728	422	887	642	578	799	735	759	674	896	849	387	595	402	836	486	825	296	545					
		53.02%	52.96%	57.97%	56.80%	54.35%	53.16%	46.46%	51.33%	55.32%	58.42%	53.89%	51.34%	52.36%	49.20%	55.90%	51.98%	46.52%	50.97%	54.49%	53.05%	49.65%	60.09%	52.98%	56.78%	58.91%	55.93%	57.13%	47.06%	50.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	307	7	8	7	11	5	35	20	1	4	9	9	20	16	8	9	33	18	7	15	20	3	5	3	6	3	10	4	11					
		0.91%	0.64%	0.63%	0.53%	0.80%	0.41%	2.15%	1.56%	0.16%	0.73%	0.67%	1.09%	1.18%	1.23%	0.77%	0.59%	2.09%	1.21%	0.57%	0.89%	1.17%	0.47%	0.45%	0.42%	0.42%	0.35%	0.69%	0.64%	1.02%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
