Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Дальнереченская городская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412					
		5.00%	4.26%	5.97%	4.4%	4.09%	6.38%	5.29%	7.15%	4.40%	3.67%	4.0%	8.23%	5.43%	6.61%	7.05%	4.53%	3.13%	3.57%	3.00%	2.06%	2.94%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	2	0	2	1	0	1	2	0	1	0	1	0	4	6	1	1	3	0	0	0					
		0.20%	0.12%	0.22%	0.0%	0.35%	0.12%	0.0%	0.16%	0.40%	0.0%	0.18%	0.0%	0.24%	0.0%	0.44%	0.49%	0.11%	0.32%	0.69%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2715	174	163	133	166	198	151	140	97	98	112	39	84	223	169	319	92	95	116	25	103	18					
		21.44%	21.19%	18.73%	17.73%	29.53%	24.78%	25.81%	22.76%	19.43%	18.95%	20.36%	16.04%	20.74%	19.15%	18.92%	26.29%	10.67%	30.84%	26.85%	25.77%	25.24%	27.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	19	23	23	17	17	17	13	15	12	25	11	8	38	20	12	11	4	7	1	4	2					
		2.36%	2.31%	2.64%	3.06%	3.02%	2.12%	2.90%	2.11%	3.00%	2.32%	4.54%	4.52%	1.97%	3.26%	2.23%	0.98%	1.27%	1.29%	1.62%	1.03%	0.98%	3.07%					
37	"20. ""Политическая партия ""Единая Россия"""	3619	240	180	185	165	178	157	141	120	113	131	50	103	338	267	391	406	93	186	37	119	19					
		28.59%	29.23%	20.68%	24.66%	29.35%	22.27%	26.83%	22.92%	24.04%	21.85%	23.81%	20.57%	25.43%	29.03%	29.89%	32.23%	47.09%	30.19%	43.05%	38.14%	29.16%	29.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	0	30	1	0	0	0	1	0	0	0	2	5	1	0	1	0	8	0	1	0					
		0.39%	0.0%	0.0%	4.0%	0.17%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.49%	0.42%	0.11%	0.0%	0.11%	0.0%	1.85%	0.0%	0.24%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	1	3	1	2	1	0	1	0	2	1	1	0	7	1	5	2	1	0	0	1	0					
		0.23%	0.12%	0.34%	0.13%	0.35%	0.12%	0.0%	0.16%	0.0%	0.38%	0.18%	0.41%	0.0%	0.60%	0.11%	0.41%	0.23%	0.32%	0.0%	0.0%	0.24%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2673	196	268	173	55	195	131	160	144	175	151	69	109	289	214	95	68	35	33	10	101	2					
		21.11%	23.87%	30.80%	23.06%	9.78%	24.40%	22.39%	26.01%	28.85%	33.84%	27.45%	28.39%	26.91%	24.82%	23.96%	7.83%	7.88%	11.36%	7.63%	10.30%	24.75%	3.07%					
																												
41	Против всех	615	42	45	44	36	50	26	27	23	27	19	15	14	46	38	71	45	18	11	1	12	5					
		4.85%	5.11%	5.17%	5.86%	6.40%	6.25%	4.44%	4.39%	4.60%	5.22%	3.45%	6.17%	3.45%	3.95%	4.25%	5.85%	5.22%	5.84%	2.54%	1.03%	2.94%	7.69%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
