7	Число избирательных бюллетеней в переносных ящиках для голосования	12956	424	860	214	269	353	283	444	471	178	578	353	349	310	397	411	131	67	189	203	225	353	17	18	5	251	190	240	505	392	147	73	275	159	234	60	154	98	80	123	6	31	78	13	135	54	39	48	55	188	351	100	150	112	182	118	223	589	252	149									
8	Число бюллетеней в стационарных ящиках для голосования	40230	1091	1235	1174	995	1002	693	1305	581	714	1163	1009	762	1381	1293	1299	312	289	953	860	857	507	65	104	136	486	349	405	586	428	363	244	601	671	866	930	566	776	264	584	76	71	99	43	503	178	253	126	1035	545	1412	812	711	1020	729	1108	1117	1053	667	773									
9	Число недействительных избирательных бюллетеней	618	32	24	12	7	0	0	25	6	14	1	19	9	18	14	19	1	2	3	15	4	4	0	0	0	2	3	9	9	11	11	3	11	8	0	5	6	57	0	9	1	1	2	0	6	0	5	4	88	7	3	20	12	23	6	13	9	26	9	10									
10	Число действительных избирательных бюллетеней	52568	1483	2071	1376	1257	1355	976	1724	1046	878	1740	1343	1102	1673	1676	1691	442	354	1139	1048	1078	856	82	122	141	735	536	636	1082	809	499	314	865	822	1100	985	714	817	344	698	81	101	175	56	632	232	287	170	1002	726	1760	892	849	1109	905	1213	1331	1616	910	912									
11	Число полученных открепительных  удостоверений	1155	28	29	25	16	20	11	45	15	20	30	22	23	38	60	36	20	9	50	15	30	20	10	10	5	25	4	6	10	30	20	12	15	13	12	15	15	25	5	15	5	5	5	5	18	10	4	5	15	27	50	20	29	38	13	20	20	28	22	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1155	28	29	25	16	20	11	45	15	20	30	22	23	38	60	36	20	9	50	15	30	20	10	10	5	25	4	6	10	30	20	12	15	13	12	15	15	25	5	15	5	5	5	5	18	10	4	5	15	27	50	20	29	38	13	20	20	28	22	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	407	11	4	23	14	6	22	16	18	7	9	2	16	36	19	9	4	4	0	6	4	3	0	0	4	0	2	1	3	4	0	6	3	13	8	0	2	4	2	13	1	1	1	0	0	2	0	0	3	2	9	13	7	3	5	8	12	15	27	0									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	45	0	0	4	4	1	1	1	1	0	1	3	3	4	1	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	1	2	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	3047	89	70	41	98	22	52	132	83	47	102	42	60	96	99	112	23	36	69	45	68	53	1	6	5	43	52	38	79	65	30	33	48	70	48	38	50	41	21	66	9	15	11	3	43	23	33	12	81	33	8	100	21	21	49	86	108	110	44	64									
		5.73%	5.87%	3.34%	2.95%	7.75%	1.62%	5.33%	7.55%	7.89%	5.27%	5.86%	3.08%	5.40%	5.68%	5.86%	6.55%	5.19%	10.11%	6.04%	4.23%	6.28%	6.16%	1.22%	4.92%	3.55%	5.83%	9.65%	5.89%	7.24%	7.93%	5.88%	10.41%	5.48%	8.43%	4.36%	3.84%	6.94%	4.69%	6.10%	9.34%	10.98%	14.71%	6.21%	5.36%	6.74%	9.91%	11.30%	6.90%	7.43%	4.50%	0.45%	10.96%	2.44%	1.86%	5.38%	7.01%	8.06%	6.70%	4.79%	6.94%									
20	Зюганов Геннадий Андреевич	9932	266	161	302	262	241	277	374	252	233	329	289	280	362	328	286	76	81	123	100	210	166	9	13	17	122	109	127	179	148	103	75	143	164	197	249	215	188	58	113	6	21	19	5	60	39	54	27	113	214	122	233	163	256	164	223	292	367	160	167									
		18.67%	17.56%	7.68%	21.76%	20.73%	17.79%	28.38%	21.38%	23.95%	26.12%	18.90%	21.22%	25.20%	21.41%	19.41%	16.73%	17.16%	22.75%	10.77%	9.41%	19.41%	19.30%	10.98%	10.66%	12.06%	16.55%	20.22%	19.69%	16.41%	18.05%	20.20%	23.66%	16.32%	19.76%	17.91%	25.15%	29.86%	21.51%	16.86%	15.98%	7.32%	20.59%	10.73%	8.93%	9.40%	16.81%	18.49%	15.52%	10.37%	29.20%	6.92%	25.55%	18.93%	22.61%	18.00%	18.19%	21.79%	22.35%	17.41%	18.11%									
21	Миронов Сергей Михайлович	1392	56	25	40	37	13	18	67	15	40	13	44	54	59	61	42	11	7	23	13	29	17	2	0	4	5	14	34	32	20	7	4	8	30	17	28	23	18	13	16	2	2	4	2	10	5	6	6	28	10	35	36	21	38	36	43	48	46	29	26									
		2.62%	3.70%	1.19%	2.88%	2.93%	0.96%	1.84%	3.83%	1.43%	4.48%	0.75%	3.23%	4.86%	3.49%	3.61%	2.46%	2.48%	1.97%	2.01%	1.22%	2.68%	1.98%	2.44%	0.00%	2.84%	0.68%	2.60%	5.27%	2.93%	2.44%	1.37%	1.26%	0.91%	3.61%	1.55%	2.83%	3.19%	2.06%	3.78%	2.26%	2.44%	1.96%	2.26%	3.57%	1.57%	2.16%	2.05%	3.45%	2.57%	1.36%	1.99%	3.95%	2.44%	3.36%	3.95%	3.51%	3.58%	2.80%	3.16%	2.82%									
22	Прохоров Михаил Дмитриевич	1762	78	52	91	70	14	17	90	16	61	25	62	57	112	32	76	19	9	14	12	24	30	3	2	7	12	13	41	42	23	23	7	14	37	22	28	21	31	0	12	1	3	5	1	4	0	5	3	35	41	2	65	9	11	55	95	58	0	41	29									
		3.31%	5.15%	2.48%	6.56%	5.54%	1.03%	1.74%	5.15%	1.52%	6.84%	1.44%	4.55%	5.13%	6.62%	1.89%	4.44%	4.29%	2.53%	1.23%	1.13%	2.22%	3.49%	3.66%	1.64%	4.96%	1.63%	2.41%	6.36%	3.85%	2.80%	4.51%	2.21%	1.60%	4.46%	2.00%	2.83%	2.92%	3.55%	0.00%	1.70%	1.22%	2.94%	2.82%	1.79%	0.63%	0.00%	1.71%	1.72%	3.21%	5.59%	0.11%	7.13%	1.05%	0.97%	6.04%	7.75%	4.33%	0.00%	4.46%	3.15%									
23	Путин Владимир Владимирович	36435	994	1763	902	790	1065	612	1061	680	497	1271	906	651	1044	1156	1175	313	221	910	878	747	590	67	101	108	553	348	396	750	553	336	195	652	521	816	642	405	539	252	491	63	60	136	45	515	165	189	122	745	428	1593	458	635	783	601	766	825	1093	636	626									
		68.50%	65.61%	84.15%	64.99%	62.50%	78.60%	62.70%	60.66%	64.64%	55.72%	73.00%	66.52%	58.60%	61.74%	68.40%	68.71%	70.65%	62.08%	79.68%	82.60%	69.04%	68.60%	81.71%	82.79%	76.60%	75.03%	64.56%	61.40%	68.74%	67.44%	65.88%	61.51%	74.43%	62.77%	74.18%	64.85%	56.25%	61.67%	73.26%	69.45%	76.83%	58.82%	76.84%	80.36%	80.72%	71.12%	64.73%	70.11%	68.35%	58.39%	90.36%	50.22%	73.75%	69.17%	65.97%	62.48%	61.57%	66.57%	69.21%	67.90%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
