19	Жириновский Владимир Вольфович	4555	148	128	175	127	173	210	100	132	90	142	184	196	148	154	63	58	112	62	142	143	144	20	148	108	214	81	49	22	14	12	21	86	15	55	28	30	96	99	32	27	38	80	68	21	9	90	38	23	29	22	149					
		12.96%	10.52%	11.22%	13.91%	11.78%	14.95%	16.28%	10.87%	11.12%	12.15%	13.04%	16.85%	14.43%	13.21%	13.10%	9.47%	14.54%	16.26%	14.59%	15.09%	13.83%	14.94%	6.19%	11.24%	14.84%	14.77%	12.14%	10.56%	8.98%	10.45%	11.76%	5.57%	11.11%	14.71%	15.99%	14.14%	11.15%	11.75%	22.81%	11.72%	9.68%	13.67%	17.09%	13.36%	6.19%	4.35%	12.50%	18.18%	9.70%	9.15%	9.32%	12.50%					
20	Зюганов Геннадий Андреевич	8247	406	308	285	258	288	268	277	352	185	311	263	299	294	358	220	81	164	86	180	301	225	44	334	139	256	151	91	34	28	17	40	180	10	68	36	33	121	74	41	59	55	122	68	72	31	153	34	99	100	48	300					
		23.47%	28.86%	26.99%	22.66%	23.93%	24.89%	20.78%	30.11%	29.65%	24.97%	28.56%	24.08%	22.02%	26.25%	30.44%	33.08%	20.30%	23.80%	20.24%	19.13%	29.11%	23.34%	13.62%	25.36%	19.09%	17.67%	22.64%	19.61%	13.88%	20.90%	16.67%	10.61%	23.26%	9.80%	19.77%	18.18%	12.27%	14.81%	17.05%	15.02%	21.15%	19.78%	26.07%	13.36%	21.24%	14.98%	21.25%	16.27%	41.77%	31.55%	20.34%	25.17%					
21	Медведев Дмитрий Анатольевич	21522	831	679	764	668	682	774	499	674	444	612	618	833	649	635	371	248	394	263	598	559	579	237	801	459	932	422	319	189	90	72	308	490	76	214	126	204	583	257	195	191	183	261	365	237	158	471	135	111	180	163	719					
		61.25%	59.06%	59.51%	60.73%	61.97%	58.95%	60.00%	54.24%	56.78%	59.92%	56.20%	56.59%	61.34%	57.95%	53.99%	55.79%	62.16%	57.18%	61.88%	63.55%	54.06%	60.06%	73.37%	60.82%	63.05%	64.32%	63.27%	68.75%	77.14%	67.16%	70.59%	81.70%	63.31%	74.51%	62.21%	63.64%	75.84%	71.36%	59.22%	71.43%	68.46%	65.83%	55.77%	71.71%	69.91%	76.33%	65.42%	64.59%	46.84%	56.78%	69.07%	60.32%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
