Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Вяземская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50					
		3.64%	1.50%	1.83%	0.74%	0.00%	3.68%	1.70%	1.23%	1.69%	4.01%	4.73%	2.42%	4.74%	4.20%	6.24%	1.05%	2.26%	4.61%	4.11%	3.30%	0.65%	4.94%	2.18%	4.48%	1.41%	2.83%	1.55%	0.74%	0.72%	1.29%	1.21%	0.40%	4.56%	5.20%	4.26%	2.24%	3.81%	4.49%	4.34%	5.36%	3.88%	5.18%	3.91%	3.21%	1.21%	2.16%	1.36%	2.15%	5.15%	5.09%	3.57%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
