Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Георгиевская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	645	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	35	25	25	25	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	380	23	7	9	13	8	12	14	8	8	16	6	9	13	15	12	20	14	15	18	17	28	24	19	24	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	319	5	25	19	9	9	13	8	0	17	10	8	85	4	6	8	8	7	4	4	3	9	12	8	24	14					
14	Число погашенных неиспользованных открепительных удостоверений	265	2	18	16	12	17	13	11	17	17	9	19	16	12	10	13	5	11	10	7	8	7	1	6	1	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	422	9	13	15	15	10	16	24	14	23	11	7	17	7	16	19	21	19	15	11	17	39	16	22	22	24					
		1.71%	0.85%	1.41%	1.43%	1.71%	1.61%	1.74%	2.62%	1.40%	2.45%	0.77%	0.77%	1.99%	0.60%	1.66%	2.35%	2.31%	1.89%	1.60%	1.09%	2.21%	2.99%	1.99%	2.20%	1.85%	1.85%					
19	2.Всероссийская политическая партия «Гражданская Сила»	164	20	5	7	5	4	2	6	2	6	8	5	1	11	11	2	3	5	7	7	5	8	8	5	6	15					
		0.66%	1.89%	0.54%	0.67%	0.57%	0.64%	0.22%	0.66%	0.20%	0.64%	0.56%	0.55%	0.12%	0.94%	1.14%	0.25%	0.33%	0.50%	0.75%	0.69%	0.65%	0.61%	0.99%	0.50%	0.51%	1.15%					
20	3.Политическая партия «Демократическая партия России»	18	3	1	0	0	1	0	1	0	2	0	1	0	0	0	1	1	1	1	0	0	0	3	0	1	1					
		0.07%	0.28%	0.11%	0.00%	0.00%	0.16%	0.00%	0.11%	0.00%	0.21%	0.00%	0.11%	0.00%	0.00%	0.00%	0.12%	0.11%	0.10%	0.11%	0.00%	0.00%	0.00%	0.37%	0.00%	0.08%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3238	110	103	101	113	66	96	120	146	139	152	138	99	183	139	130	124	165	122	134	82	217	95	131	171	162					
		13.13%	10.41%	11.16%	9.64%	12.91%	10.59%	10.43%	13.11%	14.60%	14.80%	10.61%	15.13%	11.61%	15.63%	14.39%	16.07%	13.61%	16.45%	13.05%	13.23%	10.68%	16.67%	11.79%	13.07%	14.42%	12.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	143	4	6	4	6	3	6	9	5	5	4	3	2	6	5	13	2	5	13	6	5	9	5	3	8	6					
		0.58%	0.38%	0.65%	0.38%	0.69%	0.48%	0.65%	0.98%	0.50%	0.53%	0.28%	0.33%	0.23%	0.51%	0.52%	1.61%	0.22%	0.50%	1.39%	0.59%	0.65%	0.69%	0.62%	0.30%	0.67%	0.46%					
23	6.Политическая партия «Партия социальной справедливости»	35	1	3	1	0	3	1	2	4	2	4	1	0	0	1	2	0	3	1	0	2	2	0	0	1	1					
		0.14%	0.09%	0.33%	0.10%	0.00%	0.48%	0.11%	0.22%	0.40%	0.21%	0.28%	0.11%	0.00%	0.00%	0.10%	0.25%	0.00%	0.30%	0.11%	0.00%	0.26%	0.15%	0.00%	0.00%	0.08%	0.08%					
24	7.Политическая партия «Либерально-демократическая партия России»	1642	89	50	58	70	29	49	64	64	52	143	61	49	61	73	44	50	66	57	72	53	78	51	76	81	102					
		6.66%	8.42%	5.42%	5.53%	8.00%	4.65%	5.33%	6.99%	6.40%	5.54%	9.99%	6.69%	5.74%	5.21%	7.56%	5.44%	5.49%	6.58%	6.10%	7.11%	6.90%	5.99%	6.33%	7.58%	6.83%	7.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4462	171	160	174	179	104	175	164	175	164	217	202	174	260	167	159	144	199	183	171	157	225	109	194	200	235					
		18.09%	16.18%	17.33%	16.60%	20.46%	16.69%	19.02%	17.92%	17.50%	17.47%	15.15%	22.15%	20.40%	22.20%	17.29%	19.65%	15.81%	19.84%	19.57%	16.88%	20.44%	17.28%	13.52%	19.36%	16.86%	18.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	155	5	1	10	7	6	4	7	8	6	10	3	3	5	9	2	1	5	6	6	3	9	9	12	6	12					
		0.63%	0.47%	0.11%	0.95%	0.80%	0.96%	0.43%	0.77%	0.80%	0.64%	0.70%	0.33%	0.35%	0.43%	0.93%	0.25%	0.11%	0.50%	0.64%	0.59%	0.39%	0.69%	1.12%	1.20%	0.51%	0.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13891	635	561	650	469	386	525	500	564	522	857	473	486	614	529	424	548	516	510	583	423	684	501	538	668	725					
		56.31%	60.08%	60.78%	62.02%	53.60%	61.96%	57.07%	54.64%	56.40%	55.59%	59.85%	51.86%	56.98%	52.43%	54.76%	52.41%	60.15%	51.45%	54.55%	57.55%	55.08%	52.53%	62.16%	53.69%	56.32%	55.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	257	7	11	18	6	3	10	12	6	5	15	7	12	12	11	9	7	9	9	12	10	17	6	14	17	12					
		1.04%	0.66%	1.19%	1.72%	0.69%	0.48%	1.09%	1.31%	0.60%	0.53%	1.05%	0.77%	1.41%	1.02%	1.14%	1.11%	0.77%	0.90%	0.96%	1.18%	1.30%	1.31%	0.74%	1.40%	1.43%	0.92%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
