13	Число избирателей, проголосовавших по открепительным удостоверениям	968	15	32	34	25	8	15	7	24	20	9	8	14	20	9	22	13	16	7	11	12	13	13	14	7	10	6	11	4	5	23	7	6	13	15	6	8	11	36	35	22	23	15	13	21	5	40	63	19	8	10	19	20	16	23	8	9	23	8	12	10	15	2									
14	Число неиспользованных открепительных удостоверений	29	0	0	3	3	0	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	28	1	1	0	0	2	2	2	2	2	0	0	0	5	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	3970	126	85	72	92	55	196	83	133	120	56	109	130	106	22	133	24	137	64	26	9	54	39	17	51	42	76	66	24	31	28	38	42	37	11	9	4	125	15	106	143	43	84	53	94	82	69	47	22	20	25	31	35	44	35	44	67	66	122	83	64	72	32									
		7.87%	11.26%	6.34%	6.11%	12.57%	9.84%	11.85%	6.93%	11.81%	8.98%	6.59%	8.33%	9.38%	6.18%	5.82%	11.56%	7.27%	12.74%	7.68%	6.33%	7.32%	10.23%	9.18%	5.45%	7.97%	6.19%	7.52%	8.32%	7.52%	8.05%	6.81%	11.14%	7.04%	10.82%	5.98%	10.98%	5.41%	8.58%	5.10%	8.45%	8.56%	4.99%	6.65%	7.37%	7.65%	8.72%	5.85%	7.03%	5.06%	4.39%	5.27%	4.61%	7.19%	5.87%	5.03%	5.40%	7.48%	6.44%	8.98%	6.88%	5.50%	5.86%	9.55%									
20	Зюганов Геннадий Андреевич	7129	120	236	212	89	82	227	224	134	158	147	209	138	231	64	157	51	139	139	56	14	57	80	34	64	122	110	90	39	47	59	40	90	36	20	12	5	195	31	215	251	110	173	77	177	118	147	92	61	59	66	100	70	133	119	128	120	143	214	191	196	156	55									
		14.13%	10.72%	17.60%	17.98%	12.16%	14.67%	13.72%	18.71%	11.90%	11.82%	17.29%	15.98%	9.96%	13.46%	16.93%	13.64%	15.45%	12.93%	16.69%	13.63%	11.38%	10.80%	18.82%	10.90%	10.00%	17.97%	10.89%	11.35%	12.23%	12.21%	14.36%	11.73%	15.08%	10.53%	10.87%	14.63%	6.76%	13.38%	10.54%	17.15%	15.03%	12.78%	13.69%	10.71%	14.40%	12.55%	12.46%	13.75%	14.02%	12.94%	13.92%	14.88%	14.37%	17.76%	17.10%	15.71%	13.39%	13.95%	15.76%	15.82%	16.84%	12.69%	16.42%									
21	Миронов Сергей Михайлович	3152	44	92	91	29	31	72	80	56	73	57	79	182	82	14	60	22	99	34	19	5	35	29	6	28	23	83	34	19	20	32	19	34	14	7	5	2	94	17	58	94	52	80	37	73	58	74	50	24	29	24	56	29	44	47	52	59	84	91	98	86	106	25									
		6.25%	3.93%	6.86%	7.72%	3.96%	5.55%	4.35%	6.68%	4.97%	5.46%	6.71%	6.04%	13.13%	4.78%	3.70%	5.21%	6.67%	9.21%	4.08%	4.62%	4.07%	6.63%	6.82%	1.92%	4.38%	3.39%	8.22%	4.29%	5.96%	5.19%	7.79%	5.57%	5.70%	4.09%	3.80%	6.10%	2.70%	6.45%	5.78%	4.63%	5.63%	6.04%	6.33%	5.15%	5.94%	6.17%	6.27%	7.47%	5.52%	6.36%	5.06%	8.33%	5.95%	5.87%	6.75%	6.38%	6.58%	8.20%	6.70%	8.12%	7.39%	8.62%	7.46%									
22	Прохоров Михаил Дмитриевич	5010	130	144	115	59	18	166	139	110	170	93	186	71	195	46	70	30	47	60	17	3	22	54	26	55	57	100	51	19	33	43	31	59	24	12	6	4	129	33	123	159	118	143	62	202	70	169	63	47	41	43	79	51	107	80	87	108	102	146	111	127	117	28									
		9.93%	11.62%	10.74%	9.75%	8.06%	3.22%	10.04%	11.61%	9.77%	12.72%	10.94%	14.22%	5.12%	11.36%	12.17%	6.08%	9.09%	4.37%	7.20%	4.14%	2.44%	4.17%	12.71%	8.33%	8.59%	8.39%	9.90%	6.43%	5.96%	8.57%	10.46%	9.09%	9.88%	7.02%	6.52%	7.32%	5.41%	8.85%	11.22%	9.81%	9.52%	13.70%	11.31%	8.62%	16.44%	7.45%	14.32%	9.42%	10.80%	8.99%	9.07%	11.76%	10.47%	14.29%	11.49%	10.67%	12.05%	9.95%	10.75%	9.20%	10.91%	9.52%	8.36%									
23	Путин Владимир Владимирович	30565	681	762	676	450	368	975	659	685	805	485	711	852	1077	231	711	200	641	520	290	92	353	215	227	431	431	622	544	215	251	247	210	368	219	133	49	59	899	191	735	992	527	763	484	664	595	703	410	275	299	310	394	290	413	408	497	529	623	773	710	679	762	195									
		60.57%	60.86%	56.82%	57.34%	61.48%	65.83%	58.95%	55.05%	60.83%	60.21%	57.06%	54.36%	61.47%	62.76%	61.11%	61.77%	60.61%	59.63%	62.42%	70.56%	74.80%	66.86%	50.59%	72.76%	67.34%	63.48%	61.58%	68.60%	67.40%	65.19%	60.10%	61.58%	61.64%	64.04%	72.28%	59.76%	79.73%	61.70%	64.97%	58.61%	59.40%	61.21%	60.36%	67.32%	54.03%	63.30%	59.58%	61.29%	63.22%	65.57%	65.40%	58.63%	59.55%	55.14%	58.62%	60.98%	59.04%	60.78%	56.92%	58.82%	58.33%	62.00%	58.21%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
