7	Число избирательных бюллетеней в переносных ящиках для голосования	5401	35	47	41	1	93	299	25	25	50	37	29	41	132	81	48	57	90	18	120	54	50	56	100	206	114	194	55	48	46	95	133	128	56	87	20	15	129	44	229	185	66	86	58	106	93	100	96	63	57	198	46	89	89	269	158	85	75	321	33					
8	Число бюллетеней в стационарных ящиках для голосования	45326	1147	1269	1245	763	547	1516	1106	819	1462	948	1271	1190	1310	276	1155	251	972	791	308	91	564	415	348	561	667	624	328	410	316	442	178	953	283	119	70	100	1369	225	1020	1527	1084	1621	1249	971	479	348	314	417	456	368	665	715	1527	1148	1408	965	1152	1076	407					
9	Число недействительных избирательных бюллетеней	400	7	15	26	10	1	26	10	0	0	12	15	0	15	0	0	4	18	0	3	0	6	6	0	11	11	8	0	3	0	2	0	10	0	1	1	3	20	5	16	0	16	1	17	0	0	8	3	5	0	4	0	7	29	0	0	12	14	19	0					
10	Число действительных избирательных бюллетеней	50327	1175	1301	1260	754	639	1789	1121	844	1512	973	1285	1231	1427	357	1203	304	1044	809	425	145	608	465	448	756	770	810	383	455	362	535	311	1071	339	205	89	112	1478	264	1233	1712	1134	1706	1290	1077	572	440	407	475	513	562	711	797	1587	1417	1566	1038	1213	1378	440					
11	Число полученных открепительных  удостоверений	1544	40	40	32	75	15	40	40	40	40	30	40	38	20	25	30	10	30	25	10	5	15	10	50	20	20	30	10	15	10	15	10	30	10	10	5	5	40	8	39	40	42	49	30	20	20	16	16	18	30	16	22	21	40	40	40	40	30	25	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1063	24	36	22	72	12	30	27	32	33	23	37	37	14	7	26	0	26	11	5	1	11	10	35	10	17	19	3	11	7	6	3	18	5	0	1	3	29	4	39	33	40	29	30	18	14	6	9	10	10	2	18	20	16	19	18	19	18	20	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	702	16	21	17	18	9	13	19	15	11	10	15	12	17	23	18	10	12	5	10	8	6	10	13	3	4	5	7	20	7	7	3	6	8	8	3	7	13	23	23	15	7	12	12	14	9	9	17	16	10	7	17	19	12	21	11	11	8	10	10					
14	Число неиспользованных открепительных удостоверений	481	16	4	10	3	3	10	13	8	7	7	3	1	6	18	4	10	4	14	5	4	4	0	15	10	3	11	7	4	3	9	7	12	5	10	4	2	11	4	0	7	2	20	0	2	6	10	7	8	20	14	4	1	24	21	22	21	12	5	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	21	0	0	0	1	0	1	3	1	2	0	1	0	1	0	2	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	477	13	16	11	12	7	22	15	3	1	9	27	13	14	2	5	3	14	6	4	1	9	10	3	5	7	8	3	4	3	6	3	14	1	3	3	2	11	5	13	5	15	0	22	1	3	5	2	3	3	10	3	14	32	1	5	5	16	18	3					
		0.94%	1.10%	1.22%	0.86%	1.57%	1.09%	1.21%	1.33%	0.36%	0.07%	0.91%	2.08%	1.06%	0.97%	0.56%	0.42%	0.97%	1.32%	0.74%	0.93%	0.69%	1.47%	2.12%	0.67%	0.65%	0.90%	0.98%	0.78%	0.87%	0.83%	1.12%	0.96%	1.30%	0.29%	1.46%	3.33%	1.74%	0.73%	1.86%	1.04%	0.29%	1.30%	0.00%	1.68%	0.09%	0.52%	1.12%	0.49%	0.63%	0.58%	1.77%	0.42%	1.74%	1.98%	0.07%	0.32%	0.48%	1.30%	1.29%	0.68%					
19	Жириновский Владимир Вольфович	3548	111	97	136	119	55	103	120	24	7	89	128	59	155	27	40	24	94	21	37	3	65	56	42	54	57	75	12	51	35	38	35	94	19	10	9	21	134	24	125	79	102	6	93	12	27	32	31	33	22	41	29	53	151	8	70	88	95	107	64					
		6.99%	9.39%	7.37%	10.58%	15.58%	8.59%	5.67%	10.61%	2.84%	0.46%	9.04%	9.85%	4.79%	10.75%	7.56%	3.33%	7.79%	8.85%	2.60%	8.64%	2.07%	10.59%	11.89%	9.38%	7.04%	7.30%	9.17%	3.13%	11.14%	9.67%	7.08%	11.25%	8.70%	5.60%	4.85%	10.00%	18.26%	8.95%	8.92%	10.01%	4.61%	8.87%	0.35%	7.12%	1.11%	4.72%	7.14%	7.56%	6.88%	4.29%	7.24%	4.08%	6.59%	9.34%	0.56%	4.47%	8.38%	7.74%	7.66%	14.55%					
20	Зюганов Геннадий Андреевич	9034	206	288	276	110	77	319	217	164	280	234	252	256	270	77	250	56	198	169	67	14	81	97	69	89	146	112	78	73	51	88	41	148	69	24	16	12	244	39	191	361	145	337	179	190	112	54	59	78	92	88	174	141	279	250	341	201	211	211	83					
		17.81%	17.43%	21.88%	21.46%	14.40%	12.03%	17.58%	19.19%	19.43%	18.52%	23.76%	19.38%	20.80%	18.72%	21.57%	20.78%	18.18%	18.64%	20.89%	15.65%	9.66%	13.19%	20.59%	15.40%	11.60%	18.69%	13.69%	20.37%	15.94%	14.09%	16.39%	13.18%	13.69%	20.35%	11.65%	17.78%	10.43%	16.29%	14.50%	15.29%	21.09%	12.61%	19.74%	13.70%	17.64%	19.58%	12.05%	14.39%	16.25%	17.93%	15.55%	24.47%	17.54%	17.26%	17.64%	21.78%	19.14%	17.20%	15.10%	18.86%					
21	Медведев Дмитрий Анатольевич	37268	845	900	837	513	500	1345	769	653	1224	641	878	903	988	251	908	221	738	613	317	127	453	302	334	608	560	615	290	327	273	403	232	815	250	168	61	77	1089	196	904	1267	872	1363	996	874	430	349	315	361	396	423	505	589	1125	1158	1150	744	891	1042	290					
		73.47%	71.49%	68.39%	65.09%	67.15%	78.13%	74.10%	67.99%	77.37%	80.95%	65.08%	67.54%	73.35%	68.52%	70.31%	75.48%	71.75%	69.49%	75.77%	74.07%	87.59%	73.78%	64.12%	74.55%	79.27%	71.70%	75.18%	75.72%	71.40%	75.41%	75.05%	74.60%	75.39%	73.75%	81.55%	67.78%	66.96%	72.70%	72.86%	72.38%	74.01%	75.83%	79.85%	76.21%	81.15%	75.17%	77.90%	76.83%	75.21%	77.19%	74.73%	71.03%	73.26%	69.62%	81.72%	73.44%	70.86%	72.62%	74.59%	65.91%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
