Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Верхнехавская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	40	1	0	2	1	0	13	0	0	0	1	16	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1932	23	48	21	41	107	21	10	21	134	140	191	116	4	15	58	5	19	71	68	25	29	152	30	36	89	22	11	48	153	97	127					
		14.73%	9.50%	15.05%	8.79%	11.55%	13.86%	7.61%	11.36%	10.24%	17.61%	16.28%	20.47%	14.76%	6.78%	8.11%	16.29%	7.69%	10.00%	17.49%	22.59%	8.39%	10.39%	19.05%	8.40%	8.65%	13.30%	7.72%	12.36%	12.37%	17.98%	15.57%	19.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1510	32	43	20	33	63	28	16	36	88	106	93	104	10	33	36	8	20	51	37	29	34	115	29	27	74	48	5	44	106	66	76					
		11.51%	13.22%	13.48%	8.37%	9.30%	8.16%	10.14%	18.18%	17.56%	11.56%	12.33%	9.97%	13.23%	16.95%	17.84%	10.11%	12.31%	10.53%	12.56%	12.29%	9.73%	12.19%	14.41%	8.12%	6.49%	11.06%	16.84%	5.62%	11.34%	12.46%	10.59%	11.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	0	2	2	3	3	3	1	1	12	6	9	6	1	0	3	4	2	2	2	0	2	4	1	2	6	1	2	3	3	2	4					
		0.70%	0.00%	0.63%	0.84%	0.85%	0.39%	1.09%	1.14%	0.49%	1.58%	0.70%	0.96%	0.76%	1.69%	0.00%	0.84%	6.15%	1.05%	0.49%	0.66%	0.00%	0.72%	0.50%	0.28%	0.48%	0.90%	0.35%	2.25%	0.77%	0.35%	0.32%	0.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2956	29	114	58	71	138	78	29	62	211	187	250	152	6	45	58	16	59	101	80	57	70	173	50	62	127	41	6	73	205	164	184					
		22.54%	11.98%	35.74%	24.27%	20.00%	17.88%	28.26%	32.95%	30.24%	27.73%	21.74%	26.80%	19.34%	10.17%	24.32%	16.29%	24.62%	31.05%	24.88%	26.58%	19.13%	25.09%	21.68%	14.01%	14.90%	18.98%	14.39%	6.74%	18.81%	24.09%	26.32%	27.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	167	0	0	1	3	7	0	0	5	10	16	8	4	0	0	8	0	0	4	5	0	0	14	2	4	22	5	1	1	22	12	13					
		1.27%	0.00%	0.00%	0.42%	0.85%	0.91%	0.00%	0.00%	2.44%	1.31%	1.86%	0.86%	0.51%	0.00%	0.00%	2.25%	0.00%	0.00%	0.99%	1.66%	0.00%	0.00%	1.75%	0.56%	0.96%	3.29%	1.75%	1.12%	0.26%	2.59%	1.93%	1.96%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6239	155	109	131	201	445	143	32	75	297	384	362	398	35	84	188	31	88	175	98	184	142	315	238	277	347	160	63	213	352	273	244					
		47.57%	64.05%	34.17%	54.81%	56.62%	57.64%	51.81%	36.36%	36.59%	39.03%	44.65%	38.80%	50.64%	59.32%	45.41%	52.81%	47.69%	46.32%	43.10%	32.56%	61.74%	50.90%	39.47%	66.67%	66.59%	51.87%	56.14%	70.79%	54.90%	41.36%	43.82%	36.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	64	0	1	1	3	2	0	0	2	2	2	9	2	1	5	2	1	0	1	4	3	2	4	0	3	2	1	1	2	4	2	2					
		0.49%	0.00%	0.31%	0.42%	0.85%	0.26%	0.00%	0.00%	0.98%	0.26%	0.23%	0.96%	0.25%	1.69%	2.70%	0.56%	1.54%	0.00%	0.25%	1.33%	1.01%	0.72%	0.50%	0.00%	0.72%	0.30%	0.35%	1.12%	0.52%	0.47%	0.32%	0.30%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
