Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Мокроусовская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	462	13	25	11	13	10	10	18	8	10	4	14	5	12	5	5	18	35	15	3	18	5	10	3	15	5	37	10	20	5	2	5	10	5	2	19	22	12	10	8	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	441	13	22	10	13	10	10	18	7	7	3	14	5	12	5	5	18	29	14	2	18	5	10	3	15	5	37	10	20	5	1	5	10	5	2	19	21	12	10	6	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	108	3	15	8	1	1	4	1	1	6	3	2	4	3	1	3	3	2	1	2	1	1	4	1	4	1	3	2	3	1	2	2	2	2	1	6	4	1	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	21	0	3	1	0	0	0	0	1	3	1	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	38	2	0	6	3	0	5	3	5	3	0	3	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1012	16	48	79	61	47	49	15	62	26	26	8	14	32	3	22	28	36	18	6	30	12	49	8	33	15	25	7	26	14	16	7	45	8	3	35	16	24	15	26	2					
		14.37%	9.64%	16.72%	18.33%	15.93%	26.11%	16.28%	7.25%	24.03%	15.76%	17.93%	7.41%	14.43%	18.60%	5.45%	19.47%	11.72%	14.40%	9.09%	15.79%	12.77%	14.46%	12.50%	17.78%	16.18%	14.42%	11.26%	5.83%	13.61%	19.72%	15.84%	15.91%	16.67%	13.33%	5.88%	14.23%	9.30%	12.12%	6.85%	14.29%	4.88%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1139	23	45	76	59	30	63	73	33	28	21	20	11	21	8	11	27	34	19	7	43	16	74	6	36	27	38	29	36	15	23	10	44	9	8	22	22	24	20	22	6					
		16.17%	13.86%	15.68%	17.63%	15.40%	16.67%	20.93%	35.27%	12.79%	16.97%	14.48%	18.52%	11.34%	12.21%	14.55%	9.73%	11.30%	13.60%	9.60%	18.42%	18.30%	19.28%	18.88%	13.33%	17.65%	25.96%	17.12%	24.17%	18.85%	21.13%	22.77%	22.73%	16.30%	15.00%	15.69%	8.94%	12.79%	12.12%	9.13%	12.09%	14.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	46	1	1	4	1	0	4	6	0	1	0	1	0	2	2	1	0	1	0	0	0	1	1	0	5	0	0	0	1	1	0	1	2	1	1	1	1	2	1	2	0					
		0.65%	0.60%	0.35%	0.93%	0.26%	0.00%	1.33%	2.90%	0.00%	0.61%	0.00%	0.93%	0.00%	1.16%	3.64%	0.88%	0.00%	0.40%	0.00%	0.00%	0.00%	1.20%	0.26%	0.00%	2.45%	0.00%	0.00%	0.00%	0.52%	1.41%	0.00%	2.27%	0.74%	1.67%	1.96%	0.41%	0.58%	1.01%	0.46%	1.10%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	871	28	38	52	58	16	35	22	28	23	14	6	14	14	5	17	8	41	29	2	28	12	91	8	17	13	18	12	35	10	11	6	23	4	1	33	11	24	36	27	1					
		12.37%	16.87%	13.24%	12.06%	15.14%	8.89%	11.63%	10.63%	10.85%	13.94%	9.66%	5.56%	14.43%	8.14%	9.09%	15.04%	3.35%	16.40%	14.65%	5.26%	11.91%	14.46%	23.21%	17.78%	8.33%	12.50%	8.11%	10.00%	18.32%	14.08%	10.89%	13.64%	8.52%	6.67%	1.96%	13.41%	6.40%	12.12%	16.44%	14.84%	2.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	56	0	4	2	9	2	4	0	2	2	5	1	0	1	0	0	1	1	1	0	2	0	3	0	1	2	1	0	0	2	1	0	1	0	2	2	2	0	0	2	0					
		0.80%	0.00%	1.39%	0.46%	2.35%	1.11%	1.33%	0.00%	0.78%	1.21%	3.45%	0.93%	0.00%	0.58%	0.00%	0.00%	0.42%	0.40%	0.51%	0.00%	0.85%	0.00%	0.77%	0.00%	0.49%	1.92%	0.45%	0.00%	0.00%	2.82%	0.99%	0.00%	0.37%	0.00%	3.92%	0.81%	1.16%	0.00%	0.00%	1.10%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3805	95	148	205	190	81	138	89	127	84	76	71	51	101	37	61	172	134	130	23	127	39	168	22	112	47	137	72	92	29	48	19	145	38	36	146	116	123	144	101	31					
		54.02%	57.23%	51.57%	47.56%	49.61%	45.00%	45.85%	42.99%	49.22%	50.91%	52.41%	65.74%	52.58%	58.72%	67.27%	53.98%	71.97%	53.60%	65.66%	60.53%	54.04%	46.99%	42.86%	48.89%	54.90%	45.19%	61.71%	60.00%	48.17%	40.85%	47.52%	43.18%	53.70%	63.33%	70.59%	59.35%	67.44%	62.12%	65.75%	55.49%	75.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	0	0	3	0	0	1	0	0	0	0	1	4	0	0	0	2	1	0	0	0	0	2	0	0	0	1	0	0	0	2	1	1	0	0	1	1	0	3	1	0					
		0.35%	0.00%	0.00%	0.70%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.93%	4.12%	0.00%	0.00%	0.00%	0.84%	0.40%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	1.98%	2.27%	0.37%	0.00%	0.00%	0.41%	0.58%	0.00%	1.37%	0.55%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
