Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Лузская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714					
		0.06%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.24%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	141	2	2	0	4	4	1	1	2	3	9	1	2	4	2	4	1	3	14	30	14	20	4	14					
		1.37%	0.55%	0.90%	0.0%	1.34%	2.33%	0.63%	0.74%	0.20%	0.72%	1.81%	0.96%	0.78%	1.32%	0.99%	1.34%	0.47%	1.67%	1.26%	2.94%	1.26%	1.51%	1.05%	3.43%					
30	"13. ""Демократическая партия России"""	36	2	1	0	0	0	1	0	4	1	0	0	2	0	2	1	0	0	5	2	2	11	0	2					
		0.35%	0.55%	0.45%	0.0%	0.0%	0.0%	0.63%	0.0%	0.41%	0.24%	0.0%	0.0%	0.78%	0.0%	0.99%	0.33%	0.0%	0.0%	0.45%	0.19%	0.18%	0.83%	0.0%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	3	2	0	1	3	0	0	2	0	0	5	0	0	1	1	0	0	2	0	3	1	4	2					
		0.29%	0.82%	0.90%	0.0%	0.33%	1.75%	0.0%	0.0%	0.20%	0.0%	0.0%	4.80%	0.0%	0.0%	0.49%	0.33%	0.0%	0.0%	0.18%	0.0%	0.27%	0.07%	1.05%	0.49%					
32	"15. ""Партия СЛОН"""	19	2	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	1	3	1	4	0	2					
		0.18%	0.55%	0.0%	0.0%	0.33%	0.58%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.29%	0.09%	0.30%	0.0%	0.49%					
33	"16. ""Родина"" (народно-патриотический союз)"""	859	27	8	17	13	9	19	5	47	31	30	9	6	16	22	9	14	9	122	102	130	132	42	40					
		8.39%	7.43%	3.60%	12.31%	4.37%	5.26%	12.02%	3.70%	4.91%	7.54%	6.06%	8.65%	2.34%	5.31%	10.94%	3.03%	6.69%	5.02%	11.05%	10.02%	11.75%	9.99%	11.08%	9.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	1	0	0	2	0	1	1	4	1	0	1	1	5	0	2	1	0	1	2	9	10	0	3					
		0.43%	0.27%	0.0%	0.0%	0.67%	0.0%	0.63%	0.74%	0.41%	0.24%	0.0%	0.96%	0.39%	1.66%	0.0%	0.67%	0.47%	0.0%	0.09%	0.19%	0.81%	0.75%	0.0%	0.73%					
35	"18. ""ЛДПР"""	1426	56	25	15	36	14	14	20	124	65	78	11	59	22	22	39	18	23	130	182	159	188	51	75					
		13.94%	15.42%	11.26%	10.86%	12.12%	8.18%	8.86%	14.81%	12.95%	15.81%	15.75%	10.57%	23.04%	7.30%	10.94%	13.13%	8.61%	12.84%	11.77%	17.89%	14.37%	14.23%	13.45%	18.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	349	20	6	0	9	4	11	3	47	11	23	2	11	9	7	6	27	6	29	17	16	47	16	22					
		3.41%	5.50%	2.70%	0.0%	3.03%	2.33%	6.96%	2.22%	4.91%	2.67%	4.64%	1.92%	4.29%	2.99%	3.48%	2.02%	12.91%	3.35%	2.62%	1.67%	1.44%	3.55%	4.22%	5.40%					
37	"20. ""Политическая партия ""Единая Россия"""	3810	129	76	48	104	92	65	52	367	158	198	28	80	118	67	101	82	90	385	379	420	474	155	142					
		37.25%	35.53%	34.23%	34.78%	35.01%	53.80%	41.13%	38.51%	38.34%	38.44%	40.0%	26.92%	31.25%	39.20%	33.33%	34.00%	39.23%	50.27%	34.87%	37.26%	37.97%	35.88%	40.89%	34.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	2	0	1	1	2	0	0	1	2	1	1	0	0	0	1	0	0	2	0	0	4	3	1					
		0.21%	0.55%	0.0%	0.72%	0.33%	1.16%	0.0%	0.0%	0.10%	0.48%	0.20%	0.96%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.18%	0.0%	0.0%	0.30%	0.79%	0.24%					
39	"22. ""Развитие предпринимательства"""	33	3	1	0	0	0	0	0	2	1	2	0	1	0	0	0	0	1	4	4	8	4	1	1					
		0.32%	0.82%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.24%	0.40%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.55%	0.36%	0.39%	0.72%	0.30%	0.26%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1229	29	26	25	35	12	11	12	138	38	78	12	13	56	34	51	28	10	188	96	108	165	41	23					
		12.01%	7.98%	11.71%	18.11%	11.78%	7.01%	6.96%	8.88%	14.42%	9.24%	15.75%	11.53%	5.07%	18.60%	16.91%	17.17%	13.39%	5.58%	17.02%	9.43%	9.76%	12.49%	10.81%	5.65%					
																														
41	Против всех	241	14	1	0	6	4	4	4	13	7	14	1	5	5	9	4	3	0	34	27	25	45	5	11					
		2.35%	3.85%	0.45%	0.0%	2.02%	2.33%	2.53%	2.96%	1.35%	1.70%	2.82%	0.96%	1.95%	1.66%	4.47%	1.34%	1.43%	0.0%	3.07%	2.65%	2.26%	3.40%	1.31%	2.70%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
