Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Ярославская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	201	4	10	19	1	10	9	0	1	2	5	2	9	0	0	5	6	6	1	4	2	9	4	15	10	18	4	0	11	4	3	10	3	8	0	0	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	141	3	7	1	4	5	2	3	2	1	5	6	3	1	0	2	4	4	6	3	0	8	3	4	9	7	3	6	5	2	3	4	1	5	13	1	2	3					
14	Число погашенных открепительных удостоверений	1098	45	40	31	29	40	21	20	19	18	45	48	41	20	20	25	24	14	19	26	28	21	26	35	10	32	46	20	39	16	47	40	27	42	50	30	20	24					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	373	12	30	20	8	12	15	4	3	1	8	9	14	0	2	10	19	5	2	5	9	13	5	18	9	18	11	1	13	2	23	26	13	13	3	4	7	6					
		1.56%	1.23%	3.17%	1.23%	1.50%	1.71%	1.92%	1.27%	4.76%	0.30%	1.04%	1.17%	1.83%	0.0%	1.80%	1.88%	2.25%	1.26%	1.30%	1.15%	1.81%	2.35%	1.19%	1.09%	2.31%	1.11%	1.42%	0.84%	1.19%	1.17%	2.49%	1.97%	1.83%	1.92%	0.39%	1.36%	3.51%	1.30%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	724	26	41	53	22	26	30	15	1	11	12	15	27	1	0	14	31	17	2	15	2	8	4	51	6	78	21	2	21	4	14	56	34	26	15	7	4	12					
		3.02%	2.67%	4.33%	3.28%	4.12%	3.71%	3.84%	4.79%	1.58%	3.37%	1.56%	1.96%	3.52%	0.33%	0.0%	2.64%	3.67%	4.31%	1.30%	3.45%	0.40%	1.45%	0.95%	3.09%	1.54%	4.81%	2.72%	1.68%	1.92%	2.35%	1.51%	4.25%	4.80%	3.85%	1.99%	2.38%	2.01%	2.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	663	36	26	38	20	16	25	5	2	14	18	15	17	9	3	6	23	12	2	12	13	10	14	44	14	36	19	3	34	4	27	36	28	28	17	9	7	21					
		2.77%	3.70%	2.74%	2.35%	3.75%	2.28%	3.20%	1.59%	3.17%	4.29%	2.34%	1.96%	2.22%	3.0%	2.70%	1.13%	2.72%	3.04%	1.30%	2.76%	2.61%	1.81%	3.35%	2.67%	3.59%	2.22%	2.46%	2.52%	3.12%	2.35%	2.92%	2.73%	3.96%	4.15%	2.26%	3.06%	3.51%	4.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	608	26	31	40	21	14	15	5	1	13	22	14	19	3	0	2	34	4	1	5	9	8	8	69	4	69	14	2	24	2	33	36	29	7	7	6	3	8					
		2.54%	2.67%	3.27%	2.47%	3.93%	2.00%	1.92%	1.59%	1.58%	3.98%	2.86%	1.83%	2.48%	1.0%	0.0%	0.37%	4.03%	1.01%	0.65%	1.15%	1.81%	1.45%	1.91%	4.19%	1.02%	4.25%	1.81%	1.68%	2.20%	1.17%	3.57%	2.73%	4.10%	1.03%	0.93%	2.04%	1.50%	1.74%					
22	"5. ""За Русь Святую"""	159	2	5	9	0	2	9	1	2	0	0	6	3	1	1	8	4	10	4	2	0	2	2	11	2	18	7	0	11	4	5	5	5	3	9	0	1	5					
		0.66%	0.20%	0.52%	0.55%	0.0%	0.28%	1.15%	0.31%	3.17%	0.0%	0.0%	0.78%	0.39%	0.33%	0.90%	1.50%	0.47%	2.53%	2.61%	0.46%	0.0%	0.36%	0.47%	0.66%	0.51%	1.11%	0.90%	0.0%	1.01%	2.35%	0.54%	0.37%	0.70%	0.44%	1.19%	0.0%	0.50%	1.08%					
23	"6. ""Объединенная Российская партия ""Русь"""	59	1	2	2	1	2	2	1	0	0	0	0	1	0	0	2	3	0	2	3	0	0	0	7	1	2	7	0	1	1	2	6	4	3	1	1	1	0					
		0.24%	0.10%	0.21%	0.12%	0.18%	0.28%	0.25%	0.31%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.37%	0.35%	0.0%	1.30%	0.69%	0.0%	0.0%	0.0%	0.42%	0.25%	0.12%	0.90%	0.0%	0.09%	0.58%	0.21%	0.45%	0.56%	0.44%	0.13%	0.34%	0.50%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	183	9	6	15	7	7	10	0	0	0	0	0	7	0	0	8	9	2	0	2	3	3	1	18	4	16	7	0	8	2	7	18	5	4	1	1	0	3					
		0.76%	0.92%	0.63%	0.92%	1.31%	1.00%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	1.50%	1.06%	0.50%	0.0%	0.46%	0.60%	0.54%	0.23%	1.09%	1.02%	0.98%	0.90%	0.0%	0.73%	1.17%	0.75%	1.36%	0.70%	0.59%	0.13%	0.34%	0.0%	0.65%					
25	"8. ""Народно-республиканская партия России"""	33	0	0	2	0	0	1	0	0	0	0	1	0	0	0	3	1	4	1	0	1	1	0	1	0	2	1	0	2	0	3	5	0	0	1	0	1	2					
		0.13%	0.0%	0.0%	0.12%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.56%	0.11%	1.01%	0.65%	0.0%	0.20%	0.18%	0.0%	0.06%	0.0%	0.12%	0.12%	0.0%	0.18%	0.0%	0.32%	0.37%	0.0%	0.0%	0.13%	0.0%	0.50%	0.43%					
26	"9. ""Российская экологическая партия ""Зеленые"""	127	5	8	13	3	6	11	0	0	2	0	2	6	0	0	1	5	2	2	1	0	0	0	6	2	13	2	3	4	0	3	13	7	2	5	0	0	0					
		0.53%	0.51%	0.84%	0.80%	0.56%	0.85%	1.40%	0.0%	0.0%	0.61%	0.0%	0.26%	0.78%	0.0%	0.0%	0.18%	0.59%	0.50%	1.30%	0.23%	0.0%	0.0%	0.0%	0.36%	0.51%	0.80%	0.25%	2.52%	0.36%	0.0%	0.32%	0.98%	0.99%	0.29%	0.66%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2306	30	26	118	22	47	51	74	2	13	202	43	24	11	14	64	36	11	15	144	46	52	111	156	84	128	50	6	149	12	77	196	15	40	62	81	42	52					
		9.64%	3.08%	2.74%	7.30%	4.12%	6.72%	6.53%	23.64%	3.17%	3.98%	26.26%	5.62%	3.13%	3.66%	12.61%	12.07%	4.27%	2.79%	9.80%	33.17%	9.25%	9.43%	26.61%	9.47%	21.59%	7.89%	6.49%	5.04%	13.68%	7.05%	8.34%	14.88%	2.12%	5.93%	8.24%	27.55%	21.10%	11.32%					
28	"11. ""Истинные патриоты России"""	28	0	0	2	3	3	1	1	0	0	1	0	1	0	0	2	1	2	0	0	3	1	0	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.12%	0.56%	0.42%	0.12%	0.31%	0.0%	0.0%	0.13%	0.0%	0.13%	0.0%	0.0%	0.37%	0.11%	0.50%	0.0%	0.0%	0.60%	0.18%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.07%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	308	18	12	19	5	10	11	1	1	3	0	14	8	4	1	4	15	6	1	4	16	9	6	13	8	22	8	2	15	6	13	15	10	5	8	5	1	9					
		1.28%	1.85%	1.26%	1.17%	0.93%	1.43%	1.40%	0.31%	1.58%	0.92%	0.0%	1.83%	1.04%	1.33%	0.90%	0.75%	1.77%	1.52%	0.65%	0.92%	3.21%	1.63%	1.43%	0.78%	2.05%	1.35%	1.03%	1.68%	1.37%	3.52%	1.40%	1.13%	1.41%	0.74%	1.06%	1.70%	0.50%	1.96%					
30	"13. ""Демократическая партия России"""	38	2	1	3	0	0	1	1	0	1	1	2	1	0	0	2	4	0	0	0	0	2	0	3	0	0	3	0	1	0	1	1	2	2	2	1	1	0					
		0.15%	0.20%	0.10%	0.18%	0.0%	0.0%	0.12%	0.31%	0.0%	0.30%	0.13%	0.26%	0.13%	0.0%	0.0%	0.37%	0.47%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.18%	0.0%	0.0%	0.38%	0.0%	0.09%	0.0%	0.10%	0.07%	0.28%	0.29%	0.26%	0.34%	0.50%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	1	3	6	0	5	3	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	3	6	0	3	0	0	3	0	2	1	2	2	1	0	0	0					
		0.19%	0.10%	0.31%	0.37%	0.0%	0.71%	0.38%	0.31%	0.0%	0.0%	0.26%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.71%	0.36%	0.0%	0.18%	0.0%	0.0%	0.27%	0.0%	0.21%	0.07%	0.28%	0.29%	0.13%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	93	4	6	2	1	1	2	1	0	0	47	0	1	0	0	0	0	1	1	1	2	1	0	5	0	4	0	0	3	1	1	4	1	0	1	0	0	2					
		0.38%	0.41%	0.63%	0.12%	0.18%	0.14%	0.25%	0.31%	0.0%	0.0%	6.11%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.25%	0.65%	0.23%	0.40%	0.18%	0.0%	0.30%	0.0%	0.24%	0.0%	0.0%	0.27%	0.58%	0.10%	0.30%	0.14%	0.0%	0.13%	0.0%	0.0%	0.43%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1800	77	84	153	44	38	72	11	5	27	0	50	75	9	8	20	64	46	10	22	23	32	11	176	27	172	55	9	97	8	42	109	60	54	56	12	4	38					
		7.53%	7.92%	8.87%	9.47%	8.25%	5.43%	9.21%	3.51%	7.93%	8.28%	0.0%	6.54%	9.80%	3.0%	7.20%	3.77%	7.59%	11.67%	6.53%	5.06%	4.62%	5.80%	2.63%	10.69%	6.94%	10.61%	7.14%	7.56%	8.90%	4.70%	4.55%	8.27%	8.48%	8.01%	7.44%	4.08%	2.01%	8.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	3	1	5	0	2	1	0	0	0	0	2	3	0	0	4	2	0	0	2	1	1	2	5	1	3	3	0	1	0	2	7	3	2	3	1	0	2					
		0.25%	0.30%	0.10%	0.30%	0.0%	0.28%	0.12%	0.0%	0.0%	0.0%	0.0%	0.26%	0.39%	0.0%	0.0%	0.75%	0.23%	0.0%	0.0%	0.46%	0.20%	0.18%	0.47%	0.30%	0.25%	0.18%	0.38%	0.0%	0.09%	0.0%	0.21%	0.53%	0.42%	0.29%	0.39%	0.34%	0.0%	0.43%					
35	"18. ""ЛДПР"""	2844	120	112	204	84	122	81	21	13	52	68	114	123	26	2	67	108	42	22	29	55	45	43	198	33	207	85	8	123	23	105	149	96	63	89	39	19	54					
		11.89%	12.35%	11.83%	12.63%	15.75%	17.45%	10.37%	6.70%	20.63%	15.95%	8.84%	14.92%	16.07%	8.66%	1.80%	12.64%	12.81%	10.65%	14.37%	6.68%	11.06%	8.16%	10.31%	12.02%	8.48%	12.76%	11.03%	6.72%	11.29%	13.52%	11.37%	11.31%	13.57%	9.34%	11.83%	13.26%	9.54%	11.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	404	13	13	29	11	6	9	2	0	5	11	21	17	4	4	9	15	8	0	7	9	10	8	18	3	27	8	1	25	5	16	20	14	20	17	6	6	7					
		1.69%	1.33%	1.37%	1.79%	2.06%	0.85%	1.15%	0.63%	0.0%	1.53%	1.43%	2.74%	2.22%	1.33%	3.60%	1.69%	1.77%	2.03%	0.0%	1.61%	1.81%	1.81%	1.91%	1.09%	0.77%	1.66%	1.03%	0.84%	2.29%	2.94%	1.73%	1.51%	1.98%	2.96%	2.26%	2.04%	3.01%	1.52%					
37	"20. ""Политическая партия ""Единая Россия"""	9389	444	375	634	216	260	315	128	20	143	254	332	298	202	60	243	330	161	80	137	242	267	163	576	143	508	347	60	399	69	419	433	261	271	275	97	81	146					
		39.27%	45.72%	39.64%	39.25%	40.52%	37.19%	40.33%	40.89%	31.74%	43.86%	33.02%	43.45%	38.95%	67.33%	54.05%	45.84%	39.14%	40.86%	52.28%	31.56%	48.69%	48.45%	39.08%	34.99%	36.76%	31.33%	45.06%	50.42%	36.63%	40.58%	45.39%	32.87%	36.91%	40.20%	36.56%	32.99%	40.70%	31.80%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	1	1	4	2	2	1	1	0	0	0	1	1	2	1	0	3	1	0	1	2	2	2	3	0	4	1	0	0	1	2	2	3	1	0	0	1	0					
		0.19%	0.10%	0.10%	0.24%	0.37%	0.28%	0.12%	0.31%	0.0%	0.0%	0.0%	0.13%	0.13%	0.66%	0.90%	0.0%	0.35%	0.25%	0.0%	0.23%	0.40%	0.36%	0.47%	0.18%	0.0%	0.24%	0.12%	0.0%	0.0%	0.58%	0.21%	0.15%	0.42%	0.14%	0.0%	0.0%	0.50%	0.0%					
39	"22. ""Развитие предпринимательства"""	50	0	7	6	1	0	1	1	0	1	0	2	4	0	1	0	2	1	0	0	0	1	0	4	0	4	2	0	2	0	0	5	1	3	0	0	0	1					
		0.20%	0.0%	0.73%	0.37%	0.18%	0.0%	0.12%	0.31%	0.0%	0.30%	0.0%	0.26%	0.52%	0.0%	0.90%	0.0%	0.23%	0.25%	0.0%	0.0%	0.0%	0.18%	0.0%	0.24%	0.0%	0.24%	0.25%	0.0%	0.18%	0.0%	0.0%	0.37%	0.14%	0.44%	0.0%	0.0%	0.0%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1824	57	89	97	41	36	52	9	7	24	54	73	56	18	9	21	66	25	2	17	39	54	22	125	34	157	70	16	83	14	56	81	50	67	121	13	15	54					
		7.63%	5.87%	9.40%	6.00%	7.69%	5.15%	6.65%	2.87%	11.11%	7.36%	7.02%	9.55%	7.32%	6.0%	8.10%	3.96%	7.82%	6.34%	1.30%	3.91%	7.84%	9.80%	5.27%	7.59%	8.74%	9.68%	9.09%	13.44%	7.62%	8.23%	6.06%	6.15%	7.07%	9.94%	16.09%	4.42%	7.53%	11.76%					
																																												
41	Против всех	1232	33	48	102	16	45	44	26	3	16	69	31	52	7	3	26	49	27	5	17	12	11	10	91	9	109	32	4	47	10	54	70	41	35	42	7	4	25					
		5.15%	3.39%	5.07%	6.31%	3.00%	6.43%	5.63%	8.30%	4.76%	4.90%	8.97%	4.05%	6.79%	2.33%	2.70%	4.90%	5.81%	6.85%	3.26%	3.91%	2.41%	1.99%	2.39%	5.52%	2.31%	6.72%	4.15%	3.36%	4.31%	5.88%	5.85%	5.31%	5.79%	5.19%	5.58%	2.38%	2.01%	5.44%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
