Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Корткеросская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582					
		5.24%	0.34%	3.63%	1.63%	2.34%	1.80%	0.00%	1.46%	2.76%	4.14%	4.61%	4.31%	2.82%	5.99%	3.39%	4.48%	2.47%	6.25%	15.22%	7.70%	2.70%	2.74%	3.66%	1.05%	5.40%	10.20%	6.28%	15.49%	23.62%	11.76%	3.91%					
19	2.Всероссийская политическая партия «Гражданская Сила»	69	4	1	1	0	0	1	1	3	10	9	0	1	1	1	0	1	0	1	9	2	3	0	0	3	7	0	3	0	0	7					
		0.58%	1.35%	0.13%	0.81%	0.00%	0.00%	1.61%	0.21%	0.52%	0.83%	1.12%	0.00%	0.28%	0.46%	0.23%	0.00%	0.27%	0.00%	0.30%	0.94%	0.54%	0.68%	0.00%	0.00%	0.49%	1.52%	0.00%	0.66%	0.00%	0.00%	0.85%					
20	3.Политическая партия «Демократическая партия России»	14	0	2	1	0	0	0	0	0	1	1	1	1	0	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1					
		0.12%	0.00%	0.27%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.12%	0.86%	0.28%	0.00%	0.45%	0.00%	0.27%	0.00%	0.00%	0.00%	0.27%	0.23%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	994	9	72	16	8	13	5	47	98	138	89	5	35	19	29	14	19	6	16	61	15	24	5	12	49	32	16	50	9	3	80					
		8.35%	3.04%	9.69%	13.01%	6.25%	11.71%	8.06%	9.83%	16.93%	11.41%	11.10%	4.31%	9.86%	8.76%	6.56%	6.28%	5.22%	4.17%	4.78%	6.35%	4.04%	5.48%	1.41%	6.32%	8.02%	6.94%	7.17%	11.06%	7.09%	1.76%	9.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	124	1	5	0	1	2	0	2	8	27	9	0	1	0	7	7	1	0	4	8	0	4	0	1	1	7	1	7	2	3	15					
		1.04%	0.34%	0.67%	0.00%	0.78%	1.80%	0.00%	0.42%	1.38%	2.23%	1.12%	0.00%	0.28%	0.00%	1.58%	3.14%	0.27%	0.00%	1.19%	0.83%	0.00%	0.91%	0.00%	0.53%	0.16%	1.52%	0.45%	1.55%	1.57%	1.76%	1.83%					
23	6.Политическая партия «Партия социальной справедливости»	24	0	1	0	0	1	0	1	2	3	1	0	1	0	4	2	0	0	0	2	0	2	0	0	1	2	0	1	0	0	0					
		0.20%	0.00%	0.13%	0.00%	0.00%	0.90%	0.00%	0.21%	0.35%	0.25%	0.12%	0.00%	0.28%	0.00%	0.90%	0.90%	0.00%	0.00%	0.00%	0.21%	0.00%	0.46%	0.00%	0.00%	0.16%	0.43%	0.00%	0.22%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1661	41	155	16	20	11	6	60	78	185	127	8	39	20	63	25	49	22	30	123	39	44	35	24	71	74	53	61	13	21	148					
		13.95%	13.85%	20.86%	13.01%	15.63%	9.91%	9.68%	12.55%	13.47%	15.30%	15.84%	6.90%	10.99%	9.22%	14.25%	11.21%	13.46%	15.28%	8.96%	12.80%	10.51%	10.05%	9.86%	12.63%	11.62%	16.05%	23.77%	13.50%	10.24%	12.35%	18.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1062	13	92	9	2	4	0	47	49	159	107	8	30	13	36	21	19	4	13	141	28	29	19	16	41	46	8	26	3	4	75					
		8.92%	4.39%	12.38%	7.32%	1.56%	3.60%	0.00%	9.83%	8.46%	13.15%	13.34%	6.90%	8.45%	5.99%	8.14%	9.42%	5.22%	2.78%	3.88%	14.67%	7.55%	6.62%	5.35%	8.42%	6.71%	9.98%	3.59%	5.75%	2.36%	2.35%	9.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	1	7	0	2	0	3	3	7	11	9	1	2	1	2	1	3	0	2	8	0	4	3	2	4	4	0	1	1	1	2					
		0.71%	0.34%	0.94%	0.00%	1.56%	0.00%	4.84%	0.63%	1.21%	0.91%	1.12%	0.86%	0.56%	0.46%	0.45%	0.45%	0.82%	0.00%	0.60%	0.83%	0.00%	0.91%	0.85%	1.05%	0.65%	0.87%	0.00%	0.22%	0.79%	0.59%	0.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7062	219	371	76	92	77	47	306	306	605	398	86	224	144	275	137	251	102	212	522	276	309	275	131	398	236	127	224	68	118	450					
		59.32%	73.99%	49.93%	61.79%	71.88%	69.37%	75.81%	64.02%	52.85%	50.04%	49.63%	74.14%	63.10%	66.36%	62.22%	61.43%	68.96%	70.83%	63.28%	54.32%	74.39%	70.55%	77.46%	68.95%	65.14%	51.19%	56.95%	49.56%	53.54%	69.41%	54.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	1	3	0	0	1	0	3	6	11	7	0	3	2	4	2	5	0	4	3	0	2	3	0	3	2	2	2	0	0	2					
		0.60%	0.34%	0.40%	0.00%	0.00%	0.90%	0.00%	0.63%	1.04%	0.91%	0.87%	0.00%	0.85%	0.92%	0.90%	0.90%	1.37%	0.00%	1.19%	0.31%	0.00%	0.46%	0.85%	0.00%	0.49%	0.43%	0.90%	0.44%	0.00%	0.00%	0.24%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
