7	Число избирательных бюллетеней в переносных ящиках для голосования	2881	30	58	17	30	93	99	139	93	69	143	196	200	60	33	75	46	92	50	38	56	19	79	63	34	25	28	32	23	41	151	54	46	54	41	56	50	27	37	36	42	22	71	16	5	57	43	112					
8	Число бюллетеней в стационарных ящиках для голосования	24952	135	383	105	334	809	1381	641	162	811	1476	1616	1308	263	150	1000	1225	808	843	1259	663	701	447	161	58	693	697	396	394	193	649	246	317	173	301	376	300	607	667	302	290	86	198	219	181	337	200	391					
9	Число недействительных избирательных бюллетеней	241	0	5	0	1	7	8	7	3	8	28	17	13	5	1	13	15	10	9	12	6	4	3	2	0	4	6	4	4	0	10	1	5	1	1	2	2	1	1	2	3	0	5	4	2	2	1	3					
10	Число действительных избирательных бюллетеней	27592	165	436	122	363	895	1472	773	252	872	1591	1795	1495	318	182	1062	1256	890	884	1285	713	716	523	222	92	714	719	424	413	234	790	299	358	226	341	430	348	633	703	336	329	108	264	231	184	392	242	500					
11	Число полученных открепительных  удостоверений	874	20	10	5	10	20	30	35	10	20	50	40	45	10	20	50	50	50	20	30	20	20	10	10	5	10	15	10	10	5	40	20	5	13	15	10	5	10	10	5	20	5	10	8	5	18	10	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	615	20	5	5	6	8	12	35	4	18	17	40	33	10	20	44	38	38	5	10	11	6	9	4	2	7	8	2	5	0	40	9	2	11	15	6	0	10	10	5	15	0	9	7	1	18	10	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	435	2	5	2	5	38	23	8	4	6	38	27	28	2	5	10	30	4	12	11	0	3	7	17	5	9	2	3	4	7	14	3	19	4	9	15	10	1	1	9	6	2	3	4	1	8	1	8					
14	Число неиспользованных открепительных удостоверений	259	0	5	0	4	12	18	0	6	2	33	0	12	0	0	6	12	12	15	20	9	14	1	6	3	3	7	8	5	5	0	11	3	2	0	4	5	0	0	0	5	5	1	1	4	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	213	1	4	1	3	11	13	4	3	8	17	11	12	1	0	14	22	7	8	7	11	3	1	1	0	4	2	1	3	0	5	0	7	2	7	2	3	1	2	0	2	0	2	4	0	1	2	0					
		0.77%	0.61%	0.91%	0.82%	0.82%	1.22%	0.88%	0.51%	1.18%	0.91%	1.05%	0.61%	0.80%	0.31%	0.00%	1.30%	1.73%	0.78%	0.90%	0.54%	1.53%	0.42%	0.19%	0.45%	0.00%	0.56%	0.28%	0.23%	0.72%	0.00%	0.63%	0.00%	1.93%	0.88%	2.05%	0.46%	0.86%	0.16%	0.28%	0.00%	0.60%	0.00%	0.74%	1.70%	0.00%	0.25%	0.82%	0.00%					
19	Жириновский Владимир Вольфович	2734	20	42	16	31	99	162	58	26	85	170	160	136	32	27	116	171	104	78	129	74	58	50	20	13	65	83	33	55	17	90	59	40	32	46	53	30	14	8	5	33	9	34	33	9	33	12	64					
		9.82%	12.12%	9.52%	13.11%	8.52%	10.98%	10.95%	7.44%	10.20%	9.66%	10.50%	8.83%	9.02%	9.91%	14.75%	10.79%	13.45%	11.56%	8.73%	9.95%	10.29%	8.06%	9.51%	8.93%	14.13%	9.05%	11.45%	7.71%	13.19%	7.26%	11.25%	19.67%	11.02%	14.10%	13.45%	12.27%	8.57%	2.21%	1.14%	1.48%	9.94%	8.33%	12.64%	14.04%	4.84%	8.38%	4.94%	12.72%					
20	Зюганов Геннадий Андреевич	5034	24	70	7	66	173	262	176	44	137	283	300	321	67	34	232	242	190	214	213	149	146	111	46	18	111	124	58	127	17	150	42	48	82	60	92	30	61	61	10	85	34	49	44	48	95	32	49					
		18.09%	14.55%	15.87%	5.74%	18.13%	19.18%	17.70%	22.56%	17.25%	15.57%	17.48%	16.56%	21.29%	20.74%	18.58%	21.58%	19.04%	21.11%	23.96%	16.42%	20.72%	20.28%	21.10%	20.54%	19.57%	15.46%	17.10%	13.55%	30.46%	7.26%	18.75%	14.00%	13.22%	36.12%	17.54%	21.30%	8.57%	9.62%	8.66%	2.96%	25.60%	31.48%	18.22%	18.72%	25.81%	24.11%	13.17%	9.74%					
21	Медведев Дмитрий Анатольевич	19611	120	320	98	263	612	1035	535	179	642	1121	1324	1026	218	121	700	821	589	584	936	479	509	361	155	61	534	510	332	228	200	545	198	263	110	228	283	285	557	632	321	209	65	179	150	127	263	196	387					
		70.46%	72.73%	72.56%	80.33%	72.25%	67.85%	69.93%	68.59%	70.20%	72.95%	69.24%	73.07%	68.04%	67.49%	66.12%	65.12%	64.59%	65.44%	65.40%	72.17%	66.62%	70.69%	68.63%	69.20%	66.30%	74.37%	70.34%	77.57%	54.68%	85.47%	68.13%	66.00%	72.45%	48.46%	66.67%	65.51%	81.43%	87.85%	89.77%	94.97%	62.95%	60.19%	66.54%	63.83%	68.28%	66.75%	80.66%	76.94%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
