Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Барабинская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1527	56	21	58	20	59	40	23	127	16	21	72	16	37	20	59	85	47	27	108	54	117	33	18	39	77	52	33	9	57	22	56	48					
		15.62%	10.66%	12.35%	15.89%	8.84%	14.39%	9.52%	17.42%	27.13%	10.73%	12.5%	13.28%	8.46%	10.69%	14.18%	17.10%	32.69%	22.38%	18.75%	22.59%	23.17%	19.27%	17.93%	8.49%	13.97%	21.03%	17.86%	10.12%	5.0%	11.22%	6.58%	22.48%	15.23%					
																																							
41	Против всех	246	16	7	9	10	15	20	1	11	5	6	16	8	11	4	4	1	4	1	4	2	16	5	1	8	15	5	7	2	10	5	7	10					
		2.51%	3.04%	4.11%	2.46%	4.42%	3.65%	4.76%	0.75%	2.35%	3.35%	3.57%	2.95%	4.23%	3.17%	2.83%	1.15%	0.38%	1.90%	0.69%	0.83%	0.85%	2.63%	2.71%	0.47%	2.86%	4.09%	1.71%	2.14%	1.11%	1.96%	1.49%	2.81%	3.17%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
