Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Заинская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	172	8	6	1	8	10	10	5	0	6	3	5	8	11	11	10	13	6	14	4	6	5	4	7	9	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	48	2	4	0	0	0	1	3	1	2	5	0	3	3	4	0	4	0	1	3	1	0	1	0	8	2					
14	Число погашенных неиспользованных открепительных удостоверений	403	15	17	22	15	13	13	18	23	17	20	18	15	12	12	13	10	17	9	19	17	18	19	16	14	21					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	242	9	1	7	3	12	12	15	9	4	2	25	2	18	24	18	19	15	8	9	7	0	3	5	0	15					
		0.81%	0.84%	0.11%	0.58%	0.20%	1.60%	1.76%	1.22%	1.12%	0.45%	0.25%	2.84%	0.20%	1.59%	2.16%	1.51%	0.96%	1.46%	0.55%	0.61%	0.56%	0.00%	0.17%	0.32%	0.00%	0.83%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	334	15	3	7	18	9	10	16	10	10	7	5	14	15	33	29	52	27	7	12	5	0	12	7	1	10					
		1.11%	1.40%	0.34%	0.58%	1.21%	1.20%	1.47%	1.30%	1.25%	1.13%	0.87%	0.57%	1.43%	1.32%	2.97%	2.43%	2.63%	2.62%	0.49%	0.82%	0.40%	0.00%	0.68%	0.44%	0.06%	0.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	1	0	3	0	0	0	0	1	1	1	4	2	2	3	2	4	1	6	4	2	0	2	0	0	0					
		0.13%	0.09%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.12%	0.11%	0.12%	0.46%	0.20%	0.18%	0.27%	0.17%	0.20%	0.10%	0.42%	0.27%	0.16%	0.00%	0.11%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1502	31	20	80	128	30	36	84	33	33	26	34	43	33	42	72	58	62	50	46	42	104	56	80	173	106					
		5.00%	2.88%	2.24%	6.61%	8.57%	3.99%	5.29%	6.83%	4.11%	3.72%	3.23%	3.87%	4.40%	2.91%	3.78%	6.05%	2.93%	6.03%	3.47%	3.13%	3.35%	11.99%	3.17%	5.08%	9.99%	5.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	60	1	0	6	0	0	1	0	3	0	1	2	8	8	6	5	2	3	5	3	4	0	1	1	0	0					
		0.20%	0.09%	0.00%	0.50%	0.00%	0.00%	0.15%	0.00%	0.37%	0.00%	0.12%	0.23%	0.82%	0.71%	0.54%	0.42%	0.10%	0.29%	0.35%	0.20%	0.32%	0.00%	0.06%	0.06%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	27753	1011	863	1104	1339	698	622	1110	742	834	762	802	909	1057	990	1061	1833	915	1363	1395	1188	763	1690	1478	1557	1667					
		92.43%	94.05%	96.86%	91.24%	89.69%	92.82%	91.34%	90.32%	92.52%	94.13%	94.78%	91.24%	92.94%	93.29%	89.19%	89.08%	92.72%	88.92%	94.46%	94.83%	94.66%	88.00%	95.64%	93.84%	89.95%	92.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	0	0	3	0	0	0	0	2	1	1	1	0	0	3	3	6	0	2	1	3	0	3	1	0	0					
		0.10%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.25%	0.11%	0.12%	0.11%	0.00%	0.00%	0.27%	0.25%	0.30%	0.00%	0.14%	0.07%	0.24%	0.00%	0.17%	0.06%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
