Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Пинежская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	410	6	14	4	8	4	6	4	18	9	9	8	9	5	9	19	9	6	16	9	13	21	6	16	4	4	11	11	26	10	15	6	4	6	6	4	4	4	6	6	6	4	18	11	4	4	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	305	0	11	2	4	3	3	4	16	9	6	8	3	2	5	19	7	1	16	9	12	20	6	12	1	2	2	5	19	10	15	6	4	6	1	0	3	4	6	3	5	0	18	8	2	1	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	129	4	3	1	1	0	0	1	10	5	2	2	1	2	1	2	2	0	1	2	17	9	3	8	0	2	2	4	6	0	6	1	0	5	0	3	0	0	1	1	0	1	9	6	1	1	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	105	6	3	2	4	1	3	0	2	0	3	0	6	3	4	0	2	5	0	0	1	1	0	4	3	2	9	6	7	0	0	0	0	0	5	4	1	0	0	3	1	4	0	3	2	3	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	1.Политическая партия «Аграрная партия России»	719	16	24	2	11	1	8	11	26	21	5	16	20	9	49	10	15	5	14	17	51	80	36	11	1	9	16	13	19	7	27	15	7	20	2	9	2	1	11	10	1	11	37	24	2	4	11	2					
		5.21%	5.37%	5.04%	1.02%	7.59%	0.72%	2.48%	4.42%	4.75%	4.07%	3.33%	24.62%	8.16%	7.03%	10.58%	4.95%	5.08%	5.68%	5.30%	4.27%	6.28%	6.80%	12.86%	1.99%	2.63%	7.38%	6.48%	4.36%	3.17%	2.17%	3.63%	8.02%	6.80%	8.85%	1.89%	9.78%	2.33%	1.56%	5.00%	4.88%	0.62%	5.50%	4.00%	4.47%	2.13%	8.00%	11.00%	3.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	87	0	2	1	0	1	1	1	3	0	1	0	0	0	0	1	3	1	1	2	13	11	0	6	2	2	1	1	7	0	1	2	0	2	0	1	0	0	3	1	0	3	7	4	0	1	1	0					
		0.63%	0.00%	0.42%	0.51%	0.00%	0.72%	0.31%	0.40%	0.55%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.50%	1.02%	1.14%	0.38%	0.50%	1.60%	0.94%	0.00%	1.09%	5.26%	1.64%	0.40%	0.34%	1.17%	0.00%	0.13%	1.07%	0.00%	0.88%	0.00%	1.09%	0.00%	0.00%	1.36%	0.49%	0.00%	1.50%	0.76%	0.74%	0.00%	2.00%	1.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	1	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.34%	0.00%	0.00%	0.25%	0.00%	0.17%	0.36%	0.36%	0.00%	0.00%	0.40%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1065	38	34	21	10	12	28	13	30	39	8	3	17	13	32	27	20	11	21	27	63	90	23	44	3	5	16	27	73	14	73	21	4	12	4	7	6	1	21	10	6	9	78	27	5	4	11	4					
		7.72%	12.75%	7.14%	10.66%	6.90%	8.70%	8.67%	5.22%	5.48%	7.56%	5.33%	4.62%	6.94%	10.16%	6.91%	13.37%	6.78%	12.50%	7.95%	6.78%	7.76%	7.65%	8.21%	7.99%	7.89%	4.10%	6.48%	9.06%	12.17%	4.33%	9.81%	11.23%	3.88%	5.31%	3.77%	7.61%	6.98%	1.56%	9.55%	4.88%	3.73%	4.50%	8.43%	5.03%	5.32%	8.00%	11.00%	6.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	38	0	1	1	0	0	0	0	0	0	0	0	2	1	2	1	1	0	1	1	2	7	2	4	0	2	0	0	2	1	1	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	0					
		0.28%	0.00%	0.21%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.78%	0.43%	0.50%	0.34%	0.00%	0.38%	0.25%	0.25%	0.60%	0.71%	0.73%	0.00%	1.64%	0.00%	0.00%	0.33%	0.31%	0.13%	0.53%	0.00%	0.00%	0.00%	1.09%	0.00%	1.56%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	31	0	0	0	1	2	0	0	2	3	0	0	0	0	1	0	2	0	1	0	5	7	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0					
		0.22%	0.00%	0.00%	0.00%	0.69%	1.45%	0.00%	0.00%	0.37%	0.58%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.68%	0.00%	0.38%	0.00%	0.62%	0.60%	0.36%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.11%	0.19%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1345	32	77	20	21	14	25	24	52	45	14	4	26	11	40	19	35	7	25	32	82	107	34	46	6	11	28	32	84	30	86	16	6	12	14	7	6	4	22	17	11	13	75	40	13	4	11	5					
		9.75%	10.74%	16.18%	10.15%	14.48%	10.14%	7.74%	9.64%	9.51%	8.72%	9.33%	6.15%	10.61%	8.59%	8.64%	9.41%	11.86%	7.95%	9.47%	8.04%	10.10%	9.10%	12.14%	8.35%	15.79%	9.02%	11.34%	10.74%	14.00%	9.29%	11.56%	8.56%	5.83%	5.31%	13.21%	7.61%	6.98%	6.25%	10.00%	8.29%	6.83%	6.50%	8.11%	7.45%	13.83%	8.00%	11.00%	8.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1256	12	90	38	15	29	26	12	59	39	9	9	21	11	33	6	16	6	17	30	88	120	26	34	3	12	21	16	64	41	100	24	2	19	2	7	6	2	21	5	6	16	80	45	4	7	6	1					
		9.10%	4.03%	18.91%	19.29%	10.34%	21.01%	8.05%	4.82%	10.79%	7.56%	6.00%	13.85%	8.57%	8.59%	7.13%	2.97%	5.42%	6.82%	6.44%	7.54%	10.84%	10.20%	9.29%	6.17%	7.89%	9.84%	8.50%	5.37%	10.67%	12.69%	13.44%	12.83%	1.94%	8.41%	1.89%	7.61%	6.98%	3.13%	9.55%	2.44%	3.73%	8.00%	8.65%	8.38%	4.26%	14.00%	6.00%	1.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	79	0	2	0	0	1	4	1	0	5	0	0	1	1	4	1	0	0	0	5	7	4	2	1	0	0	0	3	4	2	1	3	1	1	2	2	1	0	1	1	3	1	9	4	1	0	0	0					
		0.57%	0.00%	0.42%	0.00%	0.00%	0.72%	1.24%	0.40%	0.00%	0.97%	0.00%	0.00%	0.41%	0.78%	0.86%	0.50%	0.00%	0.00%	0.00%	1.26%	0.86%	0.34%	0.71%	0.18%	0.00%	0.00%	0.00%	1.01%	0.67%	0.62%	0.13%	1.60%	0.97%	0.44%	1.89%	2.17%	1.16%	0.00%	0.45%	0.49%	1.86%	0.50%	0.97%	0.74%	1.06%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9003	200	246	113	87	77	230	180	369	352	112	33	156	80	295	134	200	58	181	277	485	733	145	398	23	80	164	205	339	227	448	101	83	157	80	57	62	53	136	159	134	143	622	383	68	30	59	49					
		65.26%	67.11%	51.68%	57.36%	60.00%	55.80%	71.21%	72.29%	67.46%	68.22%	74.67%	50.77%	63.67%	62.50%	63.71%	66.34%	67.80%	65.91%	68.56%	69.60%	59.73%	62.33%	51.79%	72.23%	60.53%	65.57%	66.40%	68.79%	56.50%	70.28%	60.22%	54.01%	80.58%	69.47%	75.47%	61.96%	72.09%	82.81%	61.82%	77.56%	83.23%	71.50%	67.24%	71.32%	72.34%	60.00%	59.00%	79.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	0	0	0	0	0	0	2	3	5	1	0	0	0	6	0	1	0	1	3	9	11	5	3	0	1	0	0	4	0	3	2	0	1	0	0	0	2	0	1	0	0	9	2	0	0	0	1					
		0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.55%	0.97%	0.67%	0.00%	0.00%	0.00%	1.30%	0.00%	0.34%	0.00%	0.38%	0.75%	1.11%	0.94%	1.79%	0.54%	0.00%	0.82%	0.00%	0.00%	0.67%	0.00%	0.40%	1.07%	0.00%	0.44%	0.00%	0.00%	0.00%	3.13%	0.00%	0.49%	0.00%	0.00%	0.97%	0.37%	0.00%	0.00%	0.00%	1.61%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
