Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Закаменская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	486	10	10	20	14	20	9	17	15	13	14	15	15	15	10	30	20	46	25	10	20	18	10	22	10	14	16	9	10	5	5	9	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	463	10	10	20	14	20	9	17	6	13	14	15	15	15	10	30	20	46	25	10	20	18	10	22	10	13	12	9	10	4	5	5	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	59	0	0	1	0	0	5	0	2	0	3	1	0	3	2	1	3	3	1	1	1	2	0	4	1	5	5	3	9	1	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	23	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	4	1	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	823	5	5	42	14	21	5	6	18	0	3	7	7	2	11	38	10	14	18	4	21	6	0	56	62	59	99	73	63	61	13	42	38					
		6.20%	2.28%	1.58%	5.38%	4.27%	6.77%	2.82%	3.68%	3.55%	0.00%	0.79%	1.69%	2.56%	1.33%	2.94%	6.67%	3.42%	3.26%	3.99%	2.92%	3.96%	1.31%	0.00%	10.61%	11.81%	9.82%	10.84%	10.70%	7.70%	11.47%	4.73%	12.17%	9.84%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	466	2	3	7	6	6	3	7	8	0	0	6	2	1	3	32	0	8	6	0	12	2	0	38	25	44	53	38	37	33	14	44	26					
		3.51%	0.91%	0.95%	0.90%	1.83%	1.94%	1.69%	4.29%	1.58%	0.00%	0.00%	1.45%	0.73%	0.67%	0.80%	5.61%	0.00%	1.86%	1.33%	0.00%	2.26%	0.44%	0.00%	7.20%	4.76%	7.32%	5.81%	5.57%	4.52%	6.20%	5.09%	12.75%	6.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	60	0	1	1	1	0	0	0	0	0	0	3	0	1	0	9	0	2	0	1	6	1	0	2	5	7	7	2	2	2	3	2	2					
		0.45%	0.00%	0.32%	0.13%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.67%	0.00%	1.58%	0.00%	0.47%	0.00%	0.73%	1.13%	0.22%	0.00%	0.38%	0.95%	1.16%	0.77%	0.29%	0.24%	0.38%	1.09%	0.58%	0.52%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1913	14	34	79	29	27	12	8	67	1	11	45	11	26	28	162	22	46	58	15	99	132	14	58	86	131	132	95	139	110	59	75	88					
		14.40%	6.39%	10.73%	10.13%	8.84%	8.71%	6.78%	4.91%	13.21%	0.53%	2.89%	10.87%	4.03%	17.33%	7.49%	28.42%	7.53%	10.70%	12.86%	10.95%	18.68%	28.82%	6.19%	10.98%	16.38%	21.80%	14.46%	13.93%	16.99%	20.68%	21.45%	21.74%	22.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	0	1	3	0	2	0	1	2	0	2	5	0	0	2	6	0	1	2	0	2	1	0	0	1	6	6	3	7	5	2	3	4					
		0.50%	0.00%	0.32%	0.38%	0.00%	0.65%	0.00%	0.61%	0.39%	0.00%	0.52%	1.21%	0.00%	0.00%	0.53%	1.05%	0.00%	0.23%	0.44%	0.00%	0.38%	0.22%	0.00%	0.00%	0.19%	0.99%	0.66%	0.44%	0.86%	0.94%	0.73%	0.87%	1.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9755	189	270	642	276	253	156	139	408	188	342	345	252	119	330	321	257	354	365	115	371	307	210	368	335	344	603	451	554	312	180	177	222					
		73.45%	86.30%	85.17%	82.31%	84.15%	81.61%	88.14%	85.28%	80.47%	98.95%	89.76%	83.33%	92.31%	79.33%	88.24%	56.32%	88.01%	82.33%	80.93%	83.94%	70.00%	67.03%	92.92%	69.70%	63.81%	57.24%	66.05%	66.13%	67.73%	58.65%	65.45%	51.30%	57.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	1	0	2	0	1	0	2	2	0	2	0	0	0	0	0	0	1	2	1	2	0	0	2	1	0	4	5	5	1	0	1	1					
		0.27%	0.46%	0.00%	0.26%	0.00%	0.32%	0.00%	1.23%	0.39%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.44%	0.73%	0.38%	0.00%	0.00%	0.38%	0.19%	0.00%	0.44%	0.73%	0.61%	0.19%	0.00%	0.29%	0.26%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
