Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Кызылская городская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	164	1	8	6	0	1	11	0	7	3	4	3	4	3	1	5	6	2	6	5	7	6	0	12	23	1	1	10	12	0	5	6	5					
		0.39%	0.08%	0.38%	0.56%	0.00%	0.07%	0.89%	0.00%	0.61%	0.25%	0.56%	0.29%	0.24%	0.17%	0.05%	0.35%	0.36%	0.24%	0.52%	0.42%	1.10%	0.35%	0.00%	0.70%	1.04%	0.13%	0.07%	0.73%	1.06%	0.00%	0.38%	0.63%	0.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2232	92	176	93	172	15	8	1	116	68	68	4	2	78	40	62	116	71	61	55	39	58	49	8	156	72	143	5	16	24	154	127	83					
		5.28%	7.34%	8.38%	8.63%	11.08%	1.06%	0.64%	0.10%	10.08%	5.69%	9.58%	0.39%	0.12%	4.48%	1.84%	4.36%	7.03%	8.47%	5.33%	4.64%	6.13%	3.37%	5.21%	0.47%	7.08%	9.15%	9.32%	0.37%	1.41%	1.64%	11.56%	13.28%	8.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	398	16	15	18	0	5	11	10	27	11	12	7	4	11	12	5	2	2	10	5	1	21	1	37	28	18	24	20	22	0	19	17	7					
		0.94%	1.28%	0.71%	1.67%	0.00%	0.35%	0.89%	1.01%	2.35%	0.92%	1.69%	0.68%	0.24%	0.63%	0.55%	0.35%	0.12%	0.24%	0.87%	0.42%	0.16%	1.22%	0.11%	2.15%	1.27%	2.29%	1.56%	1.46%	1.93%	0.00%	1.43%	1.78%	0.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	33850	992	1640	840	1176	1246	1170	874	724	943	496	895	1494	1438	2009	1216	1350	665	918	966	496	1411	783	1358	1652	566	1157	1124	912	1202	855	540	742					
		80.03%	79.17%	78.06%	77.92%	75.72%	88.31%	94.20%	88.46%	62.90%	78.85%	69.86%	87.32%	90.55%	82.60%	92.54%	85.57%	81.82%	79.36%	80.24%	81.52%	77.99%	82.03%	83.21%	79.09%	75.02%	71.92%	75.37%	82.16%	80.21%	82.16%	64.19%	56.49%	74.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	107	3	8	5	0	1	4	0	2	3	4	1	6	2	4	0	2	0	3	5	1	8	0	12	10	2	3	0	3	0	8	2	5					
		0.25%	0.24%	0.38%	0.46%	0.00%	0.07%	0.32%	0.00%	0.17%	0.25%	0.56%	0.10%	0.36%	0.11%	0.18%	0.00%	0.12%	0.00%	0.26%	0.42%	0.16%	0.47%	0.00%	0.70%	0.45%	0.25%	0.20%	0.00%	0.26%	0.00%	0.60%	0.21%	0.50%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
