Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Кызылская городская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32					
24	7.Политическая партия «Либерально-демократическая партия России»	1630	55	60	37	75	53	40	61	61	36	25	30	32	58	84	40	59	36	40	29	20	34	24	85	73	33	61	74	79	38	127	54	17					
		4.45%	6.62%	3.83%	4.23%	4.71%	5.58%	4.71%	3.65%	11.03%	4.62%	3.96%	4.09%	2.68%	3.59%	4.05%	4.73%	3.30%	4.85%	5.69%	3.30%	3.05%	2.33%	2.92%	4.99%	3.18%	4.21%	4.25%	5.27%	5.43%	4.58%	8.33%	6.49%	2.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2058	37	67	28	99	54	20	67	14	36	29	29	67	124	145	93	109	50	27	19	23	81	38	153	129	41	97	74	98	62	96	33	19					
		5.62%	4.45%	4.27%	3.20%	6.21%	5.69%	2.36%	4.01%	2.53%	4.62%	4.60%	3.95%	5.60%	7.67%	6.99%	10.99%	6.10%	6.74%	3.84%	2.16%	3.51%	5.56%	4.62%	8.99%	5.61%	5.24%	6.76%	5.27%	6.73%	7.48%	6.30%	3.97%	3.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	454	8	15	11	17	13	8	26	8	10	6	8	13	30	15	14	28	7	15	12	6	9	6	32	23	9	13	24	25	12	19	5	7					
		1.24%	0.96%	0.96%	1.26%	1.07%	1.37%	0.94%	1.56%	1.45%	1.28%	0.95%	1.09%	1.09%	1.86%	0.72%	1.65%	1.57%	0.94%	2.13%	1.37%	0.91%	0.62%	0.73%	1.88%	1.00%	1.15%	0.91%	1.71%	1.72%	1.45%	1.25%	0.60%	1.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	29590	682	1296	696	1285	752	730	1394	437	642	518	622	954	1226	1628	568	1430	596	592	790	580	1241	702	1274	1932	656	1172	1124	1126	650	1121	686	488					
		80.75%	82.07%	82.65%	79.63%	80.67%	79.24%	85.98%	83.42%	79.02%	82.41%	82.09%	84.74%	79.77%	75.87%	78.53%	67.14%	80.02%	80.32%	84.21%	89.87%	88.41%	85.18%	85.40%	74.85%	84.04%	83.78%	81.67%	80.11%	77.34%	78.41%	73.56%	82.45%	85.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	143	0	5	5	4	4	3	5	3	3	1	0	9	11	8	3	19	2	3	1	0	10	2	11	3	2	2	2	7	7	5	2	1					
		0.39%	0.00%	0.32%	0.57%	0.25%	0.42%	0.35%	0.30%	0.54%	0.39%	0.16%	0.00%	0.75%	0.68%	0.39%	0.35%	1.06%	0.27%	0.43%	0.11%	0.00%	0.69%	0.24%	0.65%	0.13%	0.26%	0.14%	0.14%	0.48%	0.84%	0.33%	0.24%	0.18%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
