Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
"Наименование Избирательной комиссии:    Новокузнецк, Новоильинская"																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1292	16	28	48	30	71	44	79	61	5	59	39	34	64	45	50	69	33	33	55	43	58	68	64	2	65	83	46					
		4.02%	1.15%	3.64%	4.46%	3.12%	4.85%	3.44%	5.11%	4.52%	2.18%	3.50%	3.56%	2.74%	5.55%	4.37%	3.64%	4.69%	2.95%	3.18%	4.74%	3.36%	5.09%	3.89%	4.65%	0.52%	4.71%	6.09%	4.39%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14298	823	349	500	457	562	598	660	660	138	698	428	488	437	433	598	626	495	442	523	558	484	811	568	328	571	604	459					
		44.48%	58.99%	45.32%	46.47%	47.51%	38.41%	46.76%	42.69%	48.89%	60.26%	41.45%	39.09%	39.35%	37.87%	42.04%	43.52%	42.59%	44.24%	42.58%	45.09%	43.66%	42.49%	46.42%	41.31%	86.09%	41.41%	44.28%	43.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	184	5	1	11	7	8	6	9	10	2	13	6	10	7	4	13	4	6	13	4	6	4	7	10	1	6	3	8					
		0.57%	0.36%	0.13%	1.02%	0.73%	0.55%	0.47%	0.58%	0.74%	0.87%	0.77%	0.55%	0.81%	0.61%	0.39%	0.95%	0.27%	0.54%	1.25%	0.34%	0.47%	0.35%	0.40%	0.73%	0.26%	0.44%	0.22%	0.76%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
