Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Чистопольская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	140	3	2	4	5	3	4	2	3	2	4	4	3	2	1	2	0	3	2	1	2	3	32	2	3	1	2	1	2	10	2	7	5	4	1	8	5									
14	Число погашенных неиспользованных открепительных удостоверений	164	8	2	7	6	5	8	9	0	5	28	13	6	5	2	0	0	5	1	3	3	6	1	3	0	3	4	3	5	0	2	3	0	8	4	6	0									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	39	2	0	2	2	0	4	2	0	0	5	0	0	0	0	0	1	0	2	0	0	0	2	0	3	0	0	4	0	1	0	0	0	1	0	0	8									
		0.29%	0.25%	0.00%	0.77%	0.64%	0.00%	1.39%	0.34%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.78%	0.00%	0.00%	0.00%	0.40%	0.00%	0.68%	0.00%	0.00%	0.92%	0.00%	0.21%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.82%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	140	2	0	1	5	0	0	5	0	1	4	3	0	3	0	0	3	0	1	2	1	0	3	1	2	9	0	0	0	4	0	0	4	1	3	68	14									
		1.05%	0.25%	0.00%	0.38%	1.60%	0.00%	0.00%	0.85%	0.00%	0.56%	0.26%	0.56%	0.00%	1.30%	0.00%	0.00%	0.93%	0.00%	0.39%	1.05%	0.29%	0.00%	0.61%	1.08%	0.45%	4.11%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	1.02%	0.18%	1.95%	7.48%	1.43%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	39	2	0	1	3	2	0	2	5	0	10	0	3	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	2	0	1	0	1	0	0	2									
		0.29%	0.25%	0.00%	0.38%	0.96%	0.97%	0.00%	0.34%	1.14%	0.00%	0.66%	0.00%	0.82%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	1.08%	0.23%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	1.03%	0.00%	0.18%	0.00%	0.00%	0.20%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12463	765	76	248	287	191	273	539	415	173	1460	510	346	217	110	109	302	162	240	171	327	254	469	88	415	210	230	415	200	446	74	92	371	527	146	811	794									
		93.24%	93.98%	98.70%	95.02%	91.69%	92.27%	95.12%	92.14%	94.97%	96.11%	95.99%	96.05%	94.02%	94.35%	94.83%	93.16%	93.79%	94.74%	94.12%	90.00%	94.24%	98.07%	94.94%	94.62%	93.68%	95.89%	94.65%	94.97%	94.79%	95.30%	85.06%	94.85%	94.64%	95.64%	94.81%	89.22%	81.02%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	18	1	0	0	0	0	0	2	0	0	8	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	2									
		0.13%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.53%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.20%									
24	"6. Политическая партия ""Гражданская Платформа"""	8	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2									
		0.06%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.20%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	162	5	0	1	6	4	9	8	5	1	3	3	3	2	3	4	4	0	3	2	3	4	3	0	3	0	1	4	0	3	3	1	10	2	1	6	52									
		1.21%	0.61%	0.00%	0.38%	1.92%	1.93%	3.14%	1.37%	1.14%	0.56%	0.20%	0.56%	0.82%	0.87%	2.59%	3.42%	1.24%	0.00%	1.18%	1.05%	0.86%	1.54%	0.61%	0.00%	0.68%	0.00%	0.41%	0.92%	0.00%	0.64%	3.45%	1.03%	2.55%	0.36%	0.65%	0.66%	5.31%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	12	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4									
		0.09%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.13%	0.19%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	9	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3									
		0.07%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.31%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	7	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2									
		0.05%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	30	2	0	0	0	0	0	3	0	0	8	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	11									
		0.22%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.53%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	1.12%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	269	8	1	6	7	6	1	11	12	5	8	8	13	6	3	4	7	6	4	15	16	0	4	3	15	0	10	9	1	8	3	3	7	1	0	0	58									
		2.01%	0.98%	1.30%	2.30%	2.24%	2.90%	0.35%	1.88%	2.75%	2.78%	0.53%	1.51%	3.53%	2.61%	2.59%	3.42%	2.17%	3.51%	1.57%	7.89%	4.61%	0.00%	0.81%	3.23%	3.39%	0.00%	4.12%	2.06%	0.47%	1.71%	3.45%	3.09%	1.79%	0.18%	0.00%	0.00%	5.92%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	14	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	7									
		0.10%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.71%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	122	22	0	2	3	2	0	2	0	0	4	3	0	2	0	0	1	3	3	0	0	0	7	0	2	0	2	5	10	0	7	0	0	1	4	24	13									
		0.91%	2.70%	0.00%	0.77%	0.96%	0.97%	0.00%	0.34%	0.00%	0.00%	0.26%	0.56%	0.00%	0.87%	0.00%	0.00%	0.31%	1.75%	1.18%	0.00%	0.00%	0.00%	1.42%	0.00%	0.45%	0.00%	0.82%	1.14%	4.74%	0.00%	8.05%	0.00%	0.00%	0.18%	2.60%	2.64%	1.33%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
