Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Тальменская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548					
		2.24%	4.55%	2.24%	0.37%	2.08%	1.11%	1.16%	3.94%	1.44%	2.26%	6.08%	1.84%	0.90%	1.23%	0.73%	1.50%	0.0%	2.07%	2.12%	3.74%	3.80%	1.43%	1.42%	2.35%	1.83%	2.57%	0.60%	1.29%	2.68%	0.77%	1.96%	1.47%	2.24%	5.33%	2.27%	2.18%	2.27%	2.85%	1.06%	1.96%	3.01%	4.11%	1.59%	1.83%	1.91%	1.72%	1.97%	2.08%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	470	20	5	4	11	11	5	1	8	9	8	13	3	1	4	9	7	7	4	14	14	1	26	19	29	10	2	10	20	7	1	4	3	6	1	10	13	15	9	16	25	6	8	14	15	11	15	16					
		2.19%	2.76%	2.80%	1.49%	2.87%	4.10%	1.16%	1.31%	3.86%	2.26%	3.47%	1.25%	2.72%	1.23%	2.94%	1.68%	3.01%	2.90%	2.83%	1.54%	3.32%	0.47%	3.08%	2.02%	3.79%	1.43%	1.21%	6.49%	2.14%	2.72%	0.98%	1.17%	1.12%	4.0%	2.27%	1.45%	1.85%	2.04%	1.19%	2.62%	3.59%	0.94%	1.27%	2.34%	2.38%	1.72%	2.46%	2.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	462	8	0	1	9	1	6	0	4	10	4	18	2	1	2	9	1	2	2	13	6	5	54	34	25	29	5	3	16	4	0	2	0	5	1	20	19	23	12	8	17	13	8	8	17	4	17	14					
		2.15%	1.10%	0.0%	0.37%	2.34%	0.37%	1.40%	0.0%	1.93%	2.51%	1.73%	1.74%	1.81%	1.23%	1.47%	1.68%	0.43%	0.82%	1.41%	1.43%	1.42%	2.39%	6.39%	3.63%	3.27%	4.15%	3.03%	1.94%	1.71%	1.55%	0.0%	0.58%	0.0%	3.33%	2.27%	2.91%	2.70%	3.12%	1.59%	1.31%	2.44%	2.05%	1.27%	1.33%	2.70%	0.62%	2.79%	2.24%					
22	"5. ""За Русь Святую"""	88	1	0	2	0	2	2	0	1	3	3	3	0	3	0	0	1	0	1	0	0	0	15	4	5	0	1	1	3	4	0	0	1	1	0	2	2	2	4	2	8	3	1	4	0	0	2	1					
		0.41%	0.13%	0.0%	0.74%	0.0%	0.74%	0.46%	0.0%	0.48%	0.75%	1.30%	0.29%	0.0%	3.70%	0.0%	0.0%	0.43%	0.0%	0.70%	0.0%	0.0%	0.0%	1.77%	0.42%	0.65%	0.0%	0.60%	0.64%	0.32%	1.55%	0.0%	0.0%	0.37%	0.66%	0.0%	0.29%	0.28%	0.27%	0.53%	0.32%	1.14%	0.47%	0.15%	0.66%	0.0%	0.0%	0.32%	0.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	53	0	0	2	4	0	1	1	0	0	0	0	0	0	0	2	1	1	0	1	0	1	3	1	2	1	1	2	6	0	0	0	1	0	0	3	1	1	6	1	0	1	1	1	3	0	2	2					
		0.24%	0.0%	0.0%	0.74%	1.04%	0.0%	0.23%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.43%	0.41%	0.0%	0.11%	0.0%	0.47%	0.35%	0.10%	0.26%	0.14%	0.60%	1.29%	0.64%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.43%	0.14%	0.13%	0.79%	0.16%	0.0%	0.15%	0.15%	0.16%	0.47%	0.0%	0.32%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	77	1	0	1	4	1	4	0	1	1	0	4	0	0	0	2	2	0	1	0	0	2	1	0	4	0	1	1	3	1	0	1	2	0	0	0	5	6	3	7	3	2	2	0	1	1	5	4					
		0.35%	0.13%	0.0%	0.37%	1.04%	0.37%	0.93%	0.0%	0.48%	0.25%	0.0%	0.38%	0.0%	0.0%	0.0%	0.37%	0.86%	0.0%	0.70%	0.0%	0.0%	0.95%	0.11%	0.0%	0.52%	0.0%	0.60%	0.64%	0.32%	0.38%	0.0%	0.29%	0.74%	0.0%	0.0%	0.0%	0.71%	0.81%	0.39%	1.14%	0.43%	0.31%	0.31%	0.0%	0.15%	0.15%	0.82%	0.64%					
25	"8. ""Народно-республиканская партия России"""	26	1	0	1	0	1	0	0	0	0	2	1	0	1	0	0	0	0	1	1	0	1	1	0	3	2	2	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	0	1	0					
		0.12%	0.13%	0.0%	0.37%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.86%	0.09%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.70%	0.11%	0.0%	0.47%	0.11%	0.0%	0.39%	0.28%	1.21%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.32%	0.14%	0.0%	0.15%	0.0%	0.15%	0.0%	0.16%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	0	0	0	1	0	2	0	2	0	0	3	0	0	2	2	0	0	0	2	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	1	5	1	1	2	3	0	3	0	1	0	2					
		0.18%	0.0%	0.0%	0.0%	0.26%	0.0%	0.46%	0.0%	0.96%	0.0%	0.0%	0.29%	0.0%	0.0%	1.47%	0.37%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.38%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.68%	0.13%	0.16%	0.28%	0.47%	0.0%	0.50%	0.0%	0.15%	0.0%	0.32%					
27	"10. ""Аграрная партия России"""	1547	68	7	91	29	27	63	11	22	18	18	48	6	1	10	46	30	29	26	96	59	17	43	40	36	35	6	10	70	13	6	69	22	10	4	36	25	39	37	42	44	27	37	45	16	53	31	29					
		7.23%	9.39%	3.93%	33.95%	7.57%	10.07%	14.71%	14.47%	10.62%	4.53%	7.82%	4.65%	5.45%	1.23%	7.35%	8.63%	12.93%	12.03%	18.43%	10.58%	14.01%	8.13%	5.09%	4.27%	4.71%	5.01%	3.63%	6.49%	7.51%	5.05%	5.88%	20.35%	8.23%	6.66%	9.09%	5.24%	3.56%	5.30%	4.92%	6.88%	6.32%	4.27%	5.89%	7.52%	2.54%	8.30%	5.09%	4.65%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.13%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.16%	0.32%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	6	1	0	3	1	5	3	3	7	3	12	3	0	0	4	0	6	0	5	0	2	6	1	1	5	2	0	2	2	1	2	2	0	0	1	3	1	3	3	4	3	8	2	3	1	4	6					
		0.60%	0.82%	0.56%	0.0%	0.78%	0.37%	1.16%	3.94%	1.44%	1.76%	1.30%	1.16%	2.72%	0.0%	0.0%	0.75%	0.0%	2.48%	0.0%	0.55%	0.0%	0.95%	0.71%	0.10%	0.13%	0.71%	1.21%	0.0%	0.21%	0.77%	0.98%	0.58%	0.74%	0.0%	0.0%	0.14%	0.42%	0.13%	0.39%	0.49%	0.57%	0.47%	1.27%	0.33%	0.47%	0.15%	0.65%	0.96%					
30	"13. ""Демократическая партия России"""	70	0	2	0	0	1	2	0	1	1	2	5	0	0	0	1	1	1	0	4	1	0	3	6	1	1	0	0	6	1	0	0	2	0	0	4	0	1	2	4	0	3	0	1	5	7	0	1					
		0.32%	0.0%	1.12%	0.0%	0.0%	0.37%	0.46%	0.0%	0.48%	0.25%	0.86%	0.48%	0.0%	0.0%	0.0%	0.18%	0.43%	0.41%	0.0%	0.44%	0.23%	0.0%	0.35%	0.64%	0.13%	0.14%	0.0%	0.0%	0.64%	0.38%	0.0%	0.0%	0.74%	0.0%	0.0%	0.58%	0.0%	0.13%	0.26%	0.65%	0.0%	0.47%	0.0%	0.16%	0.79%	1.09%	0.0%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	0	0	0	0	2	1	2	3	1	2	2	0	0	0	3	1	0	0	5	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	2	0	1	3	0	1	0	1	4	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.74%	0.23%	2.63%	1.44%	0.25%	0.86%	0.19%	0.0%	0.0%	0.0%	0.56%	0.43%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.10%	0.0%	0.14%	0.0%	0.0%	0.10%	0.38%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.14%	0.13%	0.26%	0.0%	0.14%	0.47%	0.0%	0.16%	0.0%	0.15%	0.65%	0.16%					
32	"15. ""Партия СЛОН"""	27	1	1	0	0	2	3	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	2	0	0	1	0	0	0	0	1	0	2	1	1	0	1	0	0	2	0	1	0	1	2					
		0.12%	0.13%	0.56%	0.0%	0.0%	0.74%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.18%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.10%	0.13%	0.28%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.29%	0.14%	0.13%	0.0%	0.16%	0.0%	0.0%	0.31%	0.0%	0.15%	0.0%	0.16%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1114	66	8	7	25	15	17	2	11	20	2	40	2	4	7	27	4	8	24	59	8	8	74	77	33	38	6	14	43	20	0	27	1	6	0	32	30	35	18	31	24	33	33	16	47	41	35	36					
		5.20%	9.11%	4.49%	2.61%	6.52%	5.59%	3.97%	2.63%	5.31%	5.03%	0.86%	3.87%	1.81%	4.93%	5.14%	5.06%	1.72%	3.31%	17.02%	6.50%	1.90%	3.82%	8.76%	8.22%	4.31%	5.44%	3.63%	9.09%	4.61%	7.78%	0.0%	7.96%	0.37%	4.0%	0.0%	4.66%	4.27%	4.76%	2.39%	5.08%	3.44%	5.22%	5.25%	2.67%	7.48%	6.42%	5.74%	5.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	1	3	3	1	0	0	0	3	2	1	0	2	0	1	0	1	1	3	1	3	0	1	1	3	0	0	1	1	0	1	1	0	1	0	0	1	1	0	2	2	2	1	0	1	1	1					
		0.22%	0.13%	0.56%	1.11%	0.78%	0.37%	0.0%	0.0%	0.0%	0.75%	0.86%	0.09%	0.0%	2.46%	0.0%	0.18%	0.0%	0.41%	0.70%	0.33%	0.23%	1.43%	0.0%	0.10%	0.13%	0.42%	0.0%	0.0%	0.10%	0.38%	0.0%	0.29%	0.37%	0.0%	2.27%	0.0%	0.0%	0.13%	0.13%	0.0%	0.28%	0.31%	0.31%	0.16%	0.0%	0.15%	0.16%	0.16%					
35	"18. ""ЛДПР"""	4118	138	21	45	85	76	69	20	58	75	71	266	13	21	19	89	39	31	33	165	84	73	138	134	134	107	18	21	110	63	31	70	61	36	11	111	158	136	155	115	116	128	134	106	160	134	124	116					
		19.25%	19.06%	11.79%	16.79%	22.19%	28.35%	16.12%	26.31%	28.01%	18.89%	30.86%	25.77%	11.81%	25.92%	13.97%	16.69%	16.81%	12.86%	23.40%	18.19%	19.95%	34.92%	16.35%	14.31%	17.53%	15.32%	10.90%	13.63%	11.81%	24.51%	30.39%	20.64%	22.84%	24.0%	25.0%	16.18%	22.50%	18.50%	20.63%	18.85%	16.66%	20.25%	21.33%	17.72%	25.47%	21.00%	20.36%	18.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	385	7	0	2	5	6	5	2	1	4	2	3	3	1	0	9	11	2	4	11	11	4	29	17	11	11	2	4	14	14	2	4	3	0	1	19	23	12	22	14	12	13	8	8	6	10	18	15					
		1.79%	0.96%	0.0%	0.74%	1.30%	2.23%	1.16%	2.63%	0.48%	1.00%	0.86%	0.29%	2.72%	1.23%	0.0%	1.68%	4.74%	0.82%	2.83%	1.21%	2.61%	1.91%	3.43%	1.81%	1.43%	1.57%	1.21%	2.59%	1.50%	5.44%	1.96%	1.17%	1.12%	0.0%	2.27%	2.76%	3.27%	1.63%	2.92%	2.29%	1.72%	2.05%	1.27%	1.33%	0.95%	1.56%	2.95%	2.40%					
37	"20. ""Политическая партия ""Единая Россия"""	6297	213	55	48	129	60	123	13	41	153	81	382	48	31	60	145	43	24	18	203	93	53	221	303	274	257	59	39	334	78	23	58	85	55	11	198	212	202	226	198	179	169	194	183	176	208	172	167					
		29.44%	29.41%	30.89%	17.91%	33.68%	22.38%	28.73%	17.10%	19.80%	38.53%	35.21%	37.01%	43.63%	38.27%	44.11%	27.20%	18.53%	9.95%	12.76%	22.38%	22.09%	25.35%	26.18%	32.37%	35.86%	36.81%	35.75%	25.32%	35.87%	30.35%	22.54%	17.10%	31.83%	36.66%	25.0%	28.86%	30.19%	27.48%	30.09%	32.45%	25.71%	26.74%	30.89%	30.60%	28.02%	32.60%	28.24%	26.80%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	0	0	0	0	0	0	0	3	0	2	4	0	0	3	0	1	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	1	1	0	2	2	3	1	1	0	1	0	1	1	0	2					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.19%	3.63%	0.0%	0.0%	0.56%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.52%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	2.27%	0.0%	0.28%	0.27%	0.39%	0.16%	0.14%	0.0%	0.15%	0.0%	0.15%	0.15%	0.0%	0.32%					
39	"22. ""Развитие предпринимательства"""	49	2	0	0	1	0	4	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0	2	4	1	2	1	2	1	1	0	0	0	0	0	1	0	1	1	1	0	6	1	1	2	4	2	1					
		0.22%	0.27%	0.0%	0.0%	0.26%	0.0%	0.93%	0.0%	0.0%	0.25%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.23%	0.42%	0.13%	0.28%	0.60%	1.29%	0.10%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.13%	0.13%	0.16%	0.0%	0.94%	0.15%	0.16%	0.31%	0.62%	0.32%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4528	124	51	53	48	31	96	12	33	62	8	143	16	6	18	133	80	105	14	224	88	23	169	211	132	149	42	34	230	32	27	63	57	11	10	191	150	194	188	124	175	147	133	153	138	114	132	154					
		21.16%	17.12%	28.65%	19.77%	12.53%	11.56%	22.42%	15.78%	15.94%	15.61%	3.47%	13.85%	14.54%	7.40%	13.23%	24.95%	34.48%	43.56%	9.92%	24.69%	20.90%	11.00%	20.02%	22.54%	17.27%	21.34%	25.45%	22.07%	24.70%	12.45%	26.47%	18.58%	21.34%	7.33%	22.72%	27.84%	21.36%	26.39%	25.03%	20.32%	25.14%	23.25%	21.17%	25.58%	21.97%	17.86%	21.67%	24.71%					
																																																						
41	Против всех	741	25	11	3	11	12	7	5	8	9	5	23	1	6	8	13	8	13	8	45	14	11	29	37	20	11	10	6	24	3	7	15	11	6	2	24	26	26	29	12	37	27	26	33	12	25	12	25					
		3.46%	3.45%	6.17%	1.11%	2.87%	4.47%	1.63%	6.57%	3.86%	2.26%	2.17%	2.22%	0.90%	7.40%	5.88%	2.43%	3.44%	5.39%	5.67%	4.96%	3.32%	5.26%	3.43%	3.95%	2.61%	1.57%	6.06%	3.89%	2.57%	1.16%	6.86%	4.42%	4.11%	4.0%	4.54%	3.49%	3.70%	3.53%	3.86%	1.96%	5.31%	4.27%	4.14%	5.51%	1.91%	3.91%	1.97%	4.01%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
