Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Казанская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481					
		87.31%	91.56%	91.56%	80.85%	90.35%	89.47%	91.61%	82.93%	93.15%	90.29%	80.93%	83.55%	56.28%	75.41%	88.36%	67.43%	86.98%	93.52%	93.85%	90.00%	89.53%	89.55%	94.64%	92.09%	90.14%	87.05%	80.24%	95.15%	88.85%	86.40%	83.70%	77.03%	91.54%	89.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	1	0	0	0	1	2	0	2	4	1	0	1	0	0	0	2	0	0	2	2	2	0	0	0	2	0	0	0	0	0	2	0	0					
		0.15%	0.19%	0.00%	0.00%	0.00%	0.53%	0.25%	0.00%	0.40%	0.51%	0.22%	0.00%	0.12%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.18%	0.17%	0.16%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	2.70%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
