Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Кардымовская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489					
		1.70%	1.91%	1.28%	0.81%	0.49%	3.05%	0.65%	0.0%	2.04%	1.96%	3.25%	2.83%	0.58%	1.40%	3.57%	0.93%	0.0%	2.10%	0.0%	1.31%	3.05%					
37	"20. ""Политическая партия ""Единая Россия"""	2505	497	345	55	81	64	72	54	214	44	134	113	87	192	61	86	34	85	92	153	42					
		43.10%	39.66%	40.35%	44.71%	39.70%	48.85%	47.36%	51.42%	48.63%	43.13%	39.64%	45.74%	50.58%	53.78%	27.23%	40.18%	43.03%	44.73%	48.42%	50.32%	32.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	1	0	1	0	1	2	1	0	2	0	0	1	0	2	0	0	0	2	0					
		0.24%	0.07%	0.11%	0.0%	0.49%	0.0%	0.65%	1.90%	0.22%	0.0%	0.59%	0.0%	0.0%	0.28%	0.0%	0.93%	0.0%	0.0%	0.0%	0.65%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	5	0	0	3	0	0	0	2	0	0	0	0	0	0	1	1	0	1	1	0					
		0.24%	0.39%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	1.26%	0.0%	0.52%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1029	237	173	20	30	19	22	10	83	9	47	29	25	64	61	54	13	44	34	31	24					
		17.70%	18.91%	20.23%	16.26%	14.70%	14.50%	14.47%	9.52%	18.86%	8.82%	13.90%	11.74%	14.53%	17.92%	27.23%	25.23%	16.45%	23.15%	17.89%	10.19%	18.32%					
																											
41	Против всех	180	58	17	4	5	2	7	3	11	3	6	12	7	8	10	7	2	5	2	10	1					
		3.09%	4.62%	1.98%	3.25%	2.45%	1.52%	4.60%	2.85%	2.5%	2.94%	1.77%	4.85%	4.06%	2.24%	4.46%	3.27%	2.53%	2.63%	1.05%	3.28%	0.76%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
